,num_topics,scenario_r2,2,3
353,2,0.001469624958812643,026,000
354,2,0.005616757883819101,167,102
355,2,0.00348066827703708,090,085
356,2,0.017093947433241774,051,141
357,2,0.003293387416026028,121,192
358,2,0.00251403950979745,130,004
359,2,0.017788409623441637,195,071
360,2,0.00789153392331543,122,134
361,2,0.017827843820847344,012,120
362,2,0.00010691516941541135,084,182
363,2,0.012369244123653034,168,163
364,2,0.0086641292073113,003,053
365,2,0.004258136358578746,006,083
366,2,0.0071805282173865725,064,188
367,2,0.003139174597987515,199,049
368,2,0.005654353735652928,077,078
369,2,0.0008334736126031084,152,013
370,2,0.007995691911105385,102,193
371,2,0.009808936753817443,142,070
372,2,0.0033268395495010816,056,038
373,2,0.0034080388155218744,037,063
374,2,0.008124792000168468,094,051
375,2,0.0076882099187206565,165,096
376,2,0.011326161256201783,067,151
377,2,0.0032515196358043896,031,127
378,2,0.0090892449493849,076,119
379,2,0.013384265284162367,120,161
380,2,0.003698302650496088,084,005
381,2,0.0009170684817821906,077,156
382,2,0.006102665199998136,104,077
383,2,0.01372540855392368,073,065
384,2,0.0022443920422102748,121,161
385,2,0.004256889639845163,061,199
386,2,0.008493540485611795,158,142
387,2,0.012693377884804291,105,082
388,2,0.004807493232938054,011,190
389,2,0.0030144360457271535,121,138
390,2,0.0010401356410619789,052,087
391,2,0.011093929043586748,129,130
392,2,0.03970534727171471,155,189
393,2,0.0035314056391008153,047,193
394,2,0.002082199907478266,152,061
395,2,0.008205126648700434,057,070
396,2,0.013097587320184734,029,013
397,2,0.006250848939604703,050,107
398,2,0.00282826360234234,140,144
399,2,0.04255691071992407,155,070
400,2,0.005449540058967028,117,177
401,2,0.004937809753834066,109,188
402,2,0.0017470311322816956,000,175
403,2,0.002611237362711183,023,183
404,2,0.002263407850099375,057,065
405,2,0.004049072580854407,005,147
406,2,0.037831769705067075,149,155
407,2,0.010734742757187332,052,017
408,2,0.06829467784970811,187,155
409,2,0.014865403374272224,136,114
410,2,0.035409017747941696,173,124
411,2,0.021049364954624505,132,146
412,2,0.010546450950439379,036,098
413,2,0.005040672944138347,114,069
414,2,0.0020494108268818145,035,063
415,2,0.0019320409567198382,127,018
416,2,0.005429722428952455,102,081
417,2,0.004275807894281947,035,005
418,2,0.0008407991258815306,140,026
419,2,0.001863374112116789,174,058
420,2,0.010456282354011748,187,143
421,2,0.01494646645255382,027,034
422,2,0.0018437652503305868,152,018
423,2,0.0042763761745096,092,035
424,2,0.0062839228365608735,075,171
425,2,0.0019457788563115308,138,047
426,2,0.0018906289385303143,171,065
427,2,0.0005803552900839337,148,004
428,2,0.015186978144015484,164,004
429,2,0.0015087354155339794,063,125
430,2,0.008954006026546057,097,149
431,2,0.004916020944963573,081,088
432,2,0.01598197260727774,001,082
433,2,0.007112987085394096,169,124
434,2,0.00033018834840492506,118,006
435,2,0.0041037856051869825,169,193
436,2,0.0062562743268020915,137,066
437,2,0.012720931699201854,068,062
438,2,0.0011424469559335737,161,047
439,2,0.002029246572828547,036,037
440,2,0.0030479719549479922,099,144
441,2,0.01463671674044198,136,021
442,2,0.019126326444164232,195,165
443,2,0.0018126242921218116,140,174
444,2,0.013152231051840824,023,120
445,2,0.013926673980647175,027,073
446,2,0.005047113558356742,049,075
447,2,0.006835535582685459,133,041
448,2,0.013956194042299752,170,120
449,2,0.013523500505856934,023,062
450,2,0.015152703621255426,164,122
451,2,0.00804207992345185,143,063
452,2,0.015152848623158688,164,156
453,2,0.015981994811745448,096,098
454,2,0.005960018946172152,005,059
455,2,0.010083076718337525,141,007
456,2,0.006753543234616188,160,189
457,2,0.012301573271950028,136,039
458,2,0.00730061331152787,198,012
459,2,0.009236311745474124,074,144
460,2,0.006124239237245699,116,199
461,2,0.0027985542817392517,013,011
462,2,0.004574157641370813,005,063
463,2,0.006603654832272654,147,133
464,2,0.01725468303291955,131,034
465,2,0.00978990142020586,096,193
466,2,0.009024044685588817,037,105
467,2,0.006366896813073786,131,114
468,2,0.018208031029430805,029,001
469,2,0.017990951680651346,136,051
470,2,0.006894366496941973,043,055
471,2,0.0005363128681964424,147,038
472,2,0.004304660712410646,013,116
473,2,0.0025814437205172736,018,113
474,2,0.003132229025256672,032,194
475,2,0.00534057071279026,109,196
476,2,0.005382301681648216,108,021
477,2,0.004510551903246562,059,196
478,2,0.0031491675877365344,196,072
479,2,0.018838466941895393,193,164
480,2,0.0026645489208370066,027,172
481,2,0.0031480299979996795,118,085
482,2,0.002915960238957127,118,059
483,2,0.009506878637555727,012,088
484,2,0.007915599000744011,172,105
485,2,0.0055289033171082025,170,199
486,2,0.01276801652575199,062,183
487,2,0.016945381544271387,090,101
488,2,0.005030413056167915,176,056
489,2,0.005451110641919721,090,021
490,2,0.0030597490109199876,026,176
491,2,0.008523311172148773,152,053
492,2,0.013926673980647397,073,027
493,2,0.007129934653247516,016,105
494,2,0.023682124901109547,053,195
495,2,0.018512694839853294,105,150
496,2,0.010973871284274073,105,092
497,2,0.0030940059968749267,106,185
498,2,0.0055015316290191185,068,102
499,2,0.018809192977226386,144,101
500,2,0.004127068418444457,193,046
501,2,0.017641896180594308,189,150
502,2,0.016401240997173105,070,091
503,2,0.002942109692168793,156,085
504,2,0.0039512910730777895,107,085
505,2,0.025571149010536476,101,017
506,2,0.025086025890185937,164,062
507,2,0.014477579908153237,187,024
508,2,0.00544028988360723,106,078
509,2,0.0050728988460467805,106,050
510,2,0.0009464998035652039,127,052
511,2,0.003969501092801253,196,107
512,2,0.002416055323503641,113,165
513,2,0.0019951955611188232,077,169
514,2,0.004896539360608521,088,089
515,2,0.0071121431984085826,056,187
516,2,0.0016262267785224216,052,069
517,2,0.010011844111204038,141,065
518,2,0.0018432980975486846,169,137
519,2,0.01951972018482817,025,192
520,2,0.006809212308197643,049,064
521,2,0.0001551448954719703,160,014
522,2,0.007504985975509193,018,133
523,2,0.0035546885809778495,060,016
524,2,0.003996327905444241,057,130
525,2,0.0045158786862178335,087,114
526,2,0.0037505355971244603,023,061
527,2,0.014917759519917695,189,141
528,2,0.012346161870791295,152,029
529,2,0.026345123992378428,074,115
530,2,0.009067108161320392,072,166
531,2,0.01060897674162109,121,166
532,2,0.00583493347083841,125,104
533,2,0.008456348039730832,133,185
534,2,0.00620585357366632,132,193
535,2,0.007325087397382912,037,021
536,2,0.01279935815082045,005,181
537,2,0.00856186673221615,102,158
538,2,0.0011954181422563215,182,087
539,2,0.017166440001292194,101,110
540,2,0.006838783543823501,124,161
541,2,0.0010863674462167072,003,013
542,2,0.004621639286356172,191,072
543,2,0.005530174152241996,117,153
544,2,0.002659726767157089,170,036
545,2,0.007180715002807703,056,078
546,2,-2.7187583206966792e-06,015,038
547,2,0.008388202663292654,053,167
548,2,0.0019172872627867266,113,106
549,2,0.004124685758581381,026,116
550,2,0.015799845019695336,056,150
551,2,0.017155965980356735,012,073
552,2,0.01705020757448672,022,117
553,2,0.004135125594124434,116,035
554,2,0.005982124455998883,040,187
555,2,0.005920037212980733,070,039
556,2,0.0016240144214830776,018,038
557,2,0.01254927438828446,062,192
558,2,0.0014738814204913187,016,137
559,2,0.005143552132590101,038,078
560,2,0.011323580672553901,066,190
561,2,0.012435857121129268,029,068
562,2,0.007629079536470407,103,105
563,2,0.002261796770352209,000,018
564,2,0.006457125323011459,081,124
565,2,0.021936820611114904,195,092
566,2,0.0066434355879361195,194,021
567,2,0.008775088557059663,078,067
568,2,0.015782267698977392,165,034
569,2,0.018166611308200298,171,033
570,2,0.01027142984908791,097,037
571,2,0.0060599095658978586,177,070
572,2,0.0004111418522053656,013,068
573,2,0.009164729572049612,181,065
574,2,0.00038731672100189574,094,118
575,2,0.009449292152980737,075,088
576,2,0.008830083268623223,043,129
577,2,0.0033575267318716184,152,040
578,2,0.0012862802122114436,183,035
579,2,0.0017302670191782221,122,061
580,2,0.01565282685730751,091,050
581,2,0.01146381717605971,189,097
582,2,0.05020150969707915,157,195
583,2,0.0007129991906145161,127,094
584,2,0.03960070494744139,091,157
585,2,0.011051713980649636,054,168
586,2,0.0031429680522276904,058,059
587,2,0.023187359116519368,098,195
588,2,0.022421634327145834,024,120
589,2,0.003175487624412665,087,131
590,2,0.00656077034044289,114,059
591,2,0.001870010732375027,149,148
592,2,0.006364880642031556,117,130
593,2,0.010843289163205427,074,109
594,2,0.01961105932501528,012,164
595,2,0.0029462501573431776,131,058
596,2,0.030031139075949453,025,129
597,2,0.004705921237259436,159,050
598,2,0.0014909211784785992,113,090
599,2,0.0063286154228093805,196,083
600,2,0.0005570681323618931,167,099
601,2,0.031695148495633374,175,173
602,2,0.038234007805203474,155,160
603,2,0.0020647792156281985,118,121
604,2,0.007342457474918351,158,116
605,2,0.02393698885113471,115,170
606,2,0.000497354759787072,052,090
607,2,0.0017244699037928246,113,026
608,2,0.007185357782496626,105,036
609,2,0.007728004880895534,072,064
610,2,0.021780213996776654,001,022
611,2,0.005218490887354377,078,071
612,2,0.009539341063593776,151,171
613,2,0.002031295611653383,063,087
614,2,0.02447031875310035,146,055
615,2,0.011558777080838412,018,163
616,2,0.003974191046616005,016,116
617,2,0.03414634493142732,059,173
618,2,0.024199624266815545,115,031
619,2,0.01439205650094344,070,166
620,2,0.04023775991627543,157,113
621,2,0.00353810787974862,113,170
622,2,0.005571329279159376,168,056
623,2,0.04721109940261081,034,155
624,2,0.012170328422248189,136,007
625,2,0.0024652536824317783,069,169
626,2,0.019254333458632922,101,108
627,2,0.0013032319079430144,032,006
628,2,0.008962537796994852,189,199
629,2,0.023951091494464616,123,072
630,2,0.007791808343463269,085,070
631,2,0.011645653150198498,022,153
632,2,0.0021041557045670123,182,121
633,2,0.0005612958853746797,039,140
634,2,0.01294335847221506,074,096
635,2,0.012613647267998518,062,090
636,2,0.0015799148541700836,043,000
637,2,0.00553589451909986,085,144
638,2,0.0005240554695300492,184,045
639,2,0.006523583022010282,148,066
640,2,0.0032086632803520754,069,061
641,2,0.002505697875959667,147,019
642,2,0.006957079896448004,161,189
643,2,0.004677127949453297,076,184
644,2,0.005882941639422934,160,104
645,2,0.013778455001066892,056,024
646,2,0.013683439335082204,021,062
647,2,0.010401877615046073,054,013
648,2,0.010768130658982411,035,017
649,2,0.005122896475865946,065,076
650,2,0.0004857969093968739,084,177
651,2,0.007199918260126115,149,133
652,2,0.007128013891169016,189,026
653,2,0.01363672098204638,120,114
654,2,0.0046941369571561475,158,036
655,2,0.003413017074399005,049,198
656,2,0.02501137589948632,168,123
657,2,0.012357722039598285,098,199
658,2,0.013108445940386626,099,120
659,2,0.019991312674706663,152,146
660,2,0.011974778654131768,163,198
661,2,0.03207346067946737,062,123
662,2,0.0013398595545901504,087,147
663,2,0.005822060583864919,046,012
664,2,0.010474947422228431,105,187
665,2,0.04113494530905304,074,155
666,2,0.014112789879037524,120,172
667,2,0.0007420499136949754,140,108
668,2,0.013398584882999276,141,194
669,2,0.017249486352855614,077,044
670,2,0.0005107031274279583,043,184
671,2,0.0037379679202460547,015,116
672,2,0.007481960865780568,023,104
673,2,0.005796894972619482,094,070
674,2,0.0027971121621437334,023,169
675,2,0.012856474190663714,163,116
676,2,0.004320516280020059,142,147
677,2,0.003354955795866199,013,191
678,2,0.005109168218437321,008,152
679,2,0.014358859160957027,109,062
680,2,0.0020755865703249166,019,118
681,2,0.006236260812949257,119,065
682,2,0.0020002492905547564,182,037
683,2,0.003272060900858631,039,199
684,2,0.008613044096866473,053,094
685,2,0.019118309513115106,024,134
686,2,0.0013649265670936384,149,058
687,2,0.023562750099817897,195,051
688,2,0.008406054623688375,143,130
689,2,0.002965587104970857,161,131
690,2,0.041947860114003865,173,021
691,2,0.011783823777332891,133,070
692,2,0.005208262347880521,109,171
693,2,0.005577167057958854,168,187
694,2,0.022213410073184447,022,029
695,2,0.0011107647541006571,089,169
696,2,0.015165202754840124,191,022
697,2,0.04550173320075457,173,029
698,2,0.03478662435006563,173,031
699,2,0.005792817903349734,102,152
700,2,0.0004050871905351139,160,090
701,2,0.006606556976933353,057,158
702,2,0.007903348767946405,075,190
703,2,0.002996151149038506,065,011
704,2,0.010689934460979322,109,082
705,2,0.0012951139937880107,013,047
706,2,0.002909459056885666,063,165
707,2,0.01533226786857167,098,075
708,2,0.006472050765380932,065,066
709,2,0.000927776924356194,137,007
710,2,0.0019934555676869303,121,036
711,2,0.0055945051565200465,088,152
712,2,0.008087236665914488,037,055
713,2,0.0010638711505939202,147,043
714,2,0.008389910310246607,021,085
715,2,0.05745930578139791,157,025
716,2,0.01498692731180451,073,144
717,2,0.012856901454767033,018,024
718,2,0.004127068418444457,046,193
719,2,0.04215759834575439,138,157
720,2,0.011108659042355029,194,054
721,2,0.005127314525800175,078,084
722,2,0.004947360094098241,057,005
723,2,0.002925829379299305,167,144
724,2,0.00127020976033565,149,184
725,2,0.0029974454162774444,110,099
726,2,0.010439204292398752,004,017
727,2,0.015828741614068442,178,164
728,2,0.004879318624687157,061,198
729,2,0.0020410511716882906,177,107
730,2,0.009497372451357844,187,021
731,2,0.007870675736435961,038,143
732,2,0.016220766613583182,073,083
733,2,0.01206534920934621,082,104
734,2,0.00703136129441595,021,027
735,2,0.02710709448104698,053,033
736,2,0.0019218319106424353,042,178
737,2,0.006397580874002551,122,124
738,2,0.021693132826711148,146,058
739,2,0.009896671206043872,151,130
740,2,0.012517269145713938,039,120
741,2,0.019057564656314363,033,037
742,2,0.01821069643341533,161,033
743,2,0.005933509126241798,021,063
744,2,0.006834773672114602,137,055
745,2,0.021244063384212586,146,114
746,2,0.02065685488420299,136,022
747,2,0.04002219566910625,144,157
748,2,0.0024887595159840403,160,130
749,2,0.023188849206031592,013,115
750,2,0.012669027012152445,120,125
751,2,0.020836983269716725,017,166
752,2,0.0006941832684752569,125,175
753,2,0.0058702575029784265,198,199
754,2,0.0022494385777389603,071,132
755,2,0.0003689433847933188,068,118
756,2,0.00296864749642356,011,099
757,2,0.002188960277257679,132,004
758,2,0.004915702462729654,008,094
759,2,0.005301288542359672,187,190
760,2,0.0051112354340207,076,147
761,2,0.006270442454606617,080,066
762,2,0.01534354000740723,105,062
763,2,0.005382747730576343,052,117
764,2,0.002824165605427531,185,177
765,2,0.0017577509204099728,032,003
766,2,0.002668908051185581,172,042
767,2,0.027571511888469402,123,133
768,2,0.004240504040989745,043,142
769,2,0.0033500755753900213,168,148
770,2,0.0017232404445199911,165,043
771,2,0.006285103509262369,032,117
772,2,0.0019534772536882183,192,177
773,2,0.011709084620766252,001,003
774,2,0.0029054326402905284,132,041
775,2,0.003717847266839658,063,199
776,2,0.00671766745264879,096,052
777,2,0.018235008599701508,077,033
778,2,0.004443699058589434,116,018
779,2,0.00029766292495914115,013,071
780,2,0.0034453479723980385,148,191
781,2,0.0071733488516697586,190,158
782,2,0.006603654832272654,133,147
783,2,0.0027345849525599597,038,059
784,2,0.002302859638762089,132,014
785,2,0.002635968113760545,011,090
786,2,0.0033839497883548786,127,199
787,2,0.006783296422187446,023,075
788,2,0.0249589819978564,025,044
789,2,0.012783291921976025,029,106
790,2,0.001519507408516363,118,171
791,2,0.009116469013846218,071,054
792,2,0.007799862358232379,110,067
793,2,0.000198126720715619,122,068
794,2,0.0016016843558031013,032,065
795,2,0.007113286943087105,084,105
796,2,0.037958717344406145,155,156
797,2,0.02392052969939562,085,115
798,2,0.013181978971555042,191,029
799,2,0.016898810120099084,164,187
800,2,0.002724195718718292,191,125
801,2,0.03288923554707712,183,173
802,2,0.018974364433131496,017,141
803,2,0.0012955546261533835,015,149
804,2,0.001634930902096876,108,032
805,2,0.002811558046186158,122,168
806,2,0.00782800807618167,187,050
