,num_topics,scenario_r2,2,3,4,5,6,7,8
1064,7,0.013450011601963463,051,065,080,000,193,081,041
1065,7,0.03912508667462833,066,077,146,182,081,031,141
1066,7,0.03825652189762396,069,079,044,107,011,089,055
1067,7,0.017042519776929055,006,071,074,133,176,099,175
1068,7,0.02750704007632998,018,174,091,114,190,072,136
1069,7,0.026357571646695832,075,053,092,072,131,181,066
1070,7,0.04817548223681645,146,101,169,036,042,047,066
1071,7,0.038015393622937155,059,085,033,151,083,048,146
1072,7,0.015615632069381769,012,133,182,043,192,107,191
1073,7,0.015322863815216081,140,109,060,089,102,133,065
1074,7,0.02331362179733687,000,171,065,181,014,003,079
1075,7,0.014581551797091752,013,116,092,060,063,172,130
1076,7,0.03031016582177759,054,006,023,096,149,029,141
1077,7,0.038780000300301265,185,123,074,137,018,096,134
1078,7,0.02310450998284075,130,120,041,081,071,175,088
1079,7,0.02370502376980288,065,098,182,171,079,109,094
1080,7,0.010565044979371274,004,082,177,043,152,006,142
1081,7,0.042140482991814165,025,099,149,120,090,098,037
1082,7,0.02886342916412854,134,124,069,158,081,169,163
1083,7,0.01183579756065578,021,109,081,110,089,172,035
1084,7,0.03133704172070295,094,181,134,075,142,103,024
1085,7,0.008333613455033029,032,087,006,142,035,190,026
1086,7,0.05462454905476777,159,074,032,195,155,075,039
1087,7,0.03613204796437941,148,052,087,071,115,143,150
1088,7,0.026140177975409462,085,049,025,029,117,018,161
1089,7,0.026513983073587877,151,006,033,125,054,023,188
1090,7,0.021285027210261487,026,039,042,164,005,153,046
1091,7,0.0384838977456351,029,146,129,149,081,117,109
1092,7,0.021971484521138063,096,090,187,085,006,024,177
1093,7,0.020730417525100964,035,083,175,081,078,059,163
1094,7,0.04349063370253259,184,022,080,147,092,183,173
1095,7,0.019851241598306646,165,148,091,014,188,168,012
1096,7,0.01569450007168416,092,153,149,099,070,014,187
1097,7,0.05688512661966205,051,155,039,048,146,006,090
1098,7,0.02342176137994989,088,067,029,062,094,061,148
1099,7,0.059125524458830236,181,043,081,045,073,104,157
1100,7,0.03396335433651343,101,119,013,194,019,000,158
1101,7,0.024358077418540347,071,023,091,192,098,042,014
1102,7,0.027513290378574196,181,057,172,031,018,024,050
1103,7,0.02496087130590363,022,110,143,106,175,042,023
1104,7,0.00950419128944946,069,167,061,142,004,165,063
1105,7,0.03240566783619758,132,046,079,150,016,169,089
1106,7,0.0398284463880102,083,169,073,104,159,129,136
1107,7,0.03245895582914382,077,024,006,119,105,138,195
1108,7,0.03483369862889274,156,199,198,153,115,073,161
1109,7,0.029643275210047615,174,187,107,146,097,026,121
1110,7,0.04579363362197242,115,008,069,149,033,185,074
1111,7,0.02337833936307454,144,096,185,088,055,037,048
1112,7,0.024423058795594588,022,116,122,059,161,088,021
1113,7,0.01903552478661452,198,137,102,138,055,176,118
1114,7,0.030074304299059662,097,169,141,040,181,170,021
1115,7,0.02696590017970535,183,073,088,143,058,006,021
1116,7,0.013193767146439717,023,082,014,160,043,170,065
1117,7,0.018224416188796555,063,070,163,149,050,196,127
1118,7,0.021865159032249393,102,090,084,117,177,118,134
1119,7,0.008953859532325859,004,047,170,132,160,003,116
1120,7,0.01874285506819018,060,108,017,137,104,161,016
1121,7,0.030755881739442215,136,024,190,181,065,089,012
1122,7,0.016716061535590687,170,094,004,090,017,083,190
1123,7,0.03054164350352817,174,051,163,053,192,178,008
1124,7,0.031783270232557115,039,001,148,000,168,101,067
1125,7,0.03130528185796699,017,048,156,166,176,039,062
1126,7,0.008490959889448702,007,118,012,174,080,099,199
1127,7,0.01837781084126522,190,083,070,159,143,153,040
1128,7,0.05770661973426783,130,017,021,157,037,099,184
1129,7,0.055673418209010506,036,067,053,157,089,131,088
1130,7,0.018069680543849276,056,189,137,069,159,124,160
1131,7,0.038529358998613095,027,073,075,062,103,059,066
1132,7,0.02758356416219543,160,084,118,161,054,166,133
1133,7,0.029302188853957967,017,107,195,097,036,160,117
1134,7,0.01740759662647351,075,168,105,068,142,042,167
1135,7,0.02965072483775366,032,116,169,148,119,120,103
1136,7,0.01645996490240864,184,077,001,084,119,160,094
1137,7,0.03597268708523871,195,050,094,105,158,193,164
1138,7,0.03976819027339085,134,040,136,024,101,189,192
1139,7,0.025458420671275905,195,176,070,183,121,149,027
1140,7,0.03320282108852479,102,188,134,142,122,115,078
1141,7,0.029251672410136598,166,085,142,017,068,031,050
1142,7,0.019786357375915165,172,011,175,094,183,142,022
1143,7,0.03556983058065888,057,068,148,123,143,119,196
1144,7,0.02355840889108962,079,119,004,110,043,175,189
1145,7,0.03513760063551441,181,035,133,195,074,188,014
1146,7,0.027179424095069793,120,108,043,159,176,127,117
1147,7,0.007397586444763404,099,153,109,192,016,113,041
1148,7,0.081589778409911,029,053,152,155,169,157,045
1149,7,0.022678204055240236,008,057,006,191,133,114,075
1150,7,0.012286930709816124,160,099,138,082,038,048,023
1151,7,0.03546347921237869,064,134,025,189,107,171,196
1152,7,0.04424764395236325,046,099,025,054,110,181,175
1153,7,0.028060068881784472,133,175,114,023,024,159,017
1154,7,0.058181697236931895,070,173,143,042,067,188,184
1155,7,0.031016751066805015,159,054,048,105,025,014,177
1156,7,0.020546979390369424,052,152,151,013,085,082,148
1157,7,0.01685595470161727,122,015,060,073,178,171,072
1158,7,0.030124973175729264,125,150,000,127,132,091,088
1159,7,0.06420958768689433,132,119,055,114,155,188,090
1160,7,0.0044622273145276115,167,148,125,159,130,089,000
1161,7,0.057110549227677665,062,118,148,157,097,090,196
1162,7,0.02619131683654985,124,035,074,171,194,073,160
1163,7,0.04850034075011711,094,172,163,026,132,123,062
1164,7,0.01979740436811872,107,021,191,069,170,061,001
1165,7,0.015609169227913888,000,188,013,117,064,019,057
1166,7,0.02068067955128028,084,141,181,108,094,063,018
1167,7,0.01098977972160653,102,192,027,058,057,035,038
1168,7,0.015964139865085603,027,026,064,140,050,132,089
1169,7,0.015408058722758966,038,059,152,166,065,142,011
1170,7,0.03173795781354383,074,171,178,067,025,102,077
1171,7,0.009056343188536209,165,116,036,026,016,160,158
1172,7,0.05543852648752168,157,122,140,008,163,141,151
1173,7,0.011528476476013072,124,087,039,015,068,117,018
1174,7,0.03120459126905284,091,136,181,088,081,188,032
1175,7,0.014200540771712733,174,147,017,125,042,060,121
1176,7,0.025473349383441368,169,052,082,172,129,055,143
1177,7,0.019677173820681904,012,014,050,176,198,051,108
1178,7,0.029798993512444527,164,005,175,063,159,133,064
1179,7,0.026932317104208403,022,012,118,092,160,124,142
1180,7,0.049837403762505894,022,007,078,131,198,148,157
1181,7,0.013848365797812567,046,059,078,032,149,183,056
1182,7,0.02474736775598152,158,137,105,132,026,017,160
1183,7,0.010967356501224823,191,152,089,104,110,026,016
1184,7,0.06489172048667258,155,038,015,101,035,052,057
1185,7,0.03642867391790905,142,034,071,149,025,134,007
1186,7,0.015979229446187793,183,041,192,000,024,165,196
1187,7,0.022934127148547034,134,127,061,024,153,165,015
1188,7,0.026346767371597246,059,004,075,034,038,105,106
1189,7,0.017192724326318354,005,169,160,048,046,105,082
1190,7,0.03863370146402112,181,012,041,076,120,096,024
1191,7,0.012221782762412148,080,011,008,089,137,068,060
1192,7,0.030273176072642793,051,147,048,066,076,006,120
1193,7,0.028592310439010338,119,029,124,108,046,143,182
1194,7,0.039523309632337855,065,051,057,187,134,143,129
1195,7,0.022197252401558565,034,124,160,042,161,169,039
1196,7,0.02183460687066896,198,127,063,164,168,061,072
1197,7,0.03795131227865234,067,199,062,045,101,136,001
1198,7,0.05336697409157898,106,076,157,199,178,017,071
1199,7,0.017927387757576074,160,176,177,054,151,144,041
1200,7,0.03163832740791983,016,069,043,164,163,000,092
1201,7,0.03436679002123222,091,053,115,141,125,134,068
1202,7,0.05578397630789811,122,043,155,103,189,193,123
1203,7,0.02920853911104815,102,106,077,115,170,117,058
1204,7,0.04841527385007338,074,198,121,062,101,025,032
1205,7,0.03015856424269281,125,052,091,021,023,169,166
1206,7,0.04700545499341602,189,157,156,116,017,153,087
1207,7,0.04992799132297332,136,034,195,188,123,016,124
1208,7,0.08023326682377796,155,158,001,183,065,037,173
1209,7,0.04351759085999951,091,084,140,044,069,092,073
1210,7,0.020738592787367116,176,183,069,168,122,076,066
1211,7,0.049768180126524286,018,025,117,027,005,061,155
1212,7,0.0061586651334955,036,199,018,089,016,043,148
1213,7,0.02101612682205478,038,129,103,118,008,198,074
1214,7,0.03632280422125478,148,194,115,147,063,041,195
1215,7,0.02793777264398345,175,188,051,143,152,142,136
1216,7,0.04040822484290241,176,172,134,079,123,013,174
1217,7,0.028323245814179332,195,019,078,037,016,082,045
1218,7,0.05726428845957421,157,133,022,027,033,113,142
1219,7,0.03346886899333401,094,036,188,083,166,044,119
1220,7,0.04226982670309054,005,103,058,000,155,170,107
1221,7,0.01962078135210077,113,183,120,091,052,069,165
1222,7,0.0402308081403826,065,016,073,143,078,101,194
1223,7,0.06753795357953574,082,125,123,173,051,016,152
1224,7,0.01674879964177267,041,019,136,177,089,152,176
1225,7,0.026775674884708445,046,098,007,163,116,131,174
1226,7,0.02366907499729609,061,091,117,052,109,108,113
1227,7,0.02843778306109712,000,004,189,120,060,070,012
1228,7,0.033815595110189944,161,146,066,039,165,069,016
1229,7,0.04088464791270641,192,092,054,008,078,091,104
1230,7,0.055761968827159,131,045,123,119,124,062,091
1231,7,0.03592409841937971,018,057,044,098,134,192,137
1232,7,0.03306304275652794,160,022,199,043,181,050,119
1233,7,0.030300772650182495,193,003,170,053,133,082,195
1234,7,0.03184037569318443,044,159,089,195,131,137,060
1235,7,0.02392186577847144,040,174,130,017,041,176,062
1236,7,0.026219512180814197,171,181,138,077,137,176,098
1237,7,0.02343095130251238,041,011,103,052,159,172,101
1238,7,0.01965020379005933,171,176,119,185,001,013,021
1239,7,0.023866754238257015,148,119,117,036,022,177,000
1240,7,0.06134427634857087,167,053,173,123,140,098,182
1241,7,0.033624955534631185,041,051,187,014,076,150,130
1242,7,0.03888960281835141,092,026,008,025,078,166,187
1243,7,0.05087563032609754,188,049,173,124,082,011,064
1244,7,0.03001513423872504,141,125,094,081,017,001,096
1245,7,0.058076812197918826,049,130,099,173,136,101,090
1246,7,0.05403063619950976,034,157,038,102,029,160,106
1247,7,0.008821341680706918,013,172,084,004,114,108,011
1248,7,0.06006402207759909,177,034,101,123,054,116,073
1249,7,0.03515953802674188,118,083,116,136,012,172,101
1250,7,0.02551123710116532,055,016,070,166,114,148,108
1251,7,0.010984373177122975,144,106,018,175,070,015,068
1252,7,0.016874695615237356,110,064,068,102,183,142,130
1253,7,0.029446309327426534,067,124,131,025,072,019,190
1254,7,0.014187449515064898,116,036,125,152,046,082,175
1255,7,0.01778630449993024,065,152,098,198,104,168,184
1256,7,0.06248416493439013,062,176,039,157,031,044,184
1257,7,0.021431145090676673,065,152,088,102,113,076,001
1258,7,0.023405432861115516,153,101,184,106,031,108,046
1259,7,0.024345562728397385,153,066,055,037,005,078,198
1260,7,0.04072579410625221,165,110,026,049,173,064,138
1261,7,0.033435677932228236,149,101,191,110,048,063,017
1262,7,0.014092770424037449,171,047,008,040,067,019,184
1263,7,0.031911064831016245,185,101,065,104,171,019,040
1264,7,0.02267899871576673,168,031,082,051,060,014,069
1265,7,0.022769029065991653,043,097,187,049,134,003,153
1266,7,0.03914043666732836,176,032,188,115,102,064,001
1267,7,0.02050192711082066,055,166,106,127,165,172,032
1268,7,0.025791452378441715,024,038,117,133,051,118,122
1269,7,0.026060341956028465,141,196,001,000,165,011,124
1270,7,0.03882263263520935,096,016,122,025,091,050,132
1271,7,0.027598130149138478,171,159,024,142,106,116,034
1272,7,0.017181810402526754,158,004,036,129,061,011,065
1273,7,0.01779150687602782,057,165,122,129,137,114,011
1274,7,0.020363540726874185,023,182,178,001,004,039,062
1275,7,0.009713973365448991,191,121,109,005,177,063,153
1276,7,0.05762715807540453,155,007,146,052,182,120,000
1277,7,0.01942832274410744,008,199,184,124,070,158,071
1278,7,0.025273671689361454,087,085,088,149,133,129,075
1279,7,0.03896740645422769,176,123,131,127,097,075,116
1280,7,0.0239630435120739,074,078,000,172,073,077,048
1281,7,0.05616848721011425,051,173,070,005,106,047,097
1282,7,0.03406819524671634,118,196,123,165,191,119,000
1283,7,0.015008025695877225,172,118,141,018,084,042,113
1284,7,0.02793411453830852,001,034,168,177,038,114,109
1285,7,0.05987904804440025,150,016,098,157,060,001,142
1286,7,0.020158931906336552,069,035,138,065,104,175,098
1287,7,0.040176609401792795,055,134,076,123,102,152,188
1288,7,0.06113272220791832,196,138,187,173,157,092,027
1289,7,0.015328453550426557,022,183,081,156,085,038,087
1290,7,0.010956839533931229,108,160,068,151,122,110,156
1291,7,0.00659418004145329,167,081,071,047,019,015,109
1292,7,0.03674293879943036,061,136,160,075,033,183,019
1293,7,0.030261689217788934,089,176,195,168,153,079,060
1294,7,0.02829562085865256,037,130,061,181,151,054,170
1295,7,0.04439663253190074,148,012,155,191,065,142,007
1296,7,0.011948703908227665,063,056,185,149,151,072,160
1297,7,0.024242470985446518,015,042,156,046,117,098,141
1298,7,0.04166717474885662,114,048,082,025,115,143,121
1299,7,0.035561876266199444,005,151,069,153,123,105,058
1300,7,0.02359569360576319,074,105,088,048,168,005,006
1301,7,0.04076327987554651,056,066,105,074,164,084,088
1302,7,0.040158671638991894,125,120,023,121,037,131,143
1303,7,0.030553252412025333,031,035,025,051,172,003,096
1304,7,0.04912035618663424,005,092,115,045,155,168,063
1305,7,0.015292302790213763,058,085,191,017,118,071,080
1306,7,0.01722635212294288,006,048,184,056,016,026,150
1307,7,0.01464154962154729,045,019,040,151,048,094,068
1308,7,0.01256250443232998,049,019,147,114,137,045,012
1309,7,0.017310420139344807,153,147,069,016,178,031,022
1310,7,0.03233043776988165,175,150,001,127,158,143,078
1311,7,0.017478919768402323,189,035,032,045,006,116,134
1312,7,0.03269816184614971,040,053,026,159,033,109,176
1313,7,0.013082280333181373,131,043,170,159,172,076,113
1314,7,0.021968571389999747,067,118,159,121,083,136,043
1315,7,0.015612668675000996,016,118,182,141,077,178,109
1316,7,0.021134776265613442,188,062,056,163,165,194,191
1317,7,0.022980563561651235,024,191,056,088,104,050,015
1318,7,0.013881257999942997,069,110,177,160,063,083,142
1319,7,0.03363186651293948,150,193,099,060,001,034,169
1320,7,0.025214759688463095,034,085,027,090,161,175,067
1321,7,0.026830545943038686,192,149,156,057,117,077,120
1322,7,0.016365773868880162,132,048,076,161,077,019,129
1323,7,0.05959824633782729,003,174,173,062,022,102,146
1324,7,0.00932037242535999,036,052,048,065,069,008,016
1325,7,0.025378000742592888,053,108,044,172,081,045,094
1326,7,0.021489709545351343,027,120,188,140,172,088,185
1327,7,0.015363408465609463,175,021,165,192,078,057,084
1328,7,0.02041729425503369,107,184,153,063,083,001,061
1329,7,0.02377494514513434,000,025,061,196,076,140,122
1330,7,0.062362429937242836,041,187,033,063,173,141,098
1331,7,0.029001483545152973,130,170,140,012,101,194,021
1332,7,0.021045378961184524,018,029,026,138,122,141,084
1333,7,0.034954962592190886,053,159,012,054,146,103,082
1334,7,0.03550114845848784,018,101,164,066,199,080,121
1335,7,0.0521440860082415,024,173,189,166,004,069,018
1336,7,0.03619346596821016,130,138,195,103,119,183,073
1337,7,0.01974663720849512,079,194,148,063,065,108,142
1338,7,0.019150018702902893,131,019,039,114,160,011,141
1339,7,0.017529075511289682,099,056,171,182,073,199,058
1340,7,0.014298741906859647,075,052,071,080,105,015,194
1341,7,0.030485396613061377,176,024,013,072,038,195,001
1342,7,0.037770974268294344,094,047,117,123,074,119,061
1343,7,0.03487070433669648,073,041,053,140,158,008,054
1344,7,0.025804242304871106,006,107,044,104,117,000,059
1345,7,0.019659420647095582,190,076,090,004,152,066,083
1346,7,0.027405850970326773,051,110,152,171,047,150,108
1347,7,0.04914808885522448,032,158,182,097,101,033,153
1348,7,0.04402749064950662,012,159,039,173,134,092,183
1349,7,0.015829615957086096,131,144,032,000,181,118,026
1350,7,0.02998809772763178,104,165,184,075,017,053,096
1351,7,0.0313821873619935,088,075,074,103,163,151,182
1352,7,0.018153274817580223,000,104,141,063,014,156,019
1353,7,0.016628158075608246,047,142,192,027,059,055,011
1354,7,0.02804883081075782,153,017,040,156,192,098,136
1355,7,0.02035801639292667,013,148,124,040,082,012,005
1356,7,0.03470377477791198,192,080,021,043,123,194,087
1357,7,0.017079351460268177,075,076,077,031,036,097,026
1358,7,0.025785553065994282,048,044,196,011,102,008,023
1359,7,0.055237905432731105,157,192,087,183,105,079,168
1360,7,0.026919536973364022,073,177,019,063,165,024,168
1361,7,0.016412394738163583,109,152,048,158,072,163,108
1362,7,0.028173202795966468,191,195,094,167,039,129,122
1363,7,0.039087846982944985,174,057,173,160,084,118,031
1364,7,0.02627966481790034,059,181,110,187,127,024,137
1365,7,0.013309874700306756,011,043,140,037,191,074,068
1366,7,0.016302737902812448,016,080,085,074,107,156,092
1367,7,0.028103908564704905,048,079,163,147,056,138,142
1368,7,0.03322113527246162,043,073,160,166,070,109,018
1369,7,0.02788799473640935,032,084,053,127,114,164,171
1370,7,0.022733663768798595,102,131,075,065,084,158,051
1371,7,0.02411861047771624,178,189,083,022,172,075,153
1372,7,0.029957576233296535,004,075,036,101,166,102,125
1373,7,0.0174690680783528,054,194,052,021,169,083,161
1374,7,0.02693356568441807,012,167,109,131,102,137,120
1375,7,0.020382386654099527,163,049,012,037,011,170,131
1376,7,0.029954938678333543,055,166,103,007,051,008,088
1377,7,0.03839827999385759,195,033,059,110,169,198,006
1378,7,0.010266840837727886,004,036,138,049,041,066,184
1379,7,0.021914404554463474,190,118,043,136,054,058,049
1380,7,0.020789105629295812,000,193,184,064,022,110,140
1381,7,0.014647461058450828,036,048,171,042,080,029,058
1382,7,0.031656427072125126,094,115,168,158,103,075,109
1383,7,0.04592853704594657,164,195,109,055,012,025,011
1384,7,0.02336803045234115,191,161,011,065,134,078,019
1385,7,0.03967491875087237,025,195,134,169,003,039,057
1386,7,0.032047794160199095,146,130,144,099,102,103,092
1387,7,0.03303971699674457,085,053,176,187,136,022,076
1388,7,0.022642051946942354,190,017,085,057,012,163,004
1389,7,0.00965465559540124,042,070,061,043,084,036,178
1390,7,0.038994185600702,017,036,057,130,138,029,101
1391,7,0.03281579399684398,123,038,052,142,196,119,047
1392,7,0.04536247372993463,041,119,123,151,036,092,129
1393,7,0.03324767311449961,067,118,025,166,131,142,049
1394,7,0.03280231190701155,153,192,159,055,025,168,069
1395,7,0.012509454440909451,130,153,021,063,105,144,060
1396,7,0.02297136341242434,021,071,007,037,158,073,067
1397,7,0.026515610968648406,025,096,064,045,080,160,084
1398,7,0.01307056717427546,003,050,049,148,043,156,096
1399,7,0.026364066303165457,130,014,174,127,034,098,170
1400,7,0.022737880736463656,193,036,056,129,148,167,134
1401,7,0.014096326982540153,192,124,148,057,103,114,026
1402,7,0.060001258757766185,029,079,018,058,071,157,097
1403,7,0.019404587616997815,054,192,103,070,026,151,081
1404,7,0.010492041772513616,003,119,121,015,147,103,006
1405,7,0.028191102075472485,079,068,036,057,189,062,174
1406,7,0.03582807801529031,110,067,168,146,070,152,076
1407,7,0.015601824490849125,130,049,080,161,175,129,137
1408,7,0.03752674763807873,141,040,062,134,195,196,068
1409,7,0.0379754129297285,018,184,078,015,120,168,123
1410,7,0.04480812465321116,171,075,051,133,181,146,096
1411,7,0.029271994375364097,181,109,073,124,041,147,168
1412,7,0.016430740539400523,131,170,004,012,119,161,117
1413,7,0.0354325217988557,160,084,034,122,198,025,143
1414,7,0.03415422882708774,150,136,057,096,108,117,064
1415,7,0.026895075753553987,109,174,073,056,108,129,099
1416,7,0.005540722268901455,036,144,089,140,026,043,107
1417,7,0.015513831511823062,106,119,175,007,183,085,070
1418,7,0.012954079694210252,133,015,108,013,088,149,084
1419,7,0.022376606782469777,049,160,063,176,055,062,058
1420,7,0.023688281065469496,055,177,187,048,082,058,098
1421,7,0.011413468849276964,012,018,140,161,015,143,138
1422,7,0.021250819725392445,073,021,198,131,171,149,152
1423,7,0.025256658427875278,054,076,172,082,156,113,098
1424,7,0.032338508280224665,138,120,152,037,146,114,052
1425,7,0.010196544261605545,138,121,168,094,042,137,176
1426,7,0.0312272217096895,026,039,044,022,090,057,193
1427,7,0.008620235399151133,103,064,149,153,063,178,121
1428,7,0.008651326790809266,052,067,042,113,149,061,072
1429,7,0.032974951338485825,106,195,143,119,051,048,000
1430,7,0.03406340684387821,079,123,032,045,006,058,170
1431,7,0.01557190498305372,059,023,116,117,178,057,012
1432,7,0.032618591882597636,106,143,070,075,048,060,044
1433,7,0.016662170469045057,102,189,153,090,069,037,137
1434,7,0.05164326714302703,085,080,088,136,137,037,157
1435,7,0.02290077336495855,143,165,075,065,194,027,074
1436,7,0.03032506591590811,080,158,061,082,091,184,090
1437,7,0.0335974831335043,194,141,076,178,167,150,136
1438,7,0.049517918751507795,033,071,120,067,151,188,075
1439,7,0.005581648745667023,132,071,080,043,175,160,085
1440,7,0.04372330806270741,148,097,167,051,074,101,013
1441,7,0.017914584488802232,087,172,182,147,136,016,105
1442,7,0.012846891456043785,037,182,140,194,084,133,109
1443,7,0.01631448676894287,082,068,130,194,193,105,069
1444,7,0.0286700866976749,125,194,144,151,061,075,022
1445,7,0.0630824396065176,101,043,103,192,185,195,157
1446,7,0.013152654993342838,094,184,083,069,149,198,191
1447,7,0.007559840459571254,003,046,103,000,006,131,132
1448,7,0.024617858981034857,133,165,132,108,102,021,187
1449,7,0.012977467497905515,169,047,190,061,151,176,106
1450,7,0.029217073913129554,097,124,069,092,149,142,017
1451,7,0.04696375390682028,026,157,080,071,140,199,152
1452,7,0.028998118075824864,091,031,000,084,115,184,006
1453,7,0.052826687496881686,037,055,066,101,146,077,053
1454,7,0.04896426328104153,071,115,082,141,164,136,004
1455,7,0.024142136285499993,046,129,109,013,118,059,017
1456,7,0.016354770327693058,059,161,099,149,148,062,183
1457,7,0.012948214850583506,191,108,027,144,071,124,003
1458,7,0.03882670844809433,012,073,181,194,137,136,059
1459,7,0.050877565700323535,094,146,155,148,078,085,000
1460,7,0.010091462558921682,016,032,080,040,104,125,188
1461,7,0.02609652910492377,011,088,082,129,019,107,103
1462,7,0.03628681304068582,024,105,174,146,014,069,150
1463,7,0.012219746405339627,037,102,130,042,118,081,011
1464,7,0.016020964628498557,063,056,066,094,159,081,077
1465,7,0.03782899733944478,166,085,017,163,025,037,102
1466,7,0.030020228154878148,105,097,127,133,066,048,092
1467,7,0.023244376276687184,078,071,092,060,075,054,058
1468,7,0.015023720073066404,185,037,068,153,151,005,056
1469,7,0.027199851850011836,166,195,159,015,092,052,016
1470,7,0.03593695231098459,167,102,146,045,076,034,178
1471,7,0.06269198197098913,151,155,120,107,082,087,136
1472,7,0.0189736684084304,130,182,169,097,092,060,158
1473,7,0.03458409198379986,055,144,085,168,101,143,193
1474,7,0.02015883999659862,169,158,024,132,138,023,118
1475,7,0.02791714349967722,047,109,085,103,038,146,082
1476,7,0.01671539548787837,106,158,004,053,057,084,061
1477,7,0.044146377020611194,133,022,173,190,026,149,046
1478,7,0.030551551422592582,092,132,051,018,061,031,024
1479,7,0.022144402427983434,148,117,082,029,131,069,040
1480,7,0.037960534408360114,182,019,144,173,048,148,138
1481,7,0.03636161249976777,169,097,176,090,123,074,094
1482,7,0.033528870498853,191,024,050,114,101,013,087
1483,7,0.015044778646014945,004,185,129,068,094,040,016
1484,7,0.017732016537781226,063,005,149,161,074,151,127
1485,7,0.017620345727160758,059,137,051,005,046,192,165
1486,7,0.013468536460261804,190,102,194,027,193,156,108
1487,7,0.03492585180420349,052,165,120,029,121,182,080
1488,7,0.01799851037079192,144,012,133,160,037,118,070
1489,7,0.024732321676116165,076,090,174,119,178,176,073
1490,7,0.012450451128918627,113,172,055,049,071,132,167
1491,7,0.02149138843628584,175,187,167,188,101,113,165
1492,7,0.025819147026583167,031,124,088,107,068,133,082
1493,7,0.01040140398759426,021,156,102,049,047,007,125
1494,7,0.011111565261945566,198,041,046,165,189,072,068
1495,7,0.055861027043339395,138,099,157,082,196,040,032
1496,7,0.06174094645778183,157,075,160,195,044,094,185
1497,7,0.032394329596303284,185,070,151,150,195,077,076
1498,7,0.038006096129175604,181,017,041,101,138,070,122
1499,7,0.034236381781747594,153,079,024,116,012,026,044
1500,7,0.02603311915139561,092,036,107,191,168,118,044
1501,7,0.028729280896929943,102,175,184,024,101,055,000
1502,7,0.046385199838333446,157,084,014,177,108,013,060
1503,7,0.04587880167921399,118,075,143,052,198,155,099
1504,7,0.016250378004423527,167,171,129,114,072,152,092
1505,7,0.038269089692201,022,150,083,071,091,085,001
1506,7,0.0367813160275231,185,115,142,066,166,136,199
1507,7,0.028658399250546696,053,052,150,005,063,017,064
1508,7,0.023172824204297227,037,174,047,097,084,066,052
1509,7,0.01207619371165769,004,159,085,172,027,083,116
1510,7,0.021727895612732584,113,034,127,012,132,006,168
1511,7,0.033139602512369803,003,164,052,175,176,025,161
1512,7,0.00792307131748704,008,039,048,160,007,072,108
1513,7,0.026854978467777624,076,129,151,068,092,041,003
1514,7,0.0789807640834318,151,157,155,132,103,052,033
1515,7,0.02125570243391539,121,117,059,176,007,150,105
1516,7,0.004554982015260056,110,106,071,038,183,003,140
1517,7,0.024383513957978664,199,034,102,175,184,198,014
1518,7,0.02019154482929686,090,084,005,121,021,181,191
1519,7,0.04580630390062579,067,076,105,101,083,055,166
1520,7,0.03336284109373733,194,158,015,047,040,122,123
1521,7,0.04628886430622192,178,076,150,070,152,165,123
1522,7,0.06711180565631902,079,194,003,119,191,173,062
1523,7,0.02959447868926035,019,094,198,120,066,142,008
1524,7,0.024731436292106057,035,169,085,051,124,187,050
1525,7,0.02537641234397847,146,007,184,171,130,170,121
1526,7,0.02102031330353782,000,064,056,165,149,133,054
1527,7,0.011488917485436234,188,078,196,199,031,032,130
1528,7,0.0445083753799046,141,077,016,079,115,105,007
1529,7,0.022731687635884623,137,014,049,025,071,174,184
1530,7,0.024942741428971682,163,102,014,076,001,064,194
1531,7,0.025420249439525144,000,069,146,161,040,194,081
1532,7,0.05494182003738468,044,032,173,003,084,122,064
1533,7,0.017276937721402374,108,196,177,017,171,105,174
1534,7,0.01658114402270172,118,038,172,158,196,105,119
1535,7,0.027583010525613183,005,194,171,110,079,022,178
1536,7,0.07505217516743579,000,012,172,187,155,011,109
1537,7,0.0411201143613269,102,195,116,174,114,123,065
1538,7,0.02875084186764676,068,185,067,164,166,175,108
1539,7,0.02399468123591275,148,096,050,031,078,091,057
1540,7,0.03073643065636078,098,006,159,161,034,079,121
1541,7,0.012680661243004043,060,005,097,071,043,068,014
1542,7,0.028065664614705388,171,189,141,090,054,017,063
1543,7,0.011596233792193655,172,183,072,182,176,096,015
1544,7,0.0201932603485675,067,032,096,040,175,143,172
1545,7,0.03195468204360297,159,076,099,137,033,129,172
1546,7,0.04248896020753079,072,149,147,125,157,075,172
1547,7,0.009695657221356457,047,021,045,042,190,172,148
1548,7,0.0025703186886455454,159,016,036,118,183,027,014
1549,7,0.010965810609319449,170,184,182,046,016,021,159
1550,7,0.02588337406799368,176,143,152,042,018,166,051
1551,7,0.024185692423212113,074,011,084,065,033,006,193
1552,7,0.0243561626761446,071,129,026,159,043,062,103
1553,7,0.024153109629873604,099,082,147,076,170,080,022
1554,7,0.013876114361146885,043,072,040,027,004,172,143
1555,7,0.04425692390784164,055,073,146,110,163,089,133
1556,7,0.01813518244798551,158,129,081,014,147,168,059
1557,7,0.03110662268913056,063,033,124,199,169,188,146
1558,7,0.027242267630589345,046,072,006,050,049,042,025
1559,7,0.04013948394095501,000,061,181,098,101,104,168
1560,7,0.008688780732344137,121,089,169,031,026,132,084
1561,7,0.034073211251751445,141,006,124,060,181,029,063
1562,7,0.05133318949546384,057,150,039,173,003,052,012
