,num_topics,scenario_r2,2,3,4
117,3,0.010871724717986031,004,037,054
118,3,0.0011712183116567854,013,127,160
119,3,0.007674991700799438,156,031,088
120,3,0.006118075498000031,045,140,078
121,3,0.011669743698717983,177,017,031
122,3,0.007071803699812085,189,161,065
123,3,0.0034219861435553778,183,058,176
124,3,0.015086160526893044,021,163,057
125,3,0.024360125041163805,129,033,041
126,3,0.009204966336325393,005,102,018
127,3,0.02549037035462065,119,110,195
128,3,0.022318149033999313,022,042,163
129,3,0.008348865409686157,074,121,036
130,3,0.01250790648547706,094,029,015
131,3,0.02285646105863215,140,115,152
132,3,0.014074244980529338,117,163,198
133,3,0.00953715552596901,050,069,067
134,3,0.018050659148036607,096,005,163
135,3,0.004089658474068503,089,018,059
136,3,0.02324483073948269,163,034,023
137,3,0.0009358826776161289,047,007,080
138,3,0.002288702007173349,014,068,019
139,3,0.00419491622060264,077,005,084
140,3,0.023142518047735816,159,146,088
141,3,0.023451609002612117,013,115,038
142,3,0.010800512453547628,040,063,055
143,3,0.0054890929890287765,106,038,008
144,3,0.002598505094349446,046,138,106
145,3,0.009380419260772599,170,153,134
146,3,0.0030909936269625238,004,106,194
147,3,0.013240270343984006,096,089,082
148,3,0.022092668400911286,146,189,183
149,3,0.009706186975815823,187,132,134
150,3,0.02243343018342714,165,141,073
151,3,0.009039466604549018,129,099,184
152,3,0.00121458838109878,065,046,045
153,3,0.026785972782461753,012,115,137
154,3,0.0071958280968367205,133,149,103
155,3,0.007385672204552551,012,056,018
156,3,0.04020619732851749,171,050,155
157,3,0.01844195638195023,042,051,129
158,3,0.023049132166621966,088,150,076
159,3,0.046740489477154146,067,173,022
160,3,0.022128056781987704,171,120,116
161,3,0.006482563359010651,060,059,149
162,3,0.008917651749998479,158,116,040
163,3,0.017955532100759508,150,052,158
164,3,0.02158993354217431,070,025,004
165,3,0.009392620734320789,021,016,104
166,3,0.00293227500208193,013,130,014
167,3,0.03080470303644689,001,175,146
168,3,0.0021803467190242287,107,015,178
169,3,0.011211149771670259,181,110,046
170,3,0.005256660723082618,142,149,000
171,3,0.011762960707609182,088,193,076
172,3,0.01312235837575293,024,048,087
173,3,0.01671049839912553,189,024,072
174,3,0.005989707308199366,171,078,152
175,3,0.03442190670569378,123,166,023
176,3,0.010659879102928649,074,183,092
177,3,0.041915701645356296,088,178,155
178,3,0.02587976841714834,101,190,199
179,3,0.005835292492859745,190,178,037
180,3,0.004932033689526549,007,088,015
181,3,0.014317839985353298,004,024,031
182,3,0.050607403898687675,173,044,148
183,3,0.013337915198533334,062,077,007
184,3,0.0071235805006715225,124,167,035
185,3,0.004091142832011174,045,060,094
186,3,0.022802419035686916,018,182,115
187,3,0.010257935768123283,097,077,144
188,3,0.00362710426820001,178,063,130
189,3,0.006116942418058491,068,109,130
190,3,0.020605216811418137,142,104,022
191,3,0.006791756805117455,193,199,185
192,3,0.02063421312183511,178,078,195
193,3,0.02312968859531339,025,069,094
194,3,0.024401896442716398,025,064,151
195,3,0.013543272940436113,178,119,129
196,3,0.004433141170868571,132,172,004
197,3,0.01124936507264196,043,075,104
198,3,0.005726728056063224,142,122,023
199,3,0.009707313423524377,094,151,175
200,3,0.009764292497475235,039,043,079
201,3,0.019798071015137197,132,017,151
202,3,0.0034694271916848596,077,165,174
203,3,0.0068603645296660964,102,046,087
204,3,0.008267176068224913,159,082,192
205,3,0.004547407612920162,023,192,041
206,3,0.04504422578873157,024,057,173
207,3,0.013595150259860134,051,142,121
208,3,0.005791391049354777,023,116,043
209,3,0.005437045637257554,198,041,047
210,3,0.012632737851092868,091,178,170
211,3,0.008866550030711573,171,189,037
212,3,0.007771930388334014,199,190,107
213,3,0.004390631011433221,190,125,191
214,3,0.007634644598608187,108,149,105
215,3,0.024806150196380994,012,146,114
216,3,0.01176065093140255,036,090,079
217,3,0.004065628327595272,131,063,052
218,3,0.013437624910769164,049,001,037
219,3,0.0008013146886471922,182,175,118
220,3,0.021963614864061398,120,096,124
221,3,0.001288897711713477,047,080,065
222,3,0.010476325100225559,016,141,039
223,3,0.020019626155543646,080,014,146
224,3,0.01175393262306701,167,040,129
225,3,0.016817324175791293,149,117,066
226,3,0.031381593331698876,048,033,066
227,3,0.02328648489557672,152,103,115
228,3,0.0021118985233521403,057,125,153
229,3,0.0352844648209768,149,053,173
230,3,0.004670564524977938,167,060,137
231,3,0.017889269912988892,091,034,159
232,3,0.013422929015903251,023,069,163
233,3,0.0119560404239486,079,084,170
234,3,0.014562473090189987,152,067,029
235,3,0.025573213757063895,189,163,033
236,3,0.01893212823940127,034,191,037
237,3,0.012458445554024644,170,055,078
238,3,0.006696900528181282,199,190,027
239,3,0.00591210048131019,140,005,172
240,3,0.006524880443685044,065,167,133
241,3,0.005026254670232211,005,184,072
242,3,0.0071343113228485855,067,023,183
243,3,0.028486131654982927,098,134,136
244,3,0.01787914602052454,044,003,156
245,3,0.01954172589474623,141,121,079
246,3,0.0077216546325789,084,082,108
247,3,0.01556546058540631,077,105,062
248,3,0.04088033717555173,060,109,155
249,3,0.03908666833043217,147,005,155
250,3,0.0038923658686194074,047,187,148
251,3,0.024298913589377413,014,059,115
252,3,0.008556818496074592,196,138,143
253,3,0.018678561278164252,103,134,151
254,3,0.0028847478984855845,039,110,167
255,3,0.005431375810586059,107,019,110
256,3,0.005462475425581981,119,084,182
257,3,0.005807456295433333,176,127,198
258,3,0.01912821916587537,022,040,067
259,3,0.008349413182966448,188,092,060
260,3,0.006343512732989387,110,027,114
261,3,0.025390148321445483,131,146,058
262,3,0.016026973275275136,120,060,027
263,3,0.016051868367913946,141,066,169
264,3,0.027981372567089102,012,123,068
265,3,0.016031445503052577,059,161,073
266,3,0.005216739090891376,159,011,059
267,3,0.019662956129460896,164,069,053
268,3,0.01334817148335321,074,070,035
269,3,0.006056026440963813,110,130,013
270,3,0.027263150536308123,195,104,051
271,3,0.01791837079506675,147,062,133
272,3,0.011373957612960672,038,019,097
273,3,0.013023023634883502,081,151,143
274,3,0.029799288136364788,194,025,134
275,3,0.006234523137207626,037,194,131
276,3,0.016280243396216032,164,161,107
277,3,0.02848426430371953,070,175,146
278,3,0.006730928298272709,031,109,148
279,3,0.00279226018627865,130,016,007
280,3,0.019507183013036,034,067,184
281,3,0.008006977791899739,199,119,049
282,3,0.004023197770518849,069,107,032
283,3,0.022465602140068763,033,088,035
284,3,0.02886683050940342,105,115,103
285,3,0.011786895711489054,153,017,130
286,3,0.00589587777955114,127,113,008
287,3,0.03915666298503018,077,173,008
288,3,0.03722452811394583,101,025,053
289,3,0.012929062311025752,036,085,017
290,3,0.0057877021474381785,117,000,149
291,3,0.013261225153532563,102,134,169
292,3,0.004978095735017396,190,130,077
293,3,0.002944733911624975,194,026,152
294,3,0.003548017880405041,052,182,198
295,3,0.01975612995516829,130,136,051
296,3,0.02687145360366383,153,146,001
297,3,0.009734003832621574,189,137,037
298,3,0.019014520702658855,120,089,090
299,3,0.011162028922653722,153,091,174
300,3,0.02868491154948194,189,067,101
301,3,0.01695233837213339,026,070,091
302,3,0.007437998856837824,026,074,122
303,3,0.022445221476413035,008,050,091
304,3,0.02310717944486207,129,029,006
305,3,0.012727516026989294,055,075,114
306,3,0.005273489390815178,085,003,069
307,3,0.013957347107564355,163,000,076
308,3,0.02293640993935331,062,194,053
309,3,0.025879294043701928,044,005,017
310,3,0.01068570552719672,109,082,090
311,3,0.025612173796557336,176,024,101
312,3,0.013997957491358792,006,134,076
313,3,0.014363267565888127,063,169,022
314,3,0.00935821645275381,069,116,076
315,3,0.004130052853241306,106,149,168
316,3,0.01365940039786373,189,016,143
317,3,0.0009441861079695357,156,036,047
318,3,0.013823852601198783,029,199,099
319,3,0.004666790790374131,077,191,069
320,3,0.004202608785939588,032,199,036
321,3,0.013147009251670783,096,015,105
322,3,0.004589168131521326,005,063,084
323,3,0.011945433153640606,011,055,040
324,3,0.012155252361685576,087,001,199
325,3,0.01261993613007606,189,105,036
326,3,0.012408224110388999,038,078,134
327,3,0.04073646566189715,155,014,170
328,3,0.0021537155849693512,015,013,018
329,3,0.006654421956751033,023,198,037
330,3,0.010326659653038361,114,083,131
331,3,0.03864748868443513,107,155,106
332,3,0.01578245247107002,090,034,094
333,3,0.015569987955986409,058,166,082
334,3,0.01838235731570448,114,176,073
335,3,0.015126828721792052,097,040,124
336,3,0.007448342939752828,177,158,116
337,3,0.023733680649919098,164,012,076
338,3,0.008867956861509319,077,064,117
339,3,0.0008931217136664005,103,084,047
340,3,0.0022304738330579665,113,038,169
341,3,0.01724922976129395,178,079,104
342,3,0.01005493947312841,049,149,181
343,3,0.010665262152096067,091,049,004
344,3,0.039531627639587286,153,157,161
345,3,0.0028817046120206413,045,138,032
346,3,0.01090454674374397,141,036,188
347,3,0.008346027416552437,074,153,138
348,3,0.01861783878273826,096,031,024
349,3,0.015360541903405633,166,124,178
350,3,0.014143486937322813,122,124,082
351,3,0.013517081159552857,183,170,029
352,3,0.03112532857275463,062,091,163
353,3,0.016091350119329606,144,150,087
354,3,0.002426291738780395,058,140,196
355,3,0.008450455546220259,107,147,134
356,3,0.005811079246964224,076,108,032
357,3,0.0038983309441904535,131,087,032
358,3,0.010913320935184045,059,097,081
359,3,0.0054614871835144685,076,015,003
360,3,0.003584044518887608,107,184,019
361,3,0.004367572164040934,068,142,106
362,3,0.03499199033005418,178,120,143
363,3,0.04908212452313798,050,157,191
364,3,0.004776689636192155,094,039,067
365,3,0.02379810900656909,017,027,164
366,3,0.007297206073479501,008,037,035
367,3,0.003931434202367745,113,176,167
368,3,0.01358614893098109,143,083,176
369,3,0.011293294590957514,161,171,181
370,3,0.0040370080589070545,107,113,138
371,3,0.010626844353327392,087,055,108
372,3,0.00311133370994765,027,130,068
373,3,0.03504103957031779,159,123,073
374,3,0.004719881894393652,171,168,113
375,3,0.003269362345245108,077,192,165
376,3,0.004869575370339718,132,007,185
377,3,0.01924745456281296,191,037,150
378,3,0.007917806938330219,133,156,121
379,3,0.0008815564069606374,090,016,122
380,3,0.00910541590068259,076,012,035
381,3,0.01618376919068465,136,092,007
382,3,0.01673436914172388,065,070,136
383,3,0.022149760025939713,051,049,073
384,3,0.008103243724870146,021,113,041
385,3,0.0013896350376023658,108,087,153
386,3,0.03087113981551204,160,115,181
387,3,0.002184272924879105,049,107,183
388,3,0.0023379244899343066,138,000,007
389,3,0.011143145277278776,163,127,113
390,3,0.016317774706494315,074,031,053
391,3,0.018677668934992453,015,063,195
392,3,0.012032104886905426,129,061,198
393,3,0.03910055474960228,148,155,198
394,3,0.009181991763878239,151,015,172
395,3,0.016156985068056073,003,049,150
396,3,0.014400445434446185,017,147,076
397,3,0.014455291880675736,137,017,040
398,3,0.00556306687174668,167,192,142
399,3,0.006394057522009278,012,185,036
400,3,0.0030002293405534397,132,013,058
401,3,0.008330634937135484,051,167,039
402,3,0.02045379950398063,117,067,073
403,3,0.01439976599395243,096,116,075
404,3,0.002322686196339907,178,149,065
405,3,0.023878715268128792,195,072,163
406,3,0.003045894076122768,174,138,058
407,3,0.0029608329115040632,106,132,081
408,3,0.0038409204875599068,153,191,138
409,3,0.006837411274581706,199,106,012
410,3,0.007199025402847337,040,083,049
411,3,0.018185111677989307,094,007,033
412,3,0.006803536793524745,013,089,021
413,3,0.009624048532189011,105,107,042
414,3,0.01479372747252794,048,034,052
415,3,0.01434390904919225,198,071,120
416,3,0.008157279150332597,059,104,156
417,3,0.009039870848567388,149,084,054
418,3,0.0292731826515068,115,021,032
419,3,0.000752202811542646,058,122,090
420,3,0.019210493634804204,003,164,134
421,3,0.005586659026522889,046,138,199
422,3,0.022619735236031557,187,047,146
423,3,0.001410900708907481,152,184,171
424,3,0.023646788599151924,052,123,015
425,3,0.004114992323742683,003,190,161
426,3,0.0029814444661302453,041,089,132
427,3,0.0006856620113763201,159,125,090
428,3,0.020804292598510132,035,034,151
429,3,0.005463835616573487,069,018,194
430,3,0.004011954299953713,161,118,116
431,3,0.018869697298501964,062,117,054
432,3,0.033911372818491214,156,173,113
433,3,0.013860558199111916,051,021,031
434,3,0.007387525183943144,122,102,185
435,3,0.008194114146121256,114,037,176
436,3,0.007654903476825514,071,050,005
437,3,0.0021253211916718584,161,016,046
438,3,0.0127925663754489,190,064,151
439,3,0.011904573827568599,104,099,143
440,3,0.01676252757328689,034,047,032
441,3,0.0036939424722222114,087,103,059
442,3,0.02308363811999714,181,053,097
443,3,0.017999679235611077,110,133,136
444,3,0.0136531029081699,057,122,136
445,3,0.008341913645017685,053,103,039
446,3,0.01240370280145453,000,022,006
447,3,0.01818903338358402,015,024,029
448,3,0.008965383095279389,075,165,191
449,3,0.008873465733852282,196,074,015
450,3,0.013478870844437996,070,016,074
451,3,0.016115217816177974,040,059,022
452,3,0.029451128989244735,168,181,033
453,3,0.0070699935742746245,114,168,018
454,3,0.02411552832408903,066,105,051
455,3,0.014514676425094963,161,094,120
456,3,0.010061569563125983,049,055,083
457,3,0.016042973683965123,048,012,024
458,3,0.0008376568951763419,014,049,003
459,3,0.015806119284032305,070,027,054
460,3,0.007170566470841022,016,117,199
461,3,0.01848481336616037,099,034,091
462,3,0.0027392029992777678,065,019,043
463,3,0.009654653657943157,043,165,134
464,3,0.017439627230253274,027,066,105
465,3,0.005129583018972372,060,049,023
466,3,0.0065001829785487075,071,081,055
467,3,0.0072790298801156395,148,174,119
468,3,0.007112996799903848,191,121,067
469,3,0.02364572386028385,181,150,072
470,3,0.011288373791667583,099,071,017
471,3,0.008575755051952294,063,077,124
472,3,0.015092345665467688,152,001,114
473,3,0.001238749875309253,148,039,065
474,3,0.002603061845941501,048,170,015
475,3,0.022419728268937344,073,098,061
476,3,0.002150424300473075,038,003,107
477,3,0.045595350036768734,007,024,157
478,3,0.013391256167926802,102,096,069
479,3,0.0108160866127065,109,055,047
480,3,0.010073296145286625,043,054,071
481,3,0.03786087606005051,007,155,056
482,3,0.013310940162519436,121,090,024
483,3,0.02867866114297002,150,189,066
484,3,0.0181392856004311,024,062,080
485,3,0.01683178350304826,142,034,013
486,3,0.0026621277414686784,187,167,045
487,3,0.00617132306066448,021,036,121
488,3,0.005583796725170953,168,103,198
489,3,0.017232904395961923,065,012,073
490,3,0.002613019583055043,080,007,170
491,3,0.004918288669428006,184,170,059
492,3,0.004810492485231688,005,167,188
493,3,0.03971095657706525,059,121,155
494,3,0.00707777697372769,043,042,104
495,3,0.0027303640594025236,045,046,061
496,3,0.015591109229292632,099,153,150
497,3,0.00109990734231169,106,125,090
498,3,0.04348850687169026,110,016,155
499,3,0.01466481701423239,052,165,024
500,3,0.0012473519065546723,081,122,171
501,3,0.004963351094256385,138,142,049
502,3,0.014434620666351927,098,187,178
503,3,0.004758152011990591,147,063,187
504,3,0.01871422660243749,070,120,169
505,3,0.02293950420938562,164,129,122
506,3,0.0066467820936800814,037,116,063
507,3,0.010095886484262517,054,191,047
508,3,0.0020997023862422415,026,122,018
509,3,0.013554741534198667,022,037,140
510,3,0.017068974807772697,096,137,098
511,3,0.020469488476105968,050,024,029
512,3,0.0025699601639467273,071,065,196
513,3,0.028116532393384852,025,074,094
514,3,0.0017089403754582122,094,018,038
515,3,0.027772771577916022,068,123,133
516,3,0.015028624134565849,005,136,048
517,3,0.03261924588454623,125,173,084
518,3,0.02271175432537731,120,050,078
519,3,0.018663946558039157,150,191,094
520,3,0.0013666500994390374,118,167,032
521,3,0.01348600531264288,072,166,056
522,3,0.0025201907812418822,089,046,037
523,3,0.02998463705947363,085,120,044
524,3,0.00122583691610334,153,049,077
525,3,0.00971095245093856,199,131,119
526,3,0.014094984115114562,134,031,196
527,3,0.00944682121165008,088,109,087
528,3,0.017126799023467587,090,053,022
529,3,0.010282144311452801,050,121,088
530,3,0.020481645755226263,033,048,047
531,3,0.00874110726705668,169,151,127
532,3,0.015315554222829375,007,129,097
533,3,0.004270632397578966,113,039,190
534,3,0.01689430354706234,163,185,142
535,3,0.0136414489499741,117,127,001
536,3,0.0010491944313549828,103,026,177
537,3,0.05666138957708522,157,143,122
538,3,0.009461460274390099,072,077,143
539,3,0.01395577460788422,098,083,127
540,3,0.025189929536287736,119,025,182
541,3,0.02787929189493632,146,011,055
542,3,0.0062301750320037375,170,158,089
543,3,0.009755732609004197,013,026,181
544,3,0.021115741071188965,024,143,097
545,3,0.04498251337186565,072,157,024
546,3,0.027138075870127176,149,033,051
547,3,0.011222231231721502,075,116,191
548,3,0.03687192469827205,146,025,107
549,3,0.02251066921178635,187,146,003
550,3,0.025143437989435635,198,054,195
551,3,0.025590750115697114,025,024,058
552,3,0.01210259850493145,079,110,016
553,3,0.016965289852678755,181,153,129
554,3,0.003192434961073798,019,184,072
555,3,0.006455023356150447,072,075,167
556,3,0.006943973176811058,090,065,124
557,3,0.0031333306485633594,069,138,036
558,3,0.048969406809373006,074,042,157
559,3,0.0035720247370207847,019,041,035
560,3,0.01639369314723338,185,129,008
561,3,0.023814822577523764,117,073,088
562,3,0.001340892518285619,071,171,108
563,3,0.04140209190751698,074,092,173
564,3,0.00798092467238265,088,114,004
565,3,0.017779333022439614,024,003,054
566,3,0.012866320167223555,190,078,124
567,3,0.022414418822642834,034,008,067
568,3,0.0036326934701914615,182,068,198
569,3,0.003940109788287627,138,144,090
570,3,0.0018378090732487085,153,107,156
571,3,0.001749739162684616,077,178,039
572,3,0.030391792940034912,073,025,050
573,3,0.008277802332903983,194,114,069
574,3,0.012965541430365546,098,176,188
575,3,0.014870201569542774,103,073,061
576,3,0.057750774677333694,155,055,185
577,3,0.015851506213023114,136,032,102
578,3,0.0472429648958862,157,082,137
579,3,0.03625680899368322,008,146,025
580,3,0.01695395755067186,150,060,176
581,3,0.005399757129117111,089,099,067
582,3,0.011541551272643003,118,001,161
583,3,0.041151057414596126,067,173,090
584,3,0.023402763070654364,039,015,123
585,3,0.02536772048327529,022,165,073
586,3,0.002530750336440568,015,011,036
587,3,0.005812221892139924,090,104,049
588,3,0.010480243296749348,134,061,071
589,3,0.03802487985940073,155,193,082
590,3,0.008381221165441377,176,057,088
591,3,0.028939129117125262,042,195,073
592,3,0.0054899757276620775,159,192,109
593,3,0.014365791640439496,055,005,067
594,3,0.004104237606617267,199,039,045
595,3,0.0035853344791412223,019,063,049
596,3,0.005387435958038811,132,196,087
597,3,0.04386118249327642,157,192,008
598,3,0.01813120492546305,120,177,194
599,3,0.005203986662157489,171,007,109
600,3,0.041100932387008404,019,165,157
601,3,0.01034527232751603,114,185,008
602,3,0.0068756060345743775,075,156,037
603,3,0.02554762324192239,066,115,189
604,3,0.00934100923828074,133,072,190
605,3,0.011740081186730422,138,066,083
606,3,0.002015171783124603,084,171,127
607,3,0.003809746884211429,099,190,039
608,3,0.008705721346070394,071,189,170
609,3,0.022191946891752523,146,078,183
610,3,0.029938545674748962,107,134,025
611,3,0.0015512350515448636,047,125,178
612,3,0.0025763131286231644,077,177,121
613,3,0.001482007429975729,165,015,068
614,3,0.019512897197991097,082,193,141
615,3,0.007544364689860084,015,113,064
616,3,0.0104814512935959,113,069,082
617,3,0.009341000415789225,078,103,008
618,3,0.006483179427042796,116,170,113
619,3,0.01282942009356447,151,105,077
620,3,0.03343139687462282,173,019,134
621,3,0.005722662932730493,048,142,192
622,3,0.003437320541754718,039,131,106
623,3,0.02279679641172705,189,184,146
624,3,0.023192354397446713,022,131,029
625,3,0.0122508512044186,071,032,163
626,3,0.020544626768396967,156,025,081
627,3,0.011785277716592879,068,022,065
628,3,0.014217685471942354,136,069,147
629,3,0.04038819532771565,157,125,134
630,3,0.024366582611226595,074,163,181
631,3,0.0019872245863002957,072,099,045
632,3,0.006473750979466342,077,104,171
633,3,0.0413914532802232,173,097,058
634,3,0.00608159312118417,152,161,102
635,3,0.005507159719198573,003,080,102
636,3,0.01213020440057666,055,138,075
637,3,0.01907943593801198,150,077,070
638,3,0.013267450403139813,041,069,163
639,3,0.014005499587463444,124,065,134
640,3,0.0066218706809835215,081,066,006
641,3,0.004093985365268504,116,182,125
642,3,0.008521420468167284,182,148,053
643,3,0.005289665182696912,040,011,099
644,3,0.006937838901308058,189,118,160
645,3,0.016963601152875873,106,150,116
646,3,0.004165089680994938,085,014,107
647,3,0.01839589147677445,195,127,156
648,3,0.0060026292972436,041,132,144
649,3,0.005975101377123648,107,018,005
650,3,0.005273715026003489,031,165,188
651,3,0.0006768602526571188,160,039,065
652,3,0.012282903882528173,189,082,125
653,3,0.0013034210634785826,159,118,003
654,3,0.019928301697939466,072,022,017
655,3,0.0059504710456720344,027,114,018
656,3,0.01664401863657039,079,070,183
657,3,0.009145957929175386,127,144,119
658,3,0.03182059240146673,059,123,066
659,3,0.009404683477998388,143,089,144
660,3,0.0044759821750822715,185,077,061
661,3,0.01326796335454461,175,001,016
662,3,0.0016012947037861158,148,147,099
663,3,0.005994184541110559,007,041,088
664,3,0.006948372185487495,056,110,148
665,3,0.01044677558763385,105,109,194
666,3,0.0016431208164749966,148,137,094
667,3,0.024745874915066413,156,054,195
668,3,0.014903182764569367,134,189,011
669,3,0.011706640973648041,075,117,187
670,3,0.01121488798343806,163,125,171
671,3,0.010706815077961673,026,051,132
672,3,0.00873776676001825,016,096,168
673,3,0.006809332386681133,050,058,194
674,3,0.01304851250791883,005,098,127
675,3,0.011472666338746218,131,053,153
676,3,0.011771768762940393,001,006,122
677,3,0.014090452294790334,091,106,121
678,3,0.011801868757848277,017,171,052
679,3,0.008851816743330798,004,151,159
680,3,0.01665406401096725,187,056,001
681,3,0.01554972285626488,119,166,196
682,3,0.013477548746144374,031,105,088
683,3,0.0033406619924014613,137,077,032
684,3,0.005991480005172134,108,008,171
685,3,0.024501073755010983,146,190,055
686,3,0.0070644481330826014,085,132,192
687,3,0.00870236289326387,063,075,056
688,3,0.045112598522218605,142,049,155
689,3,0.006004955889851837,021,026,156
690,3,0.001831080731975132,099,184,138
691,3,0.01535674919640817,081,080,164
692,3,0.01971983949627676,120,088,131
693,3,0.009723679838715027,183,175,051
694,3,0.02415000061670025,138,123,140
695,3,0.016540090754857073,064,091,140
696,3,0.0054960029027687485,088,006,108
697,3,0.013557499862410616,124,031,088
698,3,0.006007645198125244,061,050,161
699,3,0.028294155218410832,056,025,088
700,3,0.002750984824435476,000,125,107
701,3,0.013148958390370225,079,142,118
702,3,0.0016093019627715366,160,188,167
703,3,0.00604805934347874,088,006,188
704,3,0.03221741030420899,167,173,041
705,3,0.010189505687681066,067,171,070
706,3,0.011595712904865718,142,116,075
707,3,0.032241628295675784,173,089,081
708,3,0.017279593622847145,193,027,073
709,3,0.011150702258406975,163,006,178
710,3,0.01183545909784367,144,163,177
711,3,0.013020203681545328,003,099,136
712,3,0.012344325677662304,003,118,029
713,3,0.013041737670126619,108,016,029
714,3,0.002527314818984938,175,006,061
715,3,0.01592892875780272,014,059,073
716,3,0.014224744225745267,105,133,061
717,3,0.009568016566483095,168,075,110
718,3,0.006711240351003567,072,175,076
719,3,0.013433080371839434,187,143,198
720,3,0.019584296803159096,000,181,017
721,3,0.005448552237232396,076,127,099
722,3,0.0069236997011612456,012,185,077
723,3,0.005469170907133836,108,117,015
724,3,0.03301233325234476,115,024,097
725,3,0.007979220130429066,134,107,036
726,3,0.008247886225066448,055,190,187
727,3,0.024207018494177168,044,029,078
728,3,0.002204540273107569,174,038,106
