,num_topics,evidence_r2,2,3,4
1228,3,0.03320122937475867,051,088,027
1229,3,0.08915269302355155,060,146,065
1230,3,0.04589262971490704,005,047,150
1231,3,0.011845901678298132,033,080,042
1232,3,0.04116177798429388,169,013,136
1233,3,0.022620538707857518,051,175,105
1234,3,0.013292705339589261,060,041,029
1235,3,0.07285285265852037,089,047,033
1236,3,0.00839589890460335,069,131,138
1237,3,0.10543787138203731,187,141,149
1238,3,0.07825496822085176,116,065,056
1239,3,0.0800216073712412,114,178,072
1240,3,0.012003837954377317,008,099,176
1241,3,0.04712282560369452,127,131,025
1242,3,0.03011924309405478,037,153,044
1243,3,0.08380966832194925,053,163,177
1244,3,0.02121638664501957,004,000,125
1245,3,0.02295613833258825,105,006,088
1246,3,0.06438430671945872,038,065,175
1247,3,0.03509258687371808,138,043,129
1248,3,0.0017877684542646488,190,050,143
1249,3,0.09073537249439367,081,091,172
1250,3,0.07956365944217925,054,003,119
1251,3,0.009103017901108457,188,087,026
1252,3,0.022025771173924347,008,115,168
1253,3,0.02087739454597015,170,081,176
1254,3,0.07574865059564129,121,164,191
1255,3,0.029579388523658823,076,044,156
1256,3,0.03279932507192462,169,172,083
1257,3,0.01091196286459395,140,019,129
1258,3,0.01549676689401791,076,103,195
1259,3,0.07122443558151093,164,142,177
1260,3,0.007431697396134029,013,064,122
1261,3,0.029695226546476605,014,163,103
1262,3,0.003432164736262844,045,014,156
1263,3,0.02418342355055969,182,011,077
1264,3,0.012082593253327834,138,051,071
1265,3,0.0453895733371138,049,156,089
1266,3,0.01040977422196998,125,059,013
1267,3,0.08276041333168171,023,105,004
1268,3,0.031623523184188596,037,106,044
1269,3,0.022546678240085938,078,122,025
1270,3,0.036511974099066924,105,046,114
1271,3,0.012157963523717008,013,042,018
1272,3,0.0081532422270858,012,166,040
1273,3,0.06941774794280753,106,132,146
1274,3,0.04930405792674897,021,037,089
1275,3,0.07055166205381336,055,153,043
1276,3,0.06635499684036295,108,123,114
1277,3,0.11855953833738053,134,151,053
1278,3,0.055606811320853544,099,024,031
1279,3,0.030204114949131,123,133,079
1280,3,0.0245535141860298,025,045,194
1281,3,0.006167328264409688,172,090,174
1282,3,0.07926208632631926,175,164,130
1283,3,0.049647221655186535,166,052,084
1284,3,0.009148997236653189,137,181,063
1285,3,0.0682440660024688,023,142,196
1286,3,0.004838512633385195,122,049,172
1287,3,0.020846246413194436,125,104,025
1288,3,0.003522048162408975,006,074,032
1289,3,0.10971634277301456,083,047,187
1290,3,0.016485958413206214,121,064,019
1291,3,0.012264941889469694,182,016,029
1292,3,0.008887827307455742,103,158,050
1293,3,0.006438524769104226,070,078,113
1294,3,0.010966900758197395,058,037,040
1295,3,0.037637360799933406,062,079,193
1296,3,0.0029801202729008436,138,021,012
1297,3,0.039274637687159664,151,070,092
1298,3,0.07436497400571684,182,003,047
1299,3,0.014322543912659857,073,140,060
1300,3,0.009187033023828284,130,061,041
1301,3,0.020834653188350205,177,092,080
1302,3,0.021635349509482427,040,005,011
1303,3,0.01978393215231411,155,176,033
1304,3,0.003881038730302544,105,156,174
1305,3,0.00962141808015382,085,006,068
1306,3,0.005513889588413479,071,045,027
1307,3,0.021180715769832492,062,064,085
1308,3,0.01692294023185925,039,078,169
1309,3,0.027598244946218653,102,057,166
1310,3,0.04478235303644951,061,175,119
1311,3,0.07607750814792658,053,083,090
1312,3,0.018829008184743423,069,192,153
1313,3,0.01250446248912307,185,148,060
1314,3,0.06425397639469654,057,108,141
1315,3,0.03555670391614929,119,129,190
1316,3,0.01661868331915206,155,153,133
1317,3,0.10492442729878804,088,101,184
1318,3,0.04996636906999896,004,110,032
1319,3,0.08418985929168765,084,046,173
1320,3,0.04507438855423174,014,127,077
1321,3,0.007639515877739922,090,058,138
1322,3,0.07125927827245049,199,047,055
1323,3,0.07063551963614512,046,181,134
1324,3,0.0017782446393147522,104,194,013
1325,3,0.014467028552327732,050,085,027
1326,3,0.04670069064862259,089,041,183
1327,3,0.045293936055987194,016,092,017
1328,3,0.059319568709437775,151,136,110
1329,3,0.08794871956643746,035,171,184
1330,3,0.0742765601428177,142,105,003
1331,3,0.021552612745710853,044,071,029
1332,3,0.01475806678186875,097,058,124
1333,3,0.003759286944332585,061,159,071
1334,3,0.03920861284135402,161,182,119
1335,3,0.020527977398880792,123,084,056
1336,3,0.035255108080621156,165,088,059
1337,3,0.037870610905748614,076,017,068
1338,3,0.007827455369042835,029,122,038
1339,3,0.02315337563737363,021,166,169
1340,3,0.10716753559916758,182,052,053
1341,3,0.0013419310386603156,021,039,041
1342,3,0.013238615458478598,185,056,051
1343,3,0.03918467160445516,123,060,088
1344,3,0.017716276591466795,004,177,125
1345,3,0.009786197671858954,075,051,067
1346,3,0.021277054204928092,044,160,016
1347,3,0.043533532504891115,004,123,155
1348,3,0.04295826382358825,046,107,114
1349,3,0.01427982634802416,143,019,037
1350,3,0.0438298634079749,150,027,082
1351,3,0.006127353344595243,153,177,045
1352,3,0.05370763091898911,113,065,117
1353,3,0.013232635280068794,076,054,059
1354,3,0.07982184217671995,088,131,072
1355,3,0.007991861197863881,168,194,172
1356,3,0.06983107878557004,130,061,072
1357,3,0.01667465058139006,177,182,019
1358,3,0.020554543654236923,079,159,172
1359,3,0.017078725974662756,193,198,161
1360,3,0.03576274313308836,114,001,094
1361,3,0.018463456890071228,051,195,090
1362,3,0.03537464071038421,142,068,043
1363,3,0.021584283162332518,054,087,011
1364,3,0.027177919620132607,124,097,169
1365,3,0.03401642459822929,155,079,189
1366,3,0.1487284653007349,120,063,070
1367,3,0.05085944957843758,123,177,127
1368,3,0.09427869138870526,034,022,050
1369,3,0.014970359864202809,142,177,094
1370,3,0.20433304331796953,113,003,120
1371,3,0.011173176908699234,069,035,061
1372,3,0.03382714766549211,166,152,110
1373,3,0.0325789110022946,016,155,043
1374,3,0.023211634714871532,025,137,012
1375,3,0.018216645512616148,140,107,087
1376,3,0.051500393057178906,070,083,119
1377,3,0.0196834945973432,129,132,033
1378,3,0.05905173944891828,024,199,026
1379,3,0.005933186243612276,177,087,038
1380,3,0.005874786769088591,103,015,149
1381,3,0.0366731012863134,132,195,083
1382,3,0.04511574118182371,067,140,089
1383,3,0.026389416379290487,015,161,136
1384,3,0.015645126751051674,004,160,006
1385,3,0.026716913492583094,033,025,078
1386,3,0.003331032645909282,138,104,167
1387,3,0.02643427935465481,117,109,166
1388,3,0.009005251904436462,193,156,012
1389,3,0.09222752551242064,169,173,015
1390,3,0.09964258940220427,048,053,106
1391,3,0.013448405809509678,038,192,161
1392,3,0.011951739456472765,005,006,046
1393,3,0.015904744068318655,085,027,014
1394,3,0.004603038724297903,000,071,176
1395,3,0.013225652812717703,167,129,008
1396,3,0.10592229135488063,113,047,101
1397,3,0.01509552829404226,038,007,070
1398,3,0.07956357252282575,122,168,187
1399,3,0.030891741082564206,133,114,137
1400,3,0.18425649207845007,163,157,031
1401,3,0.04186153756887412,181,185,108
1402,3,0.08924177322505045,053,193,141
1403,3,0.03730766774682859,035,119,152
1404,3,0.007885542666619005,061,188,160
1405,3,0.017609047833544444,132,104,037
1406,3,0.07371103539418267,055,116,133
1407,3,0.0305246020454657,108,036,057
1408,3,0.18781856913706008,063,089,157
1409,3,0.0022228731770219667,038,178,149
1410,3,0.08636660370990235,183,037,173
1411,3,0.07710702336266351,065,029,116
1412,3,0.020658264245505875,018,085,137
1413,3,0.02480457665219704,129,143,088
1414,3,0.05379395859605629,047,132,021
1415,3,0.02120529557293438,013,109,113
1416,3,0.019172684170792098,048,054,080
1417,3,0.045252748177090574,017,035,008
1418,3,0.15757057075291503,144,120,091
1419,3,0.016162080998460837,058,152,132
1420,3,0.04827642306864588,012,123,141
1421,3,0.012060517229676826,121,182,074
1422,3,0.017966352485089043,079,153,190
1423,3,0.014133772807067624,062,117,012
1424,3,0.03562472336777467,005,017,058
1425,3,0.054912101669110536,024,099,015
1426,3,0.014402769051664488,054,153,094
1427,3,0.004474816021456496,074,041,129
1428,3,0.07143140404367332,164,107,105
1429,3,0.010761930048606927,066,074,182
1430,3,0.02013130105982197,085,099,132
1431,3,0.04664761762863534,136,008,109
1432,3,0.0415305028412275,084,158,141
1433,3,0.027757365514372467,169,036,192
1434,3,0.009980386095489013,148,080,181
1435,3,0.08370738680179235,134,018,067
1436,3,0.09524991869834576,066,088,022
1437,3,0.007367009590956708,122,071,094
1438,3,0.014280021687081534,080,181,193
1439,3,0.06661308091125939,040,089,150
1440,3,0.005122720137860415,156,196,084
1441,3,0.047000962820046066,048,110,013
1442,3,0.049904641942180916,127,045,082
1443,3,0.06760253261986438,127,007,136
1444,3,0.028059209032946453,082,144,056
1445,3,0.028684888031959566,163,070,067
1446,3,0.10886523709798013,187,118,085
1447,3,0.03811932667591267,141,056,160
1448,3,0.1754377728641674,105,157,033
1449,3,0.014402471447380827,107,147,190
1450,3,0.0418240493934825,104,038,034
1451,3,0.06579591658841355,083,052,123
1452,3,0.03453513188249746,071,017,042
1453,3,0.06850435655138398,076,164,056
1454,3,0.002223310326526562,061,125,005
1455,3,0.07992952413068755,098,185,164
1456,3,0.10869326908707577,164,074,146
1457,3,0.044440003727843735,019,017,067
1458,3,0.04038216835096542,044,150,008
1459,3,0.09747044658536907,091,161,032
1460,3,0.0036602350002632456,156,140,071
1461,3,0.021046088307497435,170,105,081
1462,3,0.07136573692821191,106,164,076
1463,3,0.03604196785308422,147,063,047
1464,3,0.07386979948165129,023,063,027
1465,3,0.026023662697203798,136,029,041
1466,3,0.014098906915202547,133,188,069
1467,3,0.012496043754718023,046,026,103
1468,3,0.030827246796635288,129,102,193
1469,3,0.06820591134694987,058,053,050
1470,3,0.052873703468740874,182,118,181
1471,3,0.04700810970838187,133,118,016
1472,3,0.05402186443590662,149,146,018
1473,3,0.007274772525284079,042,076,000
1474,3,0.13934236845655534,051,173,171
1475,3,0.06552022149235859,012,053,167
1476,3,0.017595410602258,195,166,198
1477,3,0.007616571565202124,061,142,036
1478,3,0.030859902328103983,031,114,148
1479,3,0.09058820240929544,101,152,021
1480,3,0.016603811156055803,014,062,113
1481,3,0.15757543188630063,015,120,150
1482,3,0.006491419389983433,178,158,064
1483,3,0.05718172927600729,017,004,090
1484,3,0.06559152868533036,116,051,017
1485,3,0.024913555125463116,109,153,036
1486,3,0.025308534456851994,082,029,103
1487,3,0.06900713495894195,006,069,053
1488,3,0.04601032233898161,089,194,103
1489,3,0.00040471043297229947,167,196,099
1490,3,0.021543265083833307,147,109,099
1491,3,0.014001280449513098,167,059,198
1492,3,0.018021697062547637,004,075,014
1493,3,0.0231159290445625,041,169,198
1494,3,0.03994879271162943,121,029,017
1495,3,0.05182915438004232,077,004,170
1496,3,0.01203993497624578,184,159,059
1497,3,0.024362823552040447,015,006,151
1498,3,0.06526631137973449,079,035,065
1499,3,0.008556211549840986,068,183,060
1500,3,0.014347429468105743,103,132,131
1501,3,0.07712215192469918,188,190,134
1502,3,0.016687532486200585,077,036,175
1503,3,0.006470302527454619,037,178,021
1504,3,0.018343466878834147,107,188,137
1505,3,0.0029616773757144,012,058,071
1506,3,0.005049733937097178,105,069,125
1507,3,0.09192891011379667,026,134,141
1508,3,0.007523371769259546,156,054,069
1509,3,0.061873487487989154,144,147,024
1510,3,0.06236694625592576,167,065,083
1511,3,0.022528794165892818,176,025,013
1512,3,0.021289584469143974,102,001,184
1513,3,0.07752474138214382,079,099,164
1514,3,0.05749657217522819,089,033,014
1515,3,0.003563581246409986,196,143,077
1516,3,0.02359899555709788,098,037,172
1517,3,0.0017230182569214492,167,016,068
1518,3,0.03786597807758163,168,046,136
1519,3,0.015319012510450536,074,158,051
1520,3,0.02755178866258068,066,155,109
1521,3,0.015447318493450934,113,107,074
1522,3,0.007967694020379112,001,168,036
1523,3,0.019093670232859572,175,185,012
1524,3,0.012189645049020204,077,167,051
1525,3,0.06461210428351138,102,011,116
1526,3,0.07253030803438076,075,053,121
1527,3,0.0530910874069952,043,132,049
1528,3,0.09474630893702474,087,067,101
1529,3,0.014610275380881221,005,032,062
1530,3,0.027167553047771853,113,191,109
1531,3,0.059710857640427606,061,065,027
1532,3,0.032675071359625774,027,026,110
1533,3,0.20368208931629828,108,065,157
1534,3,0.051167753967835905,118,078,166
1535,3,0.0022476942405594835,015,149,099
1536,3,0.013911101338698106,066,148,192
1537,3,0.02640639583854132,140,064,088
1538,3,0.026010954308576473,144,085,077
1539,3,0.010795060947321855,059,021,137
1540,3,0.026516141108878677,098,199,094
1541,3,0.007306687530130196,045,159,185
1542,3,0.005469090083012662,038,036,080
1543,3,0.0061721433120065505,117,199,148
1544,3,0.07548288845434559,187,152,084
1545,3,0.146409504727382,063,120,057
1546,3,0.15555117222420733,120,067,022
1547,3,0.024844223692794043,106,137,102
1548,3,0.07914786829596576,022,005,176
1549,3,0.08021237456710673,060,102,072
1550,3,0.06692074501977696,072,165,070
1551,3,0.05090356545207497,083,141,032
1552,3,0.09976493921601348,150,087,134
1553,3,0.11688081774342707,164,055,124
1554,3,0.05641152305581354,166,149,146
1555,3,0.04172947753490697,106,116,069
1556,3,0.026943044233734836,087,148,136
1557,3,0.030206853511186682,088,122,193
1558,3,0.048186759567025894,011,052,106
1559,3,0.08350948752632792,088,069,023
1560,3,0.025725748070056342,007,067,144
1561,3,0.006066304472173045,103,117,097
1562,3,0.03343813465803591,016,021,119
1563,3,0.09192771196961746,127,098,023
1564,3,0.018859375399560063,183,170,061
1565,3,0.004770929531181856,075,143,081
1566,3,0.0223445803281751,177,062,155
1567,3,0.009512221428467638,000,131,158
1568,3,0.06791121122690702,065,144,027
1569,3,0.09572027019704143,008,171,153
1570,3,0.04848292366583684,119,018,198
1571,3,0.0970320733619241,014,065,024
1572,3,0.022028853940108006,189,008,176
1573,3,0.05688989163784741,089,081,124
1574,3,0.10574236745358656,175,101,132
1575,3,0.07298697124216824,000,089,017
1576,3,0.014322093804496339,051,049,166
1577,3,0.09102615303074779,101,031,036
1578,3,0.024091700081142475,136,032,122
1579,3,0.11493736455080861,047,026,173
1580,3,0.1952785515702855,157,024,161
1581,3,0.019211342405675236,048,159,050
1582,3,0.008152522883493107,076,168,194
1583,3,0.015589835328898793,029,199,085
1584,3,0.08331330216110788,105,077,173
1585,3,0.05717423138216404,000,065,168
1586,3,0.032984826027824266,058,004,130
1587,3,0.09469318613025968,101,178,168
1588,3,0.01585119387828615,079,131,137
1589,3,0.09265060733576647,062,164,088
1590,3,0.04913896882991742,149,089,188
1591,3,0.024584568078381275,195,059,051
1592,3,0.016666073475103294,041,083,068
1593,3,0.03550039728898413,165,025,175
1594,3,0.021820068641692503,165,027,011
1595,3,0.015655562557900904,177,178,046
1596,3,0.049424504202565056,075,121,089
1597,3,0.12431025182738109,134,048,087
1598,3,0.01643189404699119,194,046,147
1599,3,0.07027415177352991,023,029,117
1600,3,0.0816273435323871,090,075,173
1601,3,0.035566261736128646,014,077,043
1602,3,0.029965486162904287,074,193,098
1603,3,0.07472789500667154,068,003,051
1604,3,0.022063397765970216,037,021,062
1605,3,0.04584365933223167,056,055,159
1606,3,0.03436673594859119,110,165,087
1607,3,0.03219182951808486,027,144,025
1608,3,0.011691067693977986,133,130,178
1609,3,0.0101094962618552,067,196,007
1610,3,0.001341822943458637,113,176,078
1611,3,0.018203575158248442,046,149,153
1612,3,0.06979512556015188,003,161,184
1613,3,0.14762468641074866,023,132,101
1614,3,0.04927599023915019,089,147,087
1615,3,0.09588084391537899,101,045,193
1616,3,0.11246441408313923,173,055,081
1617,3,0.006246226307517921,097,182,125
1618,3,0.013346491960187223,198,199,182
1619,3,0.007902459297999709,172,168,042
1620,3,0.00894017742035047,041,166,117
1621,3,0.07189200560711384,174,024,094
1622,3,0.04739032704257384,198,124,110
1623,3,0.0021477897369143184,014,104,006
1624,3,0.0036276882171212277,031,066,084
1625,3,0.08906005385939164,107,151,072
1626,3,0.00047405866881333747,012,021,049
1627,3,0.10394292325693733,024,003,063
1628,3,0.027986334362856913,098,103,130
1629,3,0.035786425834190894,019,016,047
1630,3,0.006901012634778714,069,184,041
1631,3,0.004759159633294985,153,038,122
1632,3,0.07509054589708819,085,164,060
1633,3,0.013613033141264164,193,130,125
1634,3,0.05191576544993859,099,108,110
1635,3,0.00555015783294166,026,027,039
1636,3,0.10523959663110538,196,004,022
1637,3,0.03655004812420193,043,071,193
1638,3,0.024173017882900938,026,198,150
1639,3,0.027465793828595153,069,045,044
1640,3,0.04046287379835922,108,168,094
1641,3,0.06384023281296658,041,072,061
1642,3,0.10555718484330823,075,024,053
1643,3,0.0774863173664706,138,074,187
1644,3,0.07454450689126535,062,023,070
1645,3,0.044832906052407084,067,055,032
1646,3,0.00927400505601439,183,063,077
1647,3,0.012657438647731611,033,172,068
1648,3,0.09353936593484546,026,164,052
1649,3,0.005919392976676985,148,014,036
1650,3,0.05680790192013463,017,142,043
1651,3,0.04967867614410215,066,043,151
1652,3,0.09873644517075153,098,133,187
1653,3,0.012722338960908464,040,192,196
1654,3,0.08737961435296893,193,177,173
1655,3,0.018564342570922432,105,083,138
1656,3,0.028531730926870225,115,082,140
1657,3,0.035135851926593076,045,116,080
1658,3,0.003884528647782881,103,167,199
1659,3,0.03619598312008432,044,050,163
1660,3,0.012467540043688552,178,168,195
1661,3,0.031279243938954315,104,129,108
1662,3,0.10120336920648965,089,187,129
1663,3,0.022173441793314597,185,046,106
1664,3,0.005371515795271731,148,036,001
1665,3,0.01133723459449909,168,000,057
1666,3,0.03396643201476801,151,013,037
1667,3,0.020314686857811015,167,109,194
1668,3,0.016230081352847536,011,199,122
1669,3,0.0038855054263271516,075,001,057
1670,3,0.004738296152451471,140,149,040
1671,3,0.017926847950069158,104,172,079
1672,3,0.07031506626314865,045,164,153
1673,3,0.02437176941957886,133,102,075
1674,3,0.07685667785215111,062,110,024
1675,3,0.03700215834731524,170,163,195
1676,3,0.022703223957567076,124,029,182
1677,3,0.01549002188284676,015,130,121
1678,3,0.002231159660558424,105,137,016
1679,3,0.050504999628463554,055,074,193
1680,3,0.01438956307481476,018,050,153
1681,3,0.025881352379009348,085,160,048
1682,3,0.04492260831866568,116,054,169
1683,3,0.048486802945914564,087,034,076
1684,3,0.004628873203380901,040,137,071
1685,3,0.08902553656158141,142,171,183
1686,3,0.028069775995873902,193,057,170
1687,3,0.0012505847626880229,001,071,104
1688,3,0.08744327026630172,173,041,124
1689,3,0.025083511442973827,163,014,178
1690,3,0.013773210591372376,158,060,096
1691,3,0.031340868548619505,083,099,048
1692,3,0.004708457330974913,117,038,040
1693,3,0.02981553042245122,045,151,181
1694,3,0.023166921880180325,097,182,123
1695,3,0.02624929291815825,067,061,044
1696,3,0.07965530253536046,068,187,054
1697,3,0.1062255226951927,050,173,034
1698,3,0.02757781549708538,132,004,148
1699,3,0.0013971615121174397,068,104,097
1700,3,0.0059274416009564845,196,181,036
1701,3,0.07964275368869844,099,045,022
1702,3,0.007575457881095149,168,039,014
1703,3,0.09726750711977294,164,064,108
1704,3,0.07251484056198598,023,080,019
1705,3,0.12874152038415565,171,024,109
1706,3,0.03706787797434419,114,051,140
1707,3,0.09275979903196252,088,043,065
1708,3,0.023375126603950913,083,038,059
1709,3,0.06933186495674082,053,077,107
1710,3,0.1759820043031014,000,001,157
1711,3,0.046081908553235906,149,055,076
1712,3,0.009090039905408687,045,195,125
1713,3,0.027344670416815986,057,151,064
1714,3,0.07011891512112722,040,023,056
1715,3,0.011771144673557776,027,103,131
1716,3,0.014644245289578972,133,199,132
1717,3,0.03490960777486074,087,043,074
1718,3,0.007084492448883206,158,133,075
1719,3,0.18185107501723163,123,157,121
1720,3,0.012257796173538282,142,155,117
1721,3,0.07672915939786362,053,155,159
1722,3,0.17270685723571655,140,130,157
1723,3,0.08489947103403805,022,117,121
1724,3,0.025268854707495736,124,107,184
1725,3,0.017680137200657975,190,079,081
1726,3,0.006540683933060176,185,147,194
1727,3,0.005020039491776873,042,084,129
1728,3,0.020513284205259108,115,094,185
1729,3,0.03734384291590842,169,011,060
1730,3,0.03209758243342087,170,109,097
1731,3,0.07637684454290805,085,003,087
1732,3,0.007475559758681194,158,061,057
1733,3,0.014955311692564366,121,062,039
1734,3,0.01712697920778239,048,158,016
1735,3,0.08857489410551977,141,118,151
1736,3,0.05539974553249993,175,105,034
1737,3,0.041054162121946125,188,031,052
1738,3,0.17039144394155703,157,152,014
1739,3,0.007284598808147247,183,160,060
1740,3,0.018326507251321456,005,048,165
1741,3,0.054966631705968605,071,024,054
1742,3,0.0544716397148447,069,088,141
1743,3,0.011543443109687135,033,099,153
1744,3,0.038515651277290286,192,011,115
1745,3,0.0574338858214285,127,119,147
1746,3,0.0022794164057960975,032,038,140
1747,3,0.04984661169135729,043,133,123
1748,3,0.06400373721946984,065,107,037
1749,3,0.015282073578357647,182,094,099
1750,3,0.07381055892235722,072,194,144
1751,3,0.012748505127037513,036,059,040
1752,3,0.033077421661359185,097,040,116
1753,3,0.01634787972153795,092,183,196
1754,3,0.05526816108787003,147,165,024
1755,3,0.031543472520548455,088,094,045
1756,3,0.004205975948221807,064,105,097
1757,3,0.0327186413673225,084,073,048
1758,3,0.029621694252258357,147,098,083
1759,3,0.002803251441568122,105,068,174
1760,3,0.100992145634209,023,146,064
1761,3,0.008553513801888735,142,014,194
1762,3,0.028020682832187838,163,182,070
1763,3,0.0034809349064678363,143,099,138
1764,3,0.01639426852273229,081,042,033
1765,3,0.010903085109127741,096,036,084
1766,3,0.01615977805094948,040,144,183
1767,3,0.01686087239731293,107,159,149
1768,3,0.052503681660665324,065,058,125
1769,3,0.02860955334112192,102,113,008
1770,3,0.0014924169335915893,113,038,012
1771,3,0.00650911414781552,156,014,057
1772,3,0.06721861366932858,188,072,054
1773,3,0.013511879362815504,063,198,137
1774,3,0.04550369616139993,121,114,123
1775,3,-1.2608385686174728e-05,196,071,012
1776,3,0.0281419527482899,169,018,168
1777,3,0.030815173553456865,110,012,194
1778,3,0.05677409620627527,060,052,115
1779,3,0.03827374352645563,088,136,042
1780,3,0.023658840440202278,044,185,016
1781,3,0.02954013128014954,137,166,048
1782,3,0.03756340094880628,040,119,012
1783,3,0.0209583805439294,123,168,099
1784,3,0.09867582970044464,091,018,080
1785,3,0.13138283945540974,024,173,040
1786,3,0.001369916137251459,013,099,039
1787,3,0.002714655864621607,196,184,013
1788,3,0.025913297030288218,123,031,107
1789,3,0.02607080600730316,083,132,097
1790,3,0.009250272358714784,147,181,153
1791,3,0.008147290180457123,071,161,069
1792,3,0.013299254137079775,167,008,021
1793,3,0.04661860087084002,103,089,172
1794,3,0.01450836222535734,078,130,185
1795,3,0.0343539189395039,110,097,166
1796,3,0.024922072817392893,195,182,144
1797,3,0.006510579944009165,061,000,021
1798,3,0.042412484218805946,168,161,052
1799,3,0.17647419684026977,166,144,157
1800,3,0.011276275013410886,106,129,070
1801,3,0.040243589902481114,052,174,153
1802,3,0.07748278430410271,034,108,148
1803,3,0.015261507479515157,175,113,159
1804,3,0.010175054225135205,049,115,041
1805,3,0.01945661999331516,159,123,199
1806,3,0.06569663305693096,053,097,137
1807,3,0.02155492648790558,068,102,176
1808,3,0.01961622211400249,161,004,148
1809,3,0.013937807784005996,155,196,060
1810,3,0.007780149417115467,158,040,087
1811,3,0.004709216287722695,081,160,049
1812,3,0.012141204686791585,068,115,198
1813,3,0.08361623163805465,198,011,164
1814,3,0.03360526768919092,165,058,116
1815,3,0.010990894360067172,198,076,177
1816,3,0.022825023028299696,019,144,125
1817,3,0.012027199884430573,033,105,198
1818,3,0.005607046945606209,140,067,138
1819,3,0.019779191424968645,182,132,012
1820,3,0.009059722133920034,014,177,064
1821,3,0.0022994446172017735,122,042,050
1822,3,0.04608187134272046,174,169,116
1823,3,0.03898550484099428,131,141,165
1824,3,0.01658769101221802,098,196,113
1825,3,0.021085032717875207,073,166,063
1826,3,0.09511880897559377,011,022,007
1827,3,0.013126487988768587,161,178,192
1828,3,0.20056974188375165,059,120,047
1829,3,0.03548476931677258,198,043,182
1830,3,0.028774039362683523,167,092,011
1831,3,0.09262779140461319,161,182,022
1832,3,0.055004714445033076,055,106,121
1833,3,0.02416161446728682,058,044,129
1834,3,0.05805901772014066,081,105,146
1835,3,0.05091993343239465,034,132,177
1836,3,0.026439696387604572,090,033,169
1837,3,0.16464346914519512,092,110,120
1838,3,0.040093778534280644,148,138,052
1839,3,0.05995952015880379,190,148,146
1840,3,0.0017252011481188045,137,005,190
1841,3,0.12077707469674026,142,163,187
1842,3,0.006261321100708761,084,138,178
1843,3,0.052420949991818455,165,065,190
1844,3,0.035528761473719306,122,082,163
1845,3,0.031982841608754975,196,007,088
1846,3,0.06318517519595346,072,075,080
1847,3,0.011247058602689264,069,166,067
1848,3,0.00790351937020184,168,156,099
1849,3,0.02024530944246916,064,096,107
1850,3,0.03415726807324693,121,136,019
1851,3,0.04153192224845914,119,074,035
1852,3,0.006609097642723993,015,090,161
1853,3,0.035070048152050726,094,199,110
1854,3,0.03400835963950488,163,130,042
1855,3,0.0829965243697881,052,141,119
1856,3,0.006543570198326409,131,158,149
1857,3,0.06555574162764877,118,043,078
1858,3,0.031206970107344523,011,051,082
1859,3,0.0042532175997263,104,147,057
1860,3,0.011744707960659406,195,133,176
1861,3,0.0815663982898005,014,025,003
1862,3,0.020404473576742133,138,098,183
1863,3,0.04932374003078255,094,043,175
1864,3,0.03297493309084509,191,004,011
1865,3,0.13194775314209983,022,072,083
1866,3,0.04270063345020758,058,116,130
1867,3,0.020250790032197097,081,198,189
1868,3,0.057057702638840135,150,071,146
1869,3,0.06978819624531207,164,063,194
1870,3,0.05037228888872369,025,082,092
1871,3,0.028829667131561876,174,114,099
1872,3,0.0029751222080669493,156,056,105
1873,3,0.0676963537279629,149,026,053
1874,3,0.012080433778992594,130,153,122
1875,3,0.01619133712029419,191,097,046
1876,3,0.03847811425486203,094,190,119
1877,3,0.04449033797572044,151,169,144
1878,3,0.07039370641957177,023,188,152
1879,3,0.03217159312979523,090,007,088
1880,3,0.02338752674604716,077,117,048
1881,3,0.028118414889694243,080,150,181
1882,3,0.030906216308188905,108,130,075
1883,3,0.0071783534910345725,140,063,143
1884,3,0.09958935275822844,005,091,192
1885,3,0.17414690062785998,090,120,034
1886,3,0.006830981395362201,049,027,199
1887,3,0.021353933907352074,035,048,178
1888,3,0.005076628044018983,005,040,113
1889,3,0.046105356006149734,011,140,150
1890,3,0.040578413134220725,097,138,052
1891,3,0.008902861339697643,096,039,161
1892,3,0.02249437030276591,068,049,102
1893,3,0.09412643579991298,031,173,092
1894,3,0.09115941886680412,070,181,091
1895,3,0.014846109761419313,183,026,144
1896,3,0.03693054829107911,021,025,048
1897,3,0.023895936620186964,144,062,040
1898,3,0.09982543156949619,053,075,047
1899,3,0.06849597954597875,088,121,055
1900,3,0.005139136272804046,122,042,064
1901,3,0.01978708111101113,175,061,037
1902,3,0.0049782410135655875,149,148,005
1903,3,0.21851252624603845,157,047,082
1904,3,0.025195633289821107,165,158,151
1905,3,0.05039806650935508,194,189,052
1906,3,0.005585235764130725,078,117,014
1907,3,0.018646408380121993,131,045,098
1908,3,0.015338814094422282,027,094,036
1909,3,0.010072207675059563,080,012,182
1910,3,0.005899138114561331,041,143,191
1911,3,0.05867758583499383,065,036,189
1912,3,0.02423162448686278,029,123,156
1913,3,0.017479718450908677,170,045,122
1914,3,0.019274782075588415,037,021,008
1915,3,0.040922324868255755,004,025,054
1916,3,0.05960478777658895,065,107,056
1917,3,0.008979545172839498,029,184,185
1918,3,0.09604212575398385,051,042,101
1919,3,0.09972610784741465,166,101,117
1920,3,0.09642586765128158,195,101,027
1921,3,0.06656571909216125,108,098,123
1922,3,0.03660561553701647,163,196,170
1923,3,0.020814111483895892,181,079,177
1924,3,0.08423258157790536,003,080,083
