,num_topics,evidence_r2,2,3,4,5,6,7,8
1068,7,0.15991035962239208,018,174,091,114,190,072,136
1069,7,0.12199992331840337,075,053,092,072,131,181,066
1070,7,0.15529945525878686,146,101,169,036,042,047,066
1071,7,0.09362505429594037,059,085,033,151,083,048,146
1072,7,0.06785664321002127,012,133,182,043,192,107,191
1073,7,0.1071883526482037,140,109,060,089,102,133,065
1074,7,0.1650538878924417,000,171,065,181,014,003,079
1075,7,0.06724025816259727,013,116,092,060,063,172,130
1076,7,0.0970826325015971,054,006,023,096,149,029,141
1077,7,0.09597907878435719,185,123,074,137,018,096,134
1078,7,0.16490605093839872,130,120,041,081,071,175,088
1079,7,0.1610872663373899,065,098,182,171,079,109,094
1080,7,0.06974177837093343,004,082,177,043,152,006,142
1081,7,0.19470357878089373,025,099,149,120,090,098,037
1082,7,0.12229384972829938,134,124,069,158,081,169,163
1083,7,0.08371658796537984,021,109,081,110,089,172,035
1084,7,0.13045866516266402,094,181,134,075,142,103,024
1085,7,0.016746650217931536,032,087,006,142,035,190,026
1086,7,0.025642646954806225,159,074,032,195,155,075,039
1087,7,0.07245775694085954,148,052,087,071,115,143,150
1088,7,0.0345280371789759,085,049,025,029,117,018,161
1089,7,0.0881449261961923,151,006,033,125,054,023,188
1090,7,0.0852712341473183,026,039,042,164,005,153,046
1091,7,0.0773343993874196,029,146,129,149,081,117,109
1092,7,0.14142816490987842,096,090,187,085,006,024,177
1093,7,0.06611112661337082,035,083,175,081,078,059,163
1094,7,0.14746321460288814,184,022,080,147,092,183,173
1095,7,0.09702107042726504,165,148,091,014,188,168,012
1096,7,0.09822144587899784,092,153,149,099,070,014,187
1097,7,0.09336017688602138,051,155,039,048,146,006,090
1098,7,0.052005299213968015,088,067,029,062,094,061,148
1099,7,0.19484080869474485,181,043,081,045,073,104,157
1100,7,0.11726069476329137,101,119,013,194,019,000,158
1101,7,0.15490508825074656,071,023,091,192,098,042,014
1102,7,0.06881108038680284,181,057,172,031,018,024,050
1103,7,0.14894699565609137,022,110,143,106,175,042,023
1104,7,0.03387688436270031,069,167,061,142,004,165,063
1105,7,0.12250139994701326,132,046,079,150,016,169,089
1106,7,0.060997836261283744,083,169,073,104,159,129,136
1107,7,0.0834529503550524,077,024,006,119,105,138,195
1108,7,0.024858709451298866,156,199,198,153,115,073,161
1109,7,0.1328802088113259,174,187,107,146,097,026,121
1110,7,0.03485533160467502,115,008,069,149,033,185,074
1111,7,0.09746397259562956,144,096,185,088,055,037,048
1112,7,0.1281099257096482,022,116,122,059,161,088,021
1113,7,0.10412904535318135,198,137,102,138,055,176,118
1114,7,0.06443248214237218,097,169,141,040,181,170,021
1115,7,0.03750398420925083,183,073,088,143,058,006,021
1116,7,0.12987784652711454,023,082,014,160,043,170,065
1117,7,0.06487646709839912,063,070,163,149,050,196,127
1118,7,0.13795072655884522,102,090,084,117,177,118,134
1119,7,0.1524422606851651,004,047,170,132,160,003,116
1120,7,0.09174469472309155,060,108,017,137,104,161,016
1121,7,0.12473554363476935,136,024,190,181,065,089,012
1122,7,0.10688598669044702,170,094,004,090,017,083,190
1123,7,0.10545070475119755,174,051,163,053,192,178,008
1124,7,0.09877347616715282,039,001,148,000,168,101,067
1125,7,0.06668199190936319,017,048,156,166,176,039,062
1126,7,0.05641472871405173,007,118,012,174,080,099,199
1127,7,0.03226457450291231,190,083,070,159,143,153,040
1128,7,0.1864788207501321,130,017,021,157,037,099,184
1129,7,0.20123872993548653,036,067,053,157,089,131,088
1130,7,0.03303491071460518,056,189,137,069,159,124,160
1131,7,0.03736095114767857,027,073,075,062,103,059,066
1132,7,0.06259641165899077,160,084,118,161,054,166,133
1133,7,0.05417380547288453,017,107,195,097,036,160,117
1134,7,0.011007858191218745,075,168,105,068,142,042,167
1135,7,0.20559346035033288,032,116,169,148,119,120,103
1136,7,0.05018283808365598,184,077,001,084,119,160,094
1137,7,0.08793493526559903,195,050,094,105,158,193,164
1138,7,0.18969524830464646,134,040,136,024,101,189,192
1139,7,0.01905314070297015,195,176,070,183,121,149,027
1140,7,0.09581811112595429,102,188,134,142,122,115,078
1141,7,0.055207429641160766,166,085,142,017,068,031,050
1142,7,0.10758238916696583,172,011,175,094,183,142,022
1143,7,0.05567138690070583,057,068,148,123,143,119,196
1144,7,0.1376245559810919,079,119,004,110,043,175,189
1145,7,0.02850638996398025,181,035,133,195,074,188,014
1146,7,0.241793085837947,120,108,043,159,176,127,117
1147,7,0.031866185285295834,099,153,109,192,016,113,041
1148,7,0.20391295566299072,029,053,152,155,169,157,045
1149,7,0.05649901175127814,008,057,006,191,133,114,075
1150,7,0.08608136152612378,160,099,138,082,038,048,023
1151,7,0.16155232753157922,064,134,025,189,107,171,196
1152,7,0.07882209626586512,046,099,025,054,110,181,175
1153,7,0.1582964745745168,133,175,114,023,024,159,017
1154,7,0.09549238777768176,070,173,143,042,067,188,184
1155,7,0.03804300813974282,159,054,048,105,025,014,177
1156,7,0.07347050833974855,052,152,151,013,085,082,148
1157,7,0.13336904050854925,122,015,060,073,178,171,072
1158,7,0.16920923890599393,125,150,000,127,132,091,088
1159,7,0.09791946635659121,132,119,055,114,155,188,090
1160,7,0.05796241692860116,167,148,125,159,130,089,000
1161,7,0.2192629176864771,062,118,148,157,097,090,196
1162,7,0.116186177629793,124,035,074,171,194,073,160
1163,7,0.08348341221443134,094,172,163,026,132,123,062
1164,7,0.03758746175184591,107,021,191,069,170,061,001
1165,7,0.02796250335791639,000,188,013,117,064,019,057
1166,7,0.08733732628231017,084,141,181,108,094,063,018
1167,7,0.03547650803750335,102,192,027,058,057,035,038
1168,7,0.07045652358923205,027,026,064,140,050,132,089
1169,7,0.0821509959793647,038,059,152,166,065,142,011
1170,7,0.12174655075648166,074,171,178,067,025,102,077
1171,7,0.0361828671483565,165,116,036,026,016,160,158
1172,7,0.20931308572210217,157,122,140,008,163,141,151
1173,7,0.024127010673014038,124,087,039,015,068,117,018
1174,7,0.1262684543495416,091,136,181,088,081,188,032
1175,7,0.04133118849359263,174,147,017,125,042,060,121
1176,7,0.10340877233725587,169,052,082,172,129,055,143
1177,7,0.04819799331736907,012,014,050,176,198,051,108
1178,7,0.08491872398558364,164,005,175,063,159,133,064
1179,7,0.1297911134646924,022,012,118,092,160,124,142
1180,7,0.19594955674396397,022,007,078,131,198,148,157
1181,7,0.027035170336786152,046,059,078,032,149,183,056
1182,7,0.054644223171106066,158,137,105,132,026,017,160
1183,7,0.06990453034468846,191,152,089,104,110,026,016
1184,7,0.11572668253466145,155,038,015,101,035,052,057
1185,7,0.10977205455459293,142,034,071,149,025,134,007
1186,7,0.06198438238159987,183,041,192,000,024,165,196
1187,7,0.1576422480138704,134,127,061,024,153,165,015
1188,7,0.07848482660386946,059,004,075,034,038,105,106
1189,7,0.06636219269905186,005,169,160,048,046,105,082
1190,7,0.1848072192253375,181,012,041,076,120,096,024
1191,7,0.07337666199474213,080,011,008,089,137,068,060
1192,7,0.2174861874253271,051,147,048,066,076,006,120
1193,7,0.08490190182964641,119,029,124,108,046,143,182
1194,7,0.1787804799726247,065,051,057,187,134,143,129
1195,7,0.06440600067614799,034,124,160,042,161,169,039
1196,7,0.14762190995837166,198,127,063,164,168,061,072
1197,7,0.10777880919306548,067,199,062,045,101,136,001
1198,7,0.19087391808200838,106,076,157,199,178,017,071
1199,7,0.03739018375827485,160,176,177,054,151,144,041
1200,7,0.1052118385557349,016,069,043,164,163,000,092
1201,7,0.11690533575479467,091,053,115,141,125,134,068
1202,7,0.0699960698718769,122,043,155,103,189,193,123
1203,7,0.0448951340930418,102,106,077,115,170,117,058
1204,7,0.1178923874027149,074,198,121,062,101,025,032
1205,7,0.1678464034082593,125,052,091,021,023,169,166
1206,7,0.20450606257741644,189,157,156,116,017,153,087
1207,7,0.07671522685563925,136,034,195,188,123,016,124
1208,7,0.13298839300189758,155,158,001,183,065,037,173
1209,7,0.13018584991042093,091,084,140,044,069,092,073
1210,7,0.013941623875985631,176,183,069,168,122,076,066
1211,7,0.04160343928454102,018,025,117,027,005,061,155
1212,7,0.0726815117323576,036,199,018,089,016,043,148
1213,7,0.06251334957422827,038,129,103,118,008,198,074
1214,7,0.024963898925260297,148,194,115,147,063,041,195
1215,7,0.05764451626646905,175,188,051,143,152,142,136
1216,7,0.08974435751078003,176,172,134,079,123,013,174
1217,7,0.038417846453065674,195,019,078,037,016,082,045
1218,7,0.20782776059643082,157,133,022,027,033,113,142
1219,7,0.08227944633946782,094,036,188,083,166,044,119
1220,7,0.03989630220371643,005,103,058,000,155,170,107
1221,7,0.17955132788179007,113,183,120,091,052,069,165
1222,7,0.13237615286450632,065,016,073,143,078,101,194
1223,7,0.11229023412683903,082,125,123,173,051,016,152
1224,7,0.07333969580523436,041,019,136,177,089,152,176
1225,7,0.09554627994994913,046,098,007,163,116,131,174
1226,7,0.16919761755927276,061,091,117,052,109,108,113
1227,7,0.19939171356028473,000,004,189,120,060,070,012
1228,7,0.057820872317697725,161,146,066,039,165,069,016
1229,7,0.128276563833443,192,092,054,008,078,091,104
1230,7,0.13951605973367265,131,045,123,119,124,062,091
1231,7,0.12862742174384856,018,057,044,098,134,192,137
1232,7,0.11543274398318193,160,022,199,043,181,050,119
1233,7,0.14717935179796038,193,003,170,053,133,082,195
1234,7,0.07161757141619951,044,159,089,195,131,137,060
1235,7,0.05861999279955232,040,174,130,017,041,176,062
1236,7,0.10423249695851822,171,181,138,077,137,176,098
1237,7,0.12367825617731654,041,011,103,052,159,172,101
1238,7,0.10256570439598034,171,176,119,185,001,013,021
1239,7,0.11361870611867253,148,119,117,036,022,177,000
1240,7,0.14758294989750287,167,053,173,123,140,098,182
1241,7,0.13907659966207353,041,051,187,014,076,150,130
1242,7,0.11862664912071441,092,026,008,025,078,166,187
1243,7,0.11498559379396,188,049,173,124,082,011,064
1244,7,0.0860094706635357,141,125,094,081,017,001,096
1245,7,0.16526624196231454,049,130,099,173,136,101,090
1246,7,0.1927307436482072,034,157,038,102,029,160,106
1247,7,0.08579708734724112,013,172,084,004,114,108,011
1248,7,0.14736402831107565,177,034,101,123,054,116,073
1249,7,0.1585389055667391,118,083,116,136,012,172,101
1250,7,0.08407755933206584,055,016,070,166,114,148,108
1251,7,0.05304276094097027,144,106,018,175,070,015,068
1252,7,0.05506128868617588,110,064,068,102,183,142,130
1253,7,0.09815000020502873,067,124,131,025,072,019,190
1254,7,0.06980218152149309,116,036,125,152,046,082,175
1255,7,0.06752582462772316,065,152,098,198,104,168,184
1256,7,0.1960145935620191,062,176,039,157,031,044,184
1257,7,0.08573910696081022,065,152,088,102,113,076,001
1258,7,0.11702631573484645,153,101,184,106,031,108,046
1259,7,0.061202063239456206,153,066,055,037,005,078,198
1260,7,0.10561529682999649,165,110,026,049,173,064,138
1261,7,0.15413438277876568,149,101,191,110,048,063,017
1262,7,0.1158500633768581,171,047,008,040,067,019,184
1263,7,0.173407090242384,185,101,065,104,171,019,040
1264,7,0.04097430930722601,168,031,082,051,060,014,069
1265,7,0.2062154831341403,043,097,187,049,134,003,153
1266,7,0.03362516019076944,176,032,188,115,102,064,001
1267,7,0.09676818807138154,055,166,106,127,165,172,032
1268,7,0.09602229308175103,024,038,117,133,051,118,122
1269,7,0.06505055652477476,141,196,001,000,165,011,124
1270,7,0.11921849627539116,096,016,122,025,091,050,132
1271,7,0.16144634338732933,171,159,024,142,106,116,034
1272,7,0.0956463652053905,158,004,036,129,061,011,065
1273,7,0.044837349911399316,057,165,122,129,137,114,011
1274,7,0.09564744027881511,023,182,178,001,004,039,062
1275,7,0.043506504312644134,191,121,109,005,177,063,153
1276,7,0.21992784038922575,155,007,146,052,182,120,000
1277,7,0.029165812258052592,008,199,184,124,070,158,071
1278,7,0.04075722184362185,087,085,088,149,133,129,075
1279,7,0.07152333695763236,176,123,131,127,097,075,116
1280,7,0.03893705201365749,074,078,000,172,073,077,048
1281,7,0.1268474296733456,051,173,070,005,106,047,097
1282,7,0.09112314548934108,118,196,123,165,191,119,000
1283,7,0.08940564955908603,172,118,141,018,084,042,113
1284,7,0.07826437694821986,001,034,168,177,038,114,109
1285,7,0.19173961456821875,150,016,098,157,060,001,142
1286,7,0.08793375664768566,069,035,138,065,104,175,098
1287,7,0.11881752091073572,055,134,076,123,102,152,188
1288,7,0.23889401629295703,196,138,187,173,157,092,027
1289,7,0.09351197768815378,022,183,081,156,085,038,087
1290,7,0.08333307928568423,108,160,068,151,122,110,156
1291,7,0.05314794231460951,167,081,071,047,019,015,109
1292,7,0.042481922238863934,061,136,160,075,033,183,019
1293,7,0.0718942642983148,089,176,195,168,153,079,060
1294,7,0.05582643207700222,037,130,061,181,151,054,170
1295,7,0.06769757314016045,148,012,155,191,065,142,007
1296,7,0.09682269055616943,063,056,185,149,151,072,160
1297,7,0.06661094184657268,015,042,156,046,117,098,141
1298,7,0.09833071246804437,114,048,082,025,115,143,121
1299,7,0.04268795281594595,005,151,069,153,123,105,058
1300,7,0.04303443047050215,074,105,088,048,168,005,006
1301,7,0.09579672714468357,056,066,105,074,164,084,088
1302,7,0.2187768261930969,125,120,023,121,037,131,143
1303,7,0.08795555013747092,031,035,025,051,172,003,096
1304,7,0.045987300116466456,005,092,115,045,155,168,063
1305,7,0.09077918570268217,058,085,191,017,118,071,080
1306,7,0.0420487493021533,006,048,184,056,016,026,150
1307,7,0.06236320370447013,045,019,040,151,048,094,068
1308,7,0.039007090432898295,049,019,147,114,137,045,012
1309,7,0.08617869701080916,153,147,069,016,178,031,022
1310,7,0.07690205393971905,175,150,001,127,158,143,078
1311,7,0.1105002391454255,189,035,032,045,006,116,134
1312,7,0.09940828180271422,040,053,026,159,033,109,176
1313,7,0.04357847932637415,131,043,170,159,172,076,113
1314,7,0.1022681901817184,067,118,159,121,083,136,043
1315,7,0.0961094921153679,016,118,182,141,077,178,109
1316,7,0.0420732907356276,188,062,056,163,165,194,191
1317,7,0.08085145833263552,024,191,056,088,104,050,015
1318,7,0.05967784530004172,069,110,177,160,063,083,142
1319,7,0.07721472682523312,150,193,099,060,001,034,169
1320,7,0.07272805619296208,034,085,027,090,161,175,067
1321,7,0.177961494722905,192,149,156,057,117,077,120
1322,7,0.05474233704870035,132,048,076,161,077,019,129
1323,7,0.20370742583216683,003,174,173,062,022,102,146
1324,7,0.10178923345037338,036,052,048,065,069,008,016
1325,7,0.12285255973320097,053,108,044,172,081,045,094
1326,7,0.18040642577719967,027,120,188,140,172,088,185
1327,7,0.03193640989409641,175,021,165,192,078,057,084
1328,7,0.038627022409801426,107,184,153,063,083,001,061
1329,7,0.030444466254227365,000,025,061,196,076,140,122
1330,7,0.18143172331929558,041,187,033,063,173,141,098
1331,7,0.09959901249010017,130,170,140,012,101,194,021
1332,7,0.05840401160040043,018,029,026,138,122,141,084
1333,7,0.12276109044383265,053,159,012,054,146,103,082
1334,7,0.1350373762288105,018,101,164,066,199,080,121
1335,7,0.17217470739766094,024,173,189,166,004,069,018
1336,7,0.060220841350740684,130,138,195,103,119,183,073
1337,7,0.09748074413429142,079,194,148,063,065,108,142
1338,7,0.07499077399649212,131,019,039,114,160,011,141
1339,7,0.1027503370842483,099,056,171,182,073,199,058
1340,7,0.04123515228027552,075,052,071,080,105,015,194
1341,7,0.110066107787824,176,024,013,072,038,195,001
1342,7,0.0820958224615701,094,047,117,123,074,119,061
1343,7,0.09002148406046229,073,041,053,140,158,008,054
1344,7,0.0415464449595041,006,107,044,104,117,000,059
1345,7,0.036116524650505855,190,076,090,004,152,066,083
1346,7,0.17710656420133397,051,110,152,171,047,150,108
1347,7,0.11724537696659287,032,158,182,097,101,033,153
1348,7,0.13616105124972266,012,159,039,173,134,092,183
1349,7,0.0611342757323492,131,144,032,000,181,118,026
1350,7,0.09192105050180044,104,165,184,075,017,053,096
1351,7,0.06520097490377208,088,075,074,103,163,151,182
1352,7,0.05480411084090775,000,104,141,063,014,156,019
1353,7,0.09333035186986527,047,142,192,027,059,055,011
1354,7,0.06957348617567294,153,017,040,156,192,098,136
1355,7,0.03147118836637541,013,148,124,040,082,012,005
1356,7,0.05392920808024626,192,080,021,043,123,194,087
1357,7,0.007685981537154385,075,076,077,031,036,097,026
1358,7,0.11303833847446021,048,044,196,011,102,008,023
1359,7,0.19040916646662076,157,192,087,183,105,079,168
1360,7,0.0796814017342744,073,177,019,063,165,024,168
1361,7,0.13541458959495467,109,152,048,158,072,163,108
1362,7,0.025670816593805545,191,195,094,167,039,129,122
1363,7,0.11829782250968579,174,057,173,160,084,118,031
1364,7,0.15473255626622606,059,181,110,187,127,024,137
1365,7,0.061509331232918685,011,043,140,037,191,074,068
1366,7,0.041178331925602274,016,080,085,074,107,156,092
1367,7,0.06969678979629812,048,079,163,147,056,138,142
1368,7,0.06148643466018633,043,073,160,166,070,109,018
1369,7,0.18928793903872854,032,084,053,127,114,164,171
1370,7,0.08160859900875772,102,131,075,065,084,158,051
1371,7,0.09623260455594196,178,189,083,022,172,075,153
1372,7,0.11620994402241858,004,075,036,101,166,102,125
1373,7,0.0677320703095976,054,194,052,021,169,083,161
1374,7,0.16800031138185678,012,167,109,131,102,137,120
1375,7,0.06566330767229978,163,049,012,037,011,170,131
1376,7,0.09305876021534187,055,166,103,007,051,008,088
1377,7,0.07269215126268613,195,033,059,110,169,198,006
1378,7,0.025895858216876677,004,036,138,049,041,066,184
1379,7,0.08688887012529833,190,118,043,136,054,058,049
1380,7,0.09821928922058532,000,193,184,064,022,110,140
1381,7,0.10626908318770834,036,048,171,042,080,029,058
1382,7,0.04325582671291839,094,115,168,158,103,075,109
1383,7,0.1421588302797897,164,195,109,055,012,025,011
1384,7,0.1162459131580812,191,161,011,065,134,078,019
1385,7,0.16881506258414591,025,195,134,169,003,039,057
1386,7,0.0939226120964265,146,130,144,099,102,103,092
1387,7,0.18648164546675206,085,053,176,187,136,022,076
1388,7,0.07197270571040648,190,017,085,057,012,163,004
1389,7,0.04205504657845782,042,070,061,043,084,036,178
1390,7,0.12709676275728765,017,036,057,130,138,029,101
1391,7,0.08358424658784913,123,038,052,142,196,119,047
1392,7,0.07983493784614637,041,119,123,151,036,092,129
1393,7,0.07628669072353367,067,118,025,166,131,142,049
1394,7,0.08272774529461402,153,192,159,055,025,168,069
1395,7,0.039417294721857954,130,153,021,063,105,144,060
1396,7,0.02752268885812703,021,071,007,037,158,073,067
1397,7,0.033523625461165385,025,096,064,045,080,160,084
1398,7,0.08428199842222128,003,050,049,148,043,156,096
1399,7,0.09626453154219783,130,014,174,127,034,098,170
1400,7,0.0815272837052099,193,036,056,129,148,167,134
1401,7,0.05426924198368477,192,124,148,057,103,114,026
1402,7,0.19048422532766052,029,079,018,058,071,157,097
1403,7,0.04498054732629175,054,192,103,070,026,151,081
1404,7,0.08763153226870546,003,119,121,015,147,103,006
1405,7,0.044044088840245355,079,068,036,057,189,062,174
1406,7,0.0945746781075627,110,067,168,146,070,152,076
1407,7,0.031074314247881207,130,049,080,161,175,129,137
1408,7,0.11359132815775008,141,040,062,134,195,196,068
1409,7,0.17646057303070772,018,184,078,015,120,168,123
1410,7,0.1503463490999455,171,075,051,133,181,146,096
1411,7,0.041440000135578914,181,109,073,124,041,147,168
1412,7,0.08492169580437292,131,170,004,012,119,161,117
1413,7,0.06526929466053932,160,084,034,122,198,025,143
1414,7,0.11479898866692528,150,136,057,096,108,117,064
1415,7,0.07098994700192907,109,174,073,056,108,129,099
1416,7,0.0815945013355095,036,144,089,140,026,043,107
1417,7,0.06351018573989098,106,119,175,007,183,085,070
1418,7,0.06697515370201101,133,015,108,013,088,149,084
1419,7,0.06637967618571405,049,160,063,176,055,062,058
1420,7,0.12193131967406534,055,177,187,048,082,058,098
1421,7,0.021586060363396165,012,018,140,161,015,143,138
1422,7,0.10266466471324398,073,021,198,131,171,149,152
1423,7,0.037052910470502076,054,076,172,082,156,113,098
1424,7,0.20178634941188311,138,120,152,037,146,114,052
1425,7,0.02505190554926706,138,121,168,094,042,137,176
1426,7,0.09964771019782459,026,039,044,022,090,057,193
1427,7,0.024308557477240145,103,064,149,153,063,178,121
1428,7,0.09724210647038545,052,067,042,113,149,061,072
1429,7,0.06818512537977894,106,195,143,119,051,048,000
1430,7,0.04339470050704641,079,123,032,045,006,058,170
1431,7,0.09123638643638232,059,023,116,117,178,057,012
1432,7,0.053636239521867135,106,143,070,075,048,060,044
1433,7,0.04494128673667053,102,189,153,090,069,037,137
1434,7,0.19726398703616266,085,080,088,136,137,037,157
1435,7,0.06224922733781668,143,165,075,065,194,027,074
1436,7,0.12143621923775161,080,158,061,082,091,184,090
1437,7,0.07613567324786474,194,141,076,178,167,150,136
1438,7,0.19759883754124186,033,071,120,067,151,188,075
1439,7,0.0711040495606623,132,071,080,043,175,160,085
1440,7,0.10445961831008399,148,097,167,051,074,101,013
1441,7,0.03264655052827392,087,172,182,147,136,016,105
1442,7,0.044331922643131794,037,182,140,194,084,133,109
1443,7,0.027538337700697912,082,068,130,194,193,105,069
1444,7,0.10893366850436059,125,194,144,151,061,075,022
1445,7,0.23520937507290984,101,043,103,192,185,195,157
1446,7,0.0422367409316714,094,184,083,069,149,198,191
1447,7,0.1053378804191617,003,046,103,000,006,131,132
1448,7,0.1002468188791854,133,165,132,108,102,021,187
1449,7,0.05847676637845878,169,047,190,061,151,176,106
1450,7,0.062419604569668,097,124,069,092,149,142,017
1451,7,0.17407276446009323,026,157,080,071,140,199,152
1452,7,0.10062649539482393,091,031,000,084,115,184,006
1453,7,0.1955973079332095,037,055,066,101,146,077,053
1454,7,0.144563917930419,071,115,082,141,164,136,004
1455,7,0.11275621094637012,046,129,109,013,118,059,017
1456,7,0.024582283930281945,059,161,099,149,148,062,183
1457,7,0.11959603131101448,191,108,027,144,071,124,003
1458,7,0.04560231580818286,012,073,181,194,137,136,059
1459,7,0.08562278822532443,094,146,155,148,078,085,000
1460,7,0.01183028086884641,016,032,080,040,104,125,188
1461,7,0.058496185794041144,011,088,082,129,019,107,103
1462,7,0.0992366921943667,024,105,174,146,014,069,150
1463,7,0.08307973876048347,037,102,130,042,118,081,011
1464,7,0.016964805264328087,063,056,066,094,159,081,077
1465,7,0.07264494262859156,166,085,017,163,025,037,102
1466,7,0.06336872137661731,105,097,127,133,066,048,092
1467,7,0.022934447009903436,078,071,092,060,075,054,058
1468,7,0.039478660888398576,185,037,068,153,151,005,056
1469,7,0.06440838388264425,166,195,159,015,092,052,016
1470,7,0.08968597049206273,167,102,146,045,076,034,178
1471,7,0.20910935086738658,151,155,120,107,082,087,136
1472,7,0.049493076514823486,130,182,169,097,092,060,158
1473,7,0.14635482327276206,055,144,085,168,101,143,193
1474,7,0.15388545032879342,169,158,024,132,138,023,118
1475,7,0.12274331262826088,047,109,085,103,038,146,082
1476,7,0.0990223200372562,106,158,004,053,057,084,061
1477,7,0.13902508834904792,133,022,173,190,026,149,046
1478,7,0.09761719695329563,092,132,051,018,061,031,024
1479,7,0.04253923341660726,148,117,082,029,131,069,040
1480,7,0.12597164152692697,182,019,144,173,048,148,138
1481,7,0.043069073520044965,169,097,176,090,123,074,094
1482,7,0.1435932147053185,191,024,050,114,101,013,087
1483,7,0.03723218290441488,004,185,129,068,094,040,016
1484,7,0.06761885058129902,063,005,149,161,074,151,127
1485,7,0.044127910721949326,059,137,051,005,046,192,165
1486,7,0.05891619900306355,190,102,194,027,193,156,108
1487,7,0.21699689835800362,052,165,120,029,121,182,080
1488,7,0.06485805959216773,144,012,133,160,037,118,070
1489,7,0.043745232277522805,076,090,174,119,178,176,073
1490,7,0.06119720786403471,113,172,055,049,071,132,167
1491,7,0.14849550454603944,175,187,167,188,101,113,165
1492,7,0.060330259443051926,031,124,088,107,068,133,082
1493,7,0.05561797252954881,021,156,102,049,047,007,125
1494,7,0.07661880482740513,198,041,046,165,189,072,068
1495,7,0.19740205998777205,138,099,157,082,196,040,032
1496,7,0.19733410491363546,157,075,160,195,044,094,185
1497,7,0.056624245061473344,185,070,151,150,195,077,076
1498,7,0.12412963994391768,181,017,041,101,138,070,122
1499,7,0.09312164628996944,153,079,024,116,012,026,044
1500,7,0.09446250110155774,092,036,107,191,168,118,044
1501,7,0.1586740587879878,102,175,184,024,101,055,000
1502,7,0.2087442170127657,157,084,014,177,108,013,060
1503,7,0.08118018468046473,118,075,143,052,198,155,099
1504,7,0.1421267921280982,167,171,129,114,072,152,092
1505,7,0.13186222912455747,022,150,083,071,091,085,001
1506,7,0.03753236910350399,185,115,142,066,166,136,199
1507,7,0.13600079946448418,053,052,150,005,063,017,064
1508,7,0.0727835917273505,037,174,047,097,084,066,052
1509,7,0.07441780986412205,004,159,085,172,027,083,116
1510,7,0.09278123420039264,113,034,127,012,132,006,168
1511,7,0.14413461928047977,003,164,052,175,176,025,161
1512,7,0.11978337254836724,008,039,048,160,007,072,108
1513,7,0.09418473519849646,076,129,151,068,092,041,003
1514,7,0.23009529602482048,151,157,155,132,103,052,033
1515,7,0.043690989229917876,121,117,059,176,007,150,105
1516,7,0.08967942451585298,110,106,071,038,183,003,140
1517,7,0.07510987461251606,199,034,102,175,184,198,014
1518,7,0.01782144537583652,090,084,005,121,021,181,191
1519,7,0.13658059149722335,067,076,105,101,083,055,166
1520,7,0.04335695227744307,194,158,015,047,040,122,123
1521,7,0.05090342561727168,178,076,150,070,152,165,123
1522,7,0.1714481319867467,079,194,003,119,191,173,062
1523,7,0.18075769612458947,019,094,198,120,066,142,008
1524,7,0.11765100163868814,035,169,085,051,124,187,050
1525,7,0.14895834007405395,146,007,184,171,130,170,121
1526,7,0.013353938196319914,000,064,056,165,149,133,054
1527,7,0.016381167925679785,188,078,196,199,031,032,130
1528,7,0.058696321639041815,141,077,016,079,115,105,007
1529,7,0.02988067959767371,137,014,049,025,071,174,184
1530,7,0.046828946922356396,163,102,014,076,001,064,194
1531,7,0.06629643045479294,000,069,146,161,040,194,081
1532,7,0.1544677150010223,044,032,173,003,084,122,064
1533,7,0.13035312017555967,108,196,177,017,171,105,174
1534,7,0.06956515564374066,118,038,172,158,196,105,119
1535,7,0.14605079155012124,005,194,171,110,079,022,178
1536,7,0.11916244865182368,000,012,172,187,155,011,109
1537,7,0.11322977015748859,102,195,116,174,114,123,065
1538,7,0.10613828777673473,068,185,067,164,166,175,108
1539,7,0.09963517530959987,148,096,050,031,078,091,057
1540,7,0.0700819800420045,098,006,159,161,034,079,121
1541,7,0.03637011777481225,060,005,097,071,043,068,014
1542,7,0.14845744791299464,171,189,141,090,054,017,063
1543,7,0.07363784353167613,172,183,072,182,176,096,015
1544,7,0.029332141647569365,067,032,096,040,175,143,172
1545,7,0.023955184829578702,159,076,099,137,033,129,172
1546,7,0.20039923118998548,072,149,147,125,157,075,172
1547,7,0.035510023976638716,047,021,045,042,190,172,148
1548,7,0.051731210735946775,159,016,036,118,183,027,014
1549,7,0.03852220882988,170,184,182,046,016,021,159
1550,7,0.0287258686284122,176,143,152,042,018,166,051
1551,7,0.07930687202993314,074,011,084,065,033,006,193
1552,7,0.0424264365702659,071,129,026,159,043,062,103
1553,7,0.10207323032777726,099,082,147,076,170,080,022
1554,7,0.11701290342475545,043,072,040,027,004,172,143
1555,7,0.15421761704190962,055,073,146,110,163,089,133
1556,7,0.02360517886600122,158,129,081,014,147,168,059
1557,7,0.07951286230357213,063,033,124,199,169,188,146
1558,7,0.10269378562532638,046,072,006,050,049,042,025
1559,7,0.10822374915093269,000,061,181,098,101,104,168
1560,7,0.0805753950382756,121,089,169,031,026,132,084
1561,7,0.062306808147684745,141,006,124,060,181,029,063
1562,7,0.16740420006816603,057,150,039,173,003,052,012
1563,7,0.10944015020114628,049,140,092,121,097,053,110
1564,7,0.04684215810405368,193,058,109,090,070,035,037
1565,7,0.0864305812802858,001,176,169,144,084,122,072
1566,7,0.04442774215025036,041,161,032,199,176,108,094
