,num_topics,scenario_r2,2,3,4,5,6,7,8
113,7,0.02194187969857775,195,119,188,003,150,161,121
114,7,0.03242892199380243,194,118,169,185,175,109,012
115,7,0.025407447794297933,166,156,049,067,044,078,198
116,7,0.017771923693096103,187,024,168,016,183,037,157
117,7,0.060413987380548595,137,021,119,123,042,089,151
118,7,0.057689586759977485,172,178,187,055,134,127,195
119,7,0.03227144814586358,163,049,013,026,103,151,068
120,7,0.04545451115207577,129,001,015,124,168,130,104
121,7,0.02864449360201171,198,187,119,167,140,037,101
122,7,0.014631475594207521,072,074,079,121,097,115,057
123,7,0.019507745563649648,045,084,153,113,178,124,163
124,7,0.020674693185021686,199,040,088,140,116,035,115
125,7,0.03364568837666171,182,082,192,088,045,091,013
126,7,0.05378900494950867,062,004,078,132,007,174,167
127,7,0.0384822130776179,195,178,174,115,151,124,025
128,7,0.021449686141638336,045,114,096,031,062,168,158
129,7,0.03559657035447805,146,080,130,027,190,183,167
130,7,0.012796480219507855,014,164,077,034,084,131,116
131,7,0.061379864018953234,155,021,034,178,174,147,160
132,7,0.04742149101942661,118,055,044,124,011,116,127
133,7,0.02154996892069394,125,144,129,116,107,062,032
134,7,0.026809909836524537,196,167,132,113,056,119,042
135,7,0.01102754069737888,193,121,019,025,000,182,052
136,7,0.020037543659960466,065,079,117,060,027,045,098
137,7,0.01218168540131881,049,083,146,157,033,006,178
138,7,0.031110660970947612,129,049,055,013,085,141,142
139,7,0.021886484691725716,171,058,193,076,017,114,190
140,7,0.025356570896613362,077,060,094,057,103,027,107
141,7,0.012301522915889151,116,085,115,108,099,121,158
142,7,0.011916626782171647,051,089,047,019,038,158,087
143,7,0.04312264866151361,182,043,035,016,054,172,129
144,7,0.02894448088990842,193,033,021,094,151,188,062
145,7,0.026590048820373413,195,157,032,199,085,070,029
146,7,0.05764554111807407,170,163,161,012,175,123,041
147,7,0.024338310368382077,050,007,121,076,146,071,078
148,7,0.052509878577051916,074,134,191,161,039,050,088
149,7,0.027425569095259283,184,061,015,176,070,156,053
150,7,0.04454900761690628,073,051,014,081,072,127,016
151,7,0.020612158953754567,165,185,151,067,092,130,176
152,7,0.011152976292529648,191,102,070,122,138,148,017
153,7,0.059475832263093276,124,052,026,065,045,169,063
154,7,0.013691799684771633,116,119,132,048,124,157,140
155,7,0.06404831659996268,171,003,001,167,039,191,155
156,7,0.04160681667923183,098,001,096,133,029,157,132
157,7,0.02549002449156401,022,047,099,062,091,018,198
158,7,0.024333750610591398,134,150,018,057,015,019,152
159,7,0.05724313287674354,102,070,194,074,156,174,101
160,7,0.024364578823348304,097,076,033,165,106,014,006
161,7,0.055812636210088806,123,084,094,061,107,183,057
162,7,0.0434778174164947,035,125,152,001,062,067,003
163,7,0.04506594319845281,063,132,164,097,143,084,163
164,7,0.04759708534044815,017,029,171,054,064,079,039
165,7,0.03167703863964377,194,124,089,057,051,175,149
166,7,0.04185142642978712,017,052,060,134,174,192,004
167,7,0.047678938441300445,037,150,127,191,106,171,198
168,7,0.011094085588223224,027,133,132,142,166,011,115
169,7,0.055166953480415115,134,013,070,127,144,189,182
170,7,0.05513836175844966,185,069,123,087,119,017,078
171,7,0.04190485634287411,014,035,022,190,117,087,001
172,7,0.07206515215572418,192,026,172,123,106,168,018
173,7,0.03308271823785269,151,122,001,051,091,076,148
174,7,0.040097203187069996,034,050,049,035,130,191,160
175,7,0.037418901094670276,119,040,027,058,067,177,101
176,7,0.03599006182554809,143,081,092,091,106,188,094
177,7,0.050577963155422956,153,044,045,174,083,101,007
178,7,0.02993589751322867,066,031,016,113,044,033,188
179,7,0.06916106400814548,046,187,190,073,106,185,054
180,7,0.02798530031935742,077,140,069,027,063,048,084
181,7,0.018941896937859415,185,069,187,171,130,036,021
182,7,0.028736827846169488,044,071,075,171,178,048,023
183,7,0.017786080797558612,178,094,027,040,133,022,017
184,7,0.04243745931990084,152,005,013,050,168,193,064
185,7,0.021101854207659088,178,072,091,163,104,188,039
186,7,0.019916304729273526,042,164,125,172,003,082,114
187,7,0.07278392642008125,156,196,007,140,055,123,026
188,7,0.02033915993923574,025,019,000,059,105,003,161
189,7,0.051753319107525564,147,057,159,136,118,176,106
190,7,0.020206524996772557,106,141,188,109,055,165,022
191,7,0.027418058384577004,025,055,132,061,071,158,040
192,7,0.0636268148373329,051,040,016,049,054,053,155
193,7,0.032809776991224227,161,049,158,062,115,170,177
194,7,0.032940800057688846,038,076,102,045,190,117,106
195,7,0.04736251297696048,031,182,017,046,016,157,004
196,7,0.008624801596133658,129,157,067,037,110,021,048
197,7,0.07098236354749998,170,054,146,123,047,172,182
198,7,0.0101710924815398,019,141,059,178,091,107,165
199,7,0.042658247632387014,019,069,038,015,118,029,052
200,7,0.019088952012302873,069,178,015,087,116,146,108
201,7,0.05683390075694661,076,143,195,046,141,151,075
202,7,0.021806485027960343,047,070,148,167,076,195,146
203,7,0.06464454860098379,023,018,190,142,075,177,080
204,7,0.028309064403701845,084,133,047,199,196,171,147
205,7,0.015784395934452244,083,142,064,074,119,077,041
206,7,0.06256408076317754,063,107,055,119,106,190,061
207,7,0.01585209642999874,073,146,024,153,194,163,105
208,7,0.0545916728690673,113,042,001,107,080,021,136
209,7,0.03676605471195438,137,191,069,109,143,199,092
210,7,0.043119191448502736,003,199,174,110,056,067,191
211,7,0.04769637921979819,007,198,152,133,075,029,082
212,7,0.02708438467519514,114,166,195,198,181,048,133
213,7,0.03821052336626274,108,115,041,082,125,023,050
214,7,0.023875873896921695,088,089,171,178,035,141,073
215,7,0.016227280789571807,196,175,183,085,047,018,015
216,7,0.027594663842188782,122,132,017,063,140,105,114
217,7,0.014758895986918819,141,184,195,131,192,114,091
218,7,0.01618662394254089,076,078,053,015,152,164,176
219,7,0.031059094450544,194,114,131,168,171,046,188
220,7,0.05023723468144081,194,091,144,098,089,123,000
221,7,0.07571290049575485,177,189,123,124,109,155,175
222,7,0.022765289326699967,107,075,035,134,049,170,016
223,7,0.029829322751892873,182,188,029,192,121,199,015
224,7,0.07346796441860348,147,069,123,144,148,048,174
225,7,0.029400554169044302,048,029,104,198,058,094,078
226,7,0.014883744968404389,097,022,041,172,090,033,182
227,7,0.0339712386705322,195,078,076,150,041,005,122
228,7,0.010863383050016218,037,012,185,116,193,047,000
229,7,0.0229274876476091,177,017,035,074,103,121,073
230,7,0.05260427037601367,156,023,192,022,177,034,019
231,7,0.020345698440617843,099,195,092,168,074,035,058
232,7,0.03700515706975449,098,105,163,107,174,078,091
233,7,0.02353504389696437,068,069,176,178,109,064,170
234,7,0.037842231559807704,039,066,191,103,169,137,113
235,7,0.04286438751845212,190,187,134,055,016,097,156
236,7,0.031263766202909604,122,013,074,120,004,077,156
237,7,0.04432309874735618,084,094,036,157,092,088,190
238,7,0.03319344748763886,103,189,023,012,165,063,176
239,7,0.05048151595893957,168,104,178,056,062,155,021
240,7,0.009575755516013196,107,191,014,183,196,012,067
241,7,0.06843330875327813,168,073,187,155,005,013,172
242,7,0.034792762887683626,017,163,007,056,143,072,018
243,7,0.0584297146795435,001,117,076,080,048,068,050
244,7,0.03112651971560132,177,014,120,025,142,016,183
245,7,0.03869249544628639,175,187,177,156,037,110,194
246,7,0.06186530354338504,069,153,158,063,039,015,169
247,7,0.005859865974694234,045,134,164,115,037,104,107
248,7,0.0397916170737308,022,168,127,079,021,161,142
249,7,0.010099161975118287,132,042,196,187,082,058,114
250,7,0.018074941232524844,161,159,008,092,189,196,099
251,7,0.04177263680133392,044,067,005,105,107,096,175
252,7,0.03201345620926077,149,172,171,106,133,110,115
253,7,0.05672427193415841,147,070,041,080,190,060,157
254,7,0.04540314736121975,026,043,174,150,007,193,105
255,7,0.004550310272456004,172,131,199,027,007,053,019
256,7,0.029458996212270994,195,065,018,055,171,035,013
257,7,0.030818889230602164,015,121,152,165,164,101,183
258,7,0.06344645773551705,130,105,058,127,048,188,155
259,7,0.04092416500918028,169,159,016,108,080,078,146
260,7,0.05030394430702878,077,104,082,106,003,190,097
261,7,0.021570956054732804,081,166,060,015,021,007,048
262,7,0.03744025722933919,076,081,150,029,089,023,045
263,7,0.03340107514667234,044,181,019,087,156,048,129
264,7,0.032594386628581495,087,056,070,130,082,176,125
265,7,0.0370792986140378,150,138,077,105,005,185,060
266,7,0.01978646766057046,116,146,076,082,032,033,006
267,7,0.03473601345611088,131,155,072,121,053,160,193
268,7,0.05710199953416184,018,045,024,055,064,078,147
269,7,0.029566612987914964,182,163,144,098,021,171,044
270,7,0.021240896363381223,069,003,158,074,146,049,018
271,7,0.03191462009077761,183,168,163,196,096,143,131
272,7,0.05147969604506242,026,159,174,051,158,169,157
273,7,0.04692252384432549,110,194,043,191,011,079,005
274,7,0.045688226492217265,110,074,091,055,054,148,051
275,7,0.03725566450188955,062,037,061,168,088,021,160
276,7,0.020186381384042718,122,108,081,031,039,176,119
277,7,0.05490751164138785,069,147,129,007,105,005,171
278,7,0.021673827862495054,120,092,152,027,194,052,090
279,7,0.05889572355930528,119,072,143,039,163,004,188
280,7,0.05429529533117061,008,033,047,114,085,130,123
281,7,0.03650977120295318,181,013,103,176,106,177,121
282,7,0.06505914398378887,050,141,044,164,088,022,127
283,7,0.0426274771196663,072,156,063,059,182,121,120
284,7,0.03030721593145025,148,115,122,039,038,108,170
285,7,0.047694431987921004,166,153,123,069,176,140,051
286,7,0.041965854287009385,051,046,044,083,007,185,082
287,7,0.03325154039767375,025,040,137,173,138,142,136
288,7,0.04904730441165306,156,084,079,007,082,026,058
289,7,0.03419576126576496,036,052,119,084,118,149,055
290,7,0.035115870695641926,113,090,026,191,130,081,198
291,7,0.04589309099216432,165,005,159,054,150,146,042
292,7,0.048929159147763746,012,177,168,051,008,117,046
293,7,0.024074215864382742,083,052,077,192,092,163,033
294,7,0.034200176975551444,024,156,084,147,119,199,052
295,7,0.03541269482265952,014,150,187,055,027,001,165
296,7,0.037327218581487465,138,003,190,165,198,079,062
297,7,0.035088191074391095,151,046,070,017,019,192,102
298,7,0.01031668059107771,089,083,091,171,008,017,033
299,7,0.01846329642554767,051,182,083,013,110,053,133
300,7,0.034695403876759734,047,001,199,003,089,120,018
301,7,0.03902954877492504,177,004,007,107,056,017,189
302,7,0.04375006739603826,045,114,048,024,026,029,085
303,7,0.029749035534028634,042,173,189,118,102,183,094
304,7,0.052517878098356396,191,019,156,142,054,159,066
305,7,0.034482273725862544,013,148,094,172,026,011,199
306,7,0.027452399016815177,147,178,036,045,116,129,141
307,7,0.036920819600072874,117,098,109,023,044,192,164
308,7,0.06383175723647361,084,110,101,059,178,026,001
309,7,0.03386548283969837,038,046,166,051,014,181,192
310,7,0.011703095557759835,070,158,036,192,129,157,106
311,7,0.04985843748318608,189,036,022,153,098,026,063
312,7,0.03814514864488305,014,147,187,022,099,101,115
313,7,0.046906533309386655,184,033,120,005,013,016,087
314,7,0.051939070983643365,174,062,044,175,084,198,105
315,7,0.018556386693567517,181,081,142,107,157,018,090
316,7,0.0732311870366672,005,070,027,127,105,134,046
317,7,0.0244043753788038,052,011,147,182,012,150,108
318,7,0.021683294729417546,061,159,057,091,116,194,130
319,7,0.02083504341677922,027,081,177,099,066,068,021
320,7,0.050350584137078935,017,198,063,022,158,147,025
321,7,0.013342005225997822,188,141,176,119,078,074,158
322,7,0.057463904774214924,155,131,161,060,140,136,116
323,7,0.0281252419310829,094,057,082,003,007,072,121
324,7,0.028279021121331183,094,150,047,027,035,013,173
325,7,0.04713908586868287,044,090,048,127,012,192,085
326,7,0.056199448791275364,015,058,143,105,050,088,073
327,7,0.04841344209273535,015,173,049,104,137,001,051
328,7,0.048260545313062675,194,131,103,127,033,014,067
329,7,0.022976140676229995,087,004,114,116,014,096,073
330,7,0.021399910460454863,107,141,160,034,070,184,113
331,7,0.015974127858776166,041,066,160,013,107,103,194
332,7,0.05051798268881946,122,189,059,091,099,143,080
333,7,0.0258692723708831,042,004,134,161,122,060,170
334,7,0.05686157900199418,077,012,122,123,181,050,172
335,7,0.03872823166235828,064,191,174,022,092,131,087
336,7,0.07500460544768439,149,191,189,046,026,156,184
337,7,0.0269299903811151,118,008,056,149,014,016,013
338,7,0.05570763047738514,094,059,127,082,004,033,102
339,7,0.06942867847322898,027,127,001,036,161,063,024
340,7,0.0070109241407689815,166,191,006,079,167,085,151
341,7,0.029281613925922878,146,193,006,172,026,177,118
342,7,0.04223720289366817,181,016,168,148,026,071,091
343,7,0.04475203895349178,156,004,060,188,169,079,047
344,7,0.015656468671272905,051,024,194,115,199,022,064
345,7,0.030212588834080956,138,172,032,088,189,110,131
346,7,0.01785059471472661,071,047,000,042,097,067,137
347,7,0.03297973254635367,068,104,085,083,078,082,147
348,7,0.06565426459574097,188,153,171,136,155,075,113
349,7,0.06835592768517207,080,182,063,137,168,011,143
350,7,0.03722686150831944,041,024,148,167,130,143,198
351,7,0.08102241223678974,187,155,168,077,165,117,015
352,7,0.04732133182541298,157,133,080,059,051,001,105
353,7,0.022984855375504765,140,190,152,094,049,006,061
354,7,0.03259036229182821,189,199,075,007,122,050,115
355,7,0.04281127398567808,063,098,004,189,138,079,110
356,7,0.04534991343946837,136,101,049,132,037,018,065
357,7,0.06500006252956847,090,044,039,177,055,091,003
358,7,0.020175312075214613,025,059,016,032,140,110,188
359,7,0.03967534008547691,000,054,042,122,137,157,031
360,7,0.018773462005996278,008,057,012,132,121,052,110
361,7,0.015189189259989466,058,158,022,195,073,161,148
362,7,0.03637759151359654,118,061,194,189,071,062,045
363,7,0.05000993041189672,127,069,077,038,116,053,194
364,7,0.04139824941209569,001,055,075,151,072,144,070
365,7,0.02365756660631302,071,079,051,136,052,035,087
366,7,0.005514254895807369,061,192,083,167,104,120,097
367,7,0.05954224131695263,198,005,192,142,026,016,171
368,7,0.03210943658275878,032,160,124,043,013,052,088
369,7,0.027624527808201127,035,183,044,091,101,122,006
370,7,0.011674335255131618,102,103,081,152,096,021,142
371,7,0.03572790498376688,036,084,058,019,054,134,015
372,7,0.018962677240384807,069,014,184,195,097,025,079
373,7,0.04256219936273553,013,163,068,023,149,114,037
374,7,0.06653549719818963,149,194,031,123,173,072,110
375,7,0.009506750349725701,165,131,158,166,097,120,048
376,7,0.04057913868965968,107,176,094,130,076,050,132
377,7,0.07965732403557269,113,119,147,137,037,155,150
378,7,0.061300686423137574,015,102,199,177,143,156,167
379,7,0.08033974437111457,107,127,177,194,174,148,183
380,7,0.0373893585892503,158,121,194,119,006,080,124
381,7,0.028387967450338114,094,195,017,074,025,105,194
382,7,0.04147342036477997,130,170,062,161,196,103,003
383,7,0.038318285324794976,143,195,068,077,148,103,056
384,7,0.033856444466004554,185,067,054,025,105,053,196
385,7,0.018350940639900615,040,045,187,013,170,166,070
386,7,0.04087867496681674,019,106,119,120,004,063,130
387,7,0.0631518500131345,054,066,023,127,019,069,003
388,7,0.05863911932182153,055,029,022,138,132,045,137
389,7,0.03473642913802599,023,013,105,130,158,081,098
390,7,0.03868144691579356,176,069,000,143,080,171,188
391,7,0.027567574762008107,187,029,059,102,105,131,110
392,7,0.03781980448029121,046,192,096,037,098,043,105
393,7,0.017751325624778658,091,172,184,094,176,161,068
394,7,0.03401626394580437,150,049,062,069,058,156,108
395,7,0.03643404103712322,051,014,165,004,052,024,001
396,7,0.004773063988338544,150,109,191,058,114,188,166
397,7,0.04250749840628487,099,084,174,144,088,121,185
398,7,0.03444184527610239,026,074,042,194,196,136,199
399,7,0.03382421036255945,169,061,018,181,046,072,049
400,7,0.02380804241632961,004,189,008,045,184,142,151
401,7,0.060561245189500346,055,147,011,148,174,140,184
402,7,0.04071932135554934,004,003,022,045,119,012,143
403,7,0.028318493220417795,146,026,175,132,107,034,012
404,7,0.009785125557426722,171,191,122,014,118,067,065
405,7,0.0545220642012042,106,040,034,164,123,129,160
406,7,0.03433749562803956,041,032,092,170,114,034,007
407,7,0.04290062607001566,108,134,171,046,076,056,160
408,7,0.036266171551924686,008,184,171,158,090,054,035
409,7,0.02932579235801669,102,091,157,054,175,081,058
410,7,0.03421744220672318,166,001,085,060,094,078,045
411,7,0.047543501185741244,048,033,127,078,044,150,041
412,7,0.026786760143484356,134,039,075,007,019,165,146
413,7,0.022742460537046094,114,156,047,117,166,018,129
414,7,0.021337737704188453,170,069,072,096,047,192,023
415,7,0.03253082482499381,146,122,034,140,023,055,084
416,7,0.06203283631544243,156,054,177,159,011,066,136
417,7,0.03514179958556096,021,088,178,050,013,193,103
418,7,0.040690094620905004,142,107,148,070,134,063,004
419,7,0.015189408498570867,114,048,045,121,043,065,157
420,7,0.013612201178028749,052,059,079,065,038,161,117
421,7,0.0031546698398491335,138,142,146,097,074,096,083
422,7,0.05467961110598596,034,068,018,005,098,039,191
423,7,0.03698829117400093,150,052,148,067,106,101,094
424,7,0.0280312644889279,070,085,087,105,118,080,091
425,7,0.017742322830907598,006,167,199,107,178,062,125
426,7,0.02893299618119849,118,177,081,115,059,048,191
427,7,0.007149359415709267,042,069,008,041,037,192,070
428,7,0.015439192009806035,105,150,041,113,031,038,151
429,7,0.03626828021588002,050,096,160,075,089,088,035
430,7,0.026567818390681675,005,042,065,083,192,082,048
431,7,0.011574384076740274,078,146,183,087,048,138,011
432,7,0.041590981078588274,075,044,106,160,172,174,014
433,7,0.011050684540602651,185,140,153,052,121,116,175
434,7,0.03915294481240783,035,045,056,181,040,039,041
435,7,0.07757593268444907,144,127,105,146,064,182,062
436,7,0.02639092632859097,066,158,088,104,027,035,178
437,7,0.019450616591160985,161,082,159,109,116,097,072
438,7,0.006409634294855193,078,153,048,072,166,191,132
439,7,0.026977202283200774,138,151,037,130,062,012,097
440,7,0.01865642667408407,198,159,140,071,060,185,113
441,7,0.05358694107610751,153,123,160,000,176,048,064
442,7,0.054098468221610685,140,118,147,039,088,146,099
443,7,0.01952770431149009,022,084,029,146,107,167,198
444,7,0.03425073429446146,193,170,037,038,023,165,190
445,7,0.05475545747795607,026,053,144,147,084,050,129
446,7,0.04865757511512703,150,118,003,151,017,181,026
447,7,0.016736513818479182,037,098,036,172,087,175,045
448,7,0.03938483884629995,084,003,025,029,125,018,133
449,7,0.019693204653992713,045,131,172,104,064,043,056
450,7,0.024959610638996987,006,130,074,079,023,106,073
451,7,0.02554686881166468,013,166,193,091,142,190,090
452,7,0.006530012609506031,000,107,120,117,115,152,166
453,7,0.014869074378161762,033,119,066,052,024,191,167
454,7,0.046518947420853274,087,078,184,085,127,022,098
455,7,0.011943641628592627,122,150,102,059,089,032,116
456,7,0.029705063597007197,054,084,165,014,199,118,138
457,7,0.032121257714283646,156,019,161,021,055,076,164
458,7,0.07243784984319657,005,129,123,199,004,041,017
459,7,0.01950612913525851,048,041,121,190,142,036,032
460,7,0.03051088004879754,194,022,096,188,027,149,109
461,7,0.054358898187650495,038,007,155,050,018,004,094
462,7,0.06182018783007981,039,152,138,013,003,063,118
463,7,0.029536392815290635,003,122,091,144,167,173,096
464,7,0.10393076445675353,187,127,155,026,185,189,004
465,7,0.027325496875263644,124,090,118,116,189,101,032
466,7,0.018174436761083657,053,138,150,132,118,031,136
467,7,0.018974936613934013,022,190,065,059,007,198,018
468,7,0.032744677188876525,032,012,029,060,053,008,045
469,7,0.035290028859895406,171,152,026,023,011,142,169
470,7,0.020449533771093376,146,006,058,026,105,183,081
471,7,0.018613346304812817,024,129,181,041,071,151,193
472,7,0.037241689842212766,034,151,013,198,039,097,172
473,7,0.032518554402171995,021,177,131,064,097,049,016
474,7,0.016389079492871828,183,182,168,077,060,120,070
475,7,0.019128598996660195,106,150,078,187,071,090,003
476,7,0.038663936600465076,116,089,061,026,099,011,057
477,7,0.03330886776693098,144,075,160,169,042,023,166
478,7,0.02611590008277287,099,149,164,131,150,051,072
479,7,0.01383114190525303,142,102,074,141,043,097,091
480,7,0.04972194397932672,061,189,104,155,181,198,038
481,7,0.011278692421474612,018,012,087,192,108,058,117
482,7,0.02876817715529012,101,183,069,052,120,056,072
483,7,0.034787012271839,061,173,080,052,000,081,089
484,7,0.04525259703853024,031,063,119,016,022,080,151
485,7,0.03372158543535897,050,047,189,168,041,069,043
486,7,0.05228757408470319,140,123,121,108,071,137,019
487,7,0.03885361057556902,147,184,195,019,193,191,078
488,7,0.02474431201005456,098,172,044,076,140,022,027
489,7,0.012389784088692402,073,037,133,170,150,071,081
490,7,0.02876898454548915,164,053,069,098,120,063,091
491,7,0.04196143586205647,105,146,092,025,131,153,054
492,7,0.0220321384822445,073,120,190,163,099,108,158
493,7,0.029503140413991935,105,047,012,184,134,114,001
494,7,0.033302845502668044,113,183,109,083,181,105,156
495,7,0.04815532096993047,080,032,087,023,088,069,104
496,7,0.03427657236521542,156,132,134,170,079,052,142
497,7,0.02277682267066483,072,195,137,104,017,120,132
498,7,0.017454043978573086,183,150,115,121,181,051,097
499,7,0.06712606826436829,174,041,127,044,098,033,006
500,7,0.017810205007089408,091,034,153,172,178,013,106
501,7,0.018151790434213777,066,148,141,033,076,047,021
502,7,0.07296198337990822,155,029,060,038,003,039,043
503,7,0.026675817727392803,053,168,176,108,084,189,062
504,7,0.02854332503718282,048,144,027,132,029,140,157
505,7,0.020061459104283252,022,021,091,105,190,066,059
506,7,0.060387258820074785,167,164,080,134,059,137,001
507,7,0.03130351949265264,026,142,047,084,036,189,167
508,7,0.026353244778992924,022,161,102,133,026,119,070
509,7,0.01863924678981843,045,051,060,122,000,170,011
510,7,0.019019266695461945,042,078,035,003,108,038,124
511,7,0.06457756550319294,050,055,003,029,170,007,016
512,7,0.01747579236484087,159,035,097,060,175,130,152
513,7,0.029413485469523604,108,142,118,119,021,029,045
514,7,0.03342640843592959,041,181,150,113,065,116,039
