,num_topics,scenario_r2,2,3,4,5
554,4,0.011518740108053427,083,013,085,144
555,4,0.02146984988463352,140,043,169,064
556,4,0.022701170219386113,027,120,061,088
557,4,0.012862492461708452,089,014,092,163
558,4,0.00999369340898848,038,068,049,106
559,4,0.013507254693387316,169,103,076,077
560,4,0.0038013559601498548,070,065,116,011
561,4,0.017895593067477678,130,137,144,070
562,4,0.010315744315391173,185,031,033,160
563,4,0.043129427244909424,055,092,121,174
564,4,0.010444795973303944,116,193,133,068
565,4,0.06177056237077905,155,026,117,138
566,4,0.014882326676504576,176,137,171,069
567,4,0.01821726214655306,023,042,081,130
568,4,0.011732693674859851,198,036,039,171
569,4,0.008049132753233046,045,157,151,013
570,4,0.020420094626997565,018,019,055,152
571,4,0.034670388214833814,155,198,164,027
572,4,0.014985289144704317,090,125,000,190
573,4,0.025658129186574286,173,106,094,171
574,4,0.020081419108094467,075,083,173,065
575,4,0.043572182468860854,013,177,034,155
576,4,0.005900588653377836,140,122,058,068
577,4,0.026564464635416396,102,054,083,161
578,4,0.008665711045329094,175,151,082,084
579,4,0.022991019670577484,044,141,131,195
580,4,0.010496117823509565,175,036,167,152
581,4,0.004464881489735784,064,079,131,107
582,4,0.02685770377940233,190,108,004,052
583,4,0.027808989376774118,082,050,115,170
584,4,0.04262331283853704,006,155,077,196
585,4,0.017555114646144787,016,006,069,173
586,4,0.006556292125933338,119,049,150,125
587,4,0.023888190039036084,091,087,143,061
588,4,0.051685329105454314,171,159,123,141
589,4,0.02458637830064969,149,124,061,083
590,4,0.017525617161588736,143,142,191,013
591,4,0.03125710607798027,156,092,033,067
592,4,0.053758716230777104,052,087,044,155
593,4,0.013753088861780949,166,142,189,124
594,4,0.01967989307960738,177,196,098,042
595,4,0.012006022148848161,077,118,151,170
596,4,0.013940799300822815,148,040,075,178
597,4,0.013202669332465167,187,104,033,064
598,4,0.014832472814104825,171,006,033,075
599,4,0.02121987705615136,064,040,177,037
600,4,0.016347196335878222,031,189,060,102
601,4,0.046575146082721175,127,025,015,122
602,4,0.0027354079967171208,025,053,077,000
603,4,0.0020690390851022533,117,097,099,047
604,4,0.04443760644678785,057,001,063,068
605,4,0.04841211448316185,080,136,016,003
606,4,0.012729968764524147,183,008,094,109
607,4,0.01644009100337307,015,117,164,023
608,4,0.014768863244272623,150,055,110,027
609,4,0.0027410389217649156,146,115,037,049
610,4,0.022294608077289335,110,166,189,136
611,4,0.0020825928509466962,074,118,099,125
612,4,0.001230815141554431,115,051,089,038
613,4,0.012136187844738577,133,109,056,172
614,4,0.0020518275695856625,165,014,083,084
615,4,0.03619710114050778,016,174,087,099
616,4,0.014373807964568663,195,106,166,146
617,4,0.015601400690178013,161,166,076,034
618,4,0.003776363829249507,121,178,073,172
619,4,0.052763104176518416,136,191,051,123
620,4,0.004157818496781984,121,017,104,073
621,4,0.027214146781006532,005,079,032,158
622,4,0.028955282466713972,088,170,157,160
623,4,0.00339895997086892,172,120,018,116
624,4,0.021821818450330377,029,042,041,131
625,4,0.020449950501953418,068,171,189,043
626,4,0.005014387094615103,096,067,166,007
627,4,0.007621582989725373,118,006,060,120
628,4,0.0206085364722145,143,140,168,012
629,4,0.02967104625159922,080,031,055,083
630,4,0.01068927127130459,044,099,014,091
631,4,0.0027709083585623073,065,071,115,132
632,4,0.0028135469643770783,151,176,164,178
633,4,0.00523481870899456,012,142,103,025
634,4,0.037908473400196985,127,199,067,083
635,4,0.03487000088757919,164,034,063,130
636,4,0.015575525658202527,184,166,016,105
637,4,0.014372692396270259,087,091,142,023
638,4,0.043946912964609286,011,001,051,156
639,4,0.028887379515208256,198,104,035,063
640,4,0.04954007422152662,123,191,109,117
641,4,0.01664341353503862,087,176,117,195
642,4,0.0157028581140628,125,032,016,118
643,4,0.027146225879083774,166,094,138,101
644,4,0.046646748652722336,127,052,107,143
645,4,0.03828384971543963,110,077,061,127
646,4,0.03248066091401802,016,172,001,157
647,4,0.017465462973302315,019,070,050,146
648,4,0.038953747449750664,099,147,046,058
649,4,0.0033432016839370915,114,021,066,065
650,4,0.005571760970163875,120,070,022,133
651,4,0.012652945315652642,012,124,150,170
652,4,0.008684621764741385,024,082,035,105
653,4,0.028088851462829356,094,113,134,170
654,4,0.00598561869776304,074,087,167,073
655,4,0.009669680968530048,194,120,070,188
656,4,0.02855719603104101,061,071,001,007
657,4,0.019048668786567524,172,004,013,073
