,num_topics,scenario_r2,2,3,4,5,6,7
1366,6,0.026161270461830144,181,082,004,053,011,192
1367,6,0.010833401711841106,038,142,137,147,059,040
1368,6,0.012982828754833142,175,114,057,158,161,167
1369,6,0.03268354825707409,124,065,062,142,163,195
1370,6,0.010730982167330039,130,193,005,082,004,046
1371,6,0.02203681765548071,110,122,091,011,019,196
1372,6,0.006503844983306362,008,039,125,087,165,042
1373,6,0.02050874352108123,167,035,074,149,098,109
1374,6,0.015668488850262285,067,032,015,119,012,137
1375,6,0.0352600698279667,017,029,140,198,043,134
1376,6,0.01403802679750521,114,099,012,188,059,037
1377,6,0.017817831774570525,036,136,070,153,121,161
1378,6,0.018936806540425177,092,088,161,125,064,078
1379,6,0.049492151082440206,097,141,189,168,064,157
1380,6,0.01548166331894918,160,004,081,024,011,063
1381,6,0.02803912159074895,134,189,021,177,114,120
1382,6,0.02400251693597477,190,158,060,164,003,153
1383,6,0.013870749274347283,015,038,172,055,165,083
1384,6,0.05244579489589518,034,168,099,062,156,173
1385,6,0.004259706529192608,087,026,039,069,152,013
1386,6,0.03187159343208512,110,198,025,051,148,102
1387,6,0.021103138585551018,141,084,182,000,055,066
1388,6,0.02260359772115661,106,040,079,169,124,005
1389,6,0.05003587435251289,155,077,159,115,140,096
1390,6,0.01813402444676493,134,041,198,039,104,045
1391,6,0.026662102111032815,048,096,025,045,011,131
1392,6,0.03244182315716937,055,115,113,182,120,053
1393,6,0.04683492043802262,116,060,107,024,016,173
1394,6,0.042271716205380505,013,176,143,022,016,123
1395,6,0.006542900021080045,014,087,153,152,104,140
1396,6,0.023560448072133755,176,097,070,083,159,124
1397,6,0.024272781487487016,015,198,044,000,031,124
1398,6,0.014707842266594273,000,022,027,184,018,137
1399,6,0.027048081647428668,059,105,149,159,078,091
1400,6,0.014018710333021045,160,178,143,000,037,064
1401,6,0.012089288302958967,049,059,170,082,087,177
1402,6,0.02999777275163895,120,035,005,108,191,187
1403,6,0.01899066631943258,138,132,174,057,079,189
1404,6,0.013040504707760636,141,182,077,183,084,122
1405,6,0.03558727620479307,166,134,136,063,098,090
1406,6,0.008056440903102646,074,153,004,148,068,058
1407,6,0.023926234843887895,151,060,018,046,034,177
1408,6,0.0457453476587405,041,076,170,050,173,190
1409,6,0.03737029857483232,143,000,167,084,115,034
1410,6,0.023139800448266024,047,073,174,046,189,107
1411,6,0.03090134562677993,129,001,158,136,107,117
1412,6,0.03624426470990472,096,115,040,069,144,066
1413,6,0.021152671074568308,078,149,081,102,090,079
1414,6,0.01647707616552818,017,035,142,118,031,130
1415,6,0.009377044183888184,084,104,059,081,045,182
1416,6,0.022910713309164943,125,169,194,108,101,185
1417,6,0.012866481035295307,074,019,191,063,045,171
1418,6,0.017158607669200854,014,029,056,194,061,012
1419,6,0.018345111771728817,137,164,072,048,007,059
1420,6,0.028920483337555924,151,108,150,092,143,042
1421,6,0.04421997393248833,198,109,087,173,005,014
1422,6,0.0370458221599006,072,079,138,044,191,055
1423,6,0.046683305609093506,173,106,189,108,190,024
1424,6,0.05746166209932546,173,115,127,076,088,056
1425,6,0.006965072640762737,196,072,084,176,156,056
1426,6,0.05390734016700516,157,191,091,054,039,138
1427,6,0.01667993598553852,182,121,144,141,031,057
1428,6,0.028131641648383332,134,195,125,118,103,013
1429,6,0.04902712721479896,156,054,146,136,164,067
1430,6,0.021306385389680216,023,114,152,195,178,125
1431,6,0.017280803904630604,061,035,110,062,060,018
1432,6,0.01903835898357986,165,168,004,192,088,163
1433,6,0.012828470492906363,088,113,070,084,049,041
1434,6,0.025268732615854272,070,081,062,094,125,181
1435,6,0.011742399175940221,056,106,082,007,160,137
1436,6,0.0076747363786348055,040,147,172,094,046,169
1437,6,0.014770933961116617,103,046,041,148,076,051
1438,6,0.014267109269138323,127,105,059,094,187,148
1439,6,0.018274079543041277,031,037,083,110,151,172
1440,6,0.028984383662269297,059,088,140,164,096,031
1441,6,0.018194431955438684,029,137,007,026,105,113
1442,6,0.03301511543258784,195,017,119,109,188,006
1443,6,0.013674687651353379,072,124,138,191,045,176
1444,6,0.03599725779696905,033,094,176,083,115,038
1445,6,0.04217514661635402,044,120,054,058,008,000
1446,6,0.005417280478254849,192,032,131,175,003,125
1447,6,0.020971734267724362,143,077,104,192,163,082
1448,6,0.00715830067597778,011,003,072,147,043,165
1449,6,0.0214231944456309,177,088,131,191,087,022
1450,6,0.03398333536527487,066,014,070,054,185,181
1451,6,0.007795000095391247,184,147,037,008,090,087
1452,6,0.010945035468854059,076,127,113,106,027,067
1453,6,0.06590810057381502,152,171,157,164,143,040
1454,6,0.01678914213921734,171,043,091,152,133,182
1455,6,0.02210644231717973,150,148,005,113,082,038
1456,6,0.013191074427452154,075,019,185,061,171,089
1457,6,0.023513749983961718,167,181,196,075,097,184
1458,6,0.024386733664488958,189,041,066,151,018,127
1459,6,0.02869826775669415,171,033,194,006,114,102
1460,6,0.04482460487491835,076,044,115,066,105,167
1461,6,0.027169161939052056,014,046,033,199,172,012
1462,6,0.020582388047631794,047,050,021,171,150,170
1463,6,0.030571894614465522,144,193,024,091,053,121
1464,6,0.022986587136981762,036,137,087,049,017,062
1465,6,0.02052067455782347,075,152,036,053,076,078
1466,6,0.01669138552602034,021,138,137,117,087,088
1467,6,0.04065947936229841,188,060,000,173,176,048
1468,6,0.02689368060148556,075,110,024,120,188,003
1469,6,0.01766785524709502,094,090,071,006,056,134
1470,6,0.014488063673936069,042,158,069,142,085,190
1471,6,0.014504340025302875,170,072,062,090,138,015
1472,6,0.033666402452039446,146,051,048,000,192,193
1473,6,0.011266634977491252,142,000,035,104,148,080
1474,6,0.029580826802684923,085,071,120,178,052,054
1475,6,0.02511503651538005,127,102,168,044,078,099
1476,6,0.02260927869603635,190,062,133,068,088,011
1477,6,0.012054642379067948,158,085,071,084,088,006
1478,6,0.0032303044005189685,052,039,131,004,045,084
1479,6,0.01109905016413848,116,132,058,016,114,077
1480,6,0.011759036325879157,172,074,065,052,103,191
1481,6,0.018584179030226577,068,181,156,187,067,103
1482,6,0.01117324915800566,158,092,118,165,046,103
1483,6,0.012801610819147768,075,194,191,152,027,192
1484,6,0.01974422616877536,110,018,081,103,080,101
1485,6,0.05561912116622092,155,082,164,006,063,023
1486,6,0.0376187004828592,083,059,046,173,014,152
1487,6,0.023799322416914737,134,075,156,047,151,133
1488,6,0.00820984286688442,198,065,085,077,196,182
1489,6,0.024844460009073033,147,063,169,129,141,193
1490,6,0.024879342638818858,026,046,175,138,065,146
1491,6,0.01498316275945133,161,160,077,159,138,062
1492,6,0.01577507140586898,116,176,071,064,133,068
1493,6,0.018211372205023557,133,152,138,042,132,143
1494,6,0.038930785822170244,182,092,011,012,051,146
1495,6,0.02410603591588778,038,077,189,063,115,014
1496,6,0.04272822659569153,125,109,199,037,016,173
1497,6,0.03649817395356836,003,195,176,120,166,019
1498,6,0.022981738050685485,182,097,043,117,019,181
1499,6,0.020030277444093803,005,165,050,134,048,023
1500,6,0.01546441091460038,153,189,096,060,117,080
1501,6,0.031031309305439292,138,134,078,143,176,039
1502,6,0.028420367611979525,169,054,062,132,175,008
1503,6,0.022178961413258258,054,160,124,117,047,088
1504,6,0.018740380837898307,051,144,023,050,190,040
1505,6,0.013497107358840132,078,015,027,031,087,008
1506,6,0.019799947666637396,037,151,006,094,048,129
1507,6,0.036274737928835066,065,198,173,094,006,069
1508,6,0.03960186532569088,123,141,072,165,170,136
1509,6,0.010722892924897698,069,116,048,057,085,161
1510,6,0.025522144090135424,098,035,148,163,046,083
1511,6,0.018304875761623984,152,058,011,034,165,125
1512,6,0.07155717260007366,082,149,157,155,156,142
1513,6,0.01589843650895173,050,199,129,152,071,140
1514,6,0.02002667349330023,191,057,109,148,061,029
1515,6,0.02032605592694503,079,165,127,166,038,159
1516,6,0.013127877209916039,181,036,015,132,171,184
1517,6,0.025644941190654635,035,077,134,161,088,034
1518,6,0.03350749965836297,195,079,088,007,026,055
1519,6,0.05714866441127808,118,090,061,073,173,001
1520,6,0.0174625590626466,137,043,108,047,136,031
1521,6,0.020925193964609345,168,070,169,068,124,098
1522,6,0.01381833383973008,124,094,006,153,151,036
1523,6,0.048002673994278044,164,025,193,187,175,115
1524,6,0.03480269035993866,132,025,129,071,027,148
1525,6,0.024714624185871226,072,013,182,064,130,120
1526,6,0.02911981796316021,031,025,082,046,165,199
1527,6,0.018837459856497873,014,023,125,071,044,036
1528,6,0.015680504608296952,166,049,132,137,167,070
1529,6,0.01840931481609487,166,108,016,047,131,088
1530,6,0.028459696229215625,083,059,046,130,022,105
1531,6,0.034617936402388416,134,006,115,156,048,164
1532,6,0.026472441329661534,182,181,184,153,041,195
1533,6,0.030938104552579282,109,033,188,035,141,117
1534,6,0.023649284648155522,117,008,156,091,048,065
1535,6,0.01842872187540401,070,011,067,194,047,001
1536,6,0.012097082838740336,198,192,032,119,103,160
1537,6,0.02364231333639577,042,022,068,187,066,084
1538,6,0.020040647686905944,105,132,130,092,077,097
1539,6,0.03319785681839038,053,050,195,187,066,169
1540,6,0.051765812803711286,150,023,190,196,055,173
1541,6,0.013209304365188856,026,120,049,107,065,080
1542,6,0.024648911936028806,054,105,071,189,163,085
1543,6,0.014090144369493407,063,098,084,149,117,108
1544,6,0.04536313640207024,151,160,073,025,079,141
1545,6,0.030753740542146524,109,191,087,034,140,073
1546,6,0.013923465824873471,182,194,035,094,163,176
1547,6,0.020943438533815417,080,167,193,036,164,171
1548,6,0.025631632957226036,174,168,032,192,051,195
1549,6,0.0181065399521394,192,185,165,106,073,184
1550,6,0.03843034186013339,073,161,147,054,120,008
1551,6,0.017001649918557682,106,171,038,011,022,052
1552,6,0.01637169074346112,080,109,156,055,069,134
1553,6,0.023150275746406934,192,014,150,053,168,148
1554,6,0.02045534713948094,153,189,138,103,062,076
1555,6,0.02215749233030806,189,196,049,073,175,118
1556,6,0.027455429696809586,000,034,043,048,153,164
1557,6,0.023806257629210292,184,074,105,094,051,011
1558,6,0.02389888808052132,119,165,140,151,125,051
1559,6,0.01933791833531373,198,094,078,192,150,060
1560,6,0.004338568692651701,015,110,103,041,046,177
1561,6,0.018056726608217,148,022,023,027,199,013
1562,6,0.018689279742720055,195,087,090,036,192,159
1563,6,0.04929473137810125,155,029,076,081,016,027
1564,6,0.019477323772032817,174,079,149,018,082,007
1565,6,0.023453821047184964,080,043,029,181,047,094
1566,6,0.007042212723481933,085,130,182,152,172,084
1567,6,0.023924475322745775,069,176,008,101,016,004
1568,6,0.015850794055057627,175,046,071,024,159,090
1569,6,0.03054133275909232,082,073,029,178,152,185
1570,6,0.02203502325378892,138,181,144,083,069,075
1571,6,0.01900478027780972,140,029,047,090,001,014
1572,6,0.016443383097312636,140,165,072,073,041,161
1573,6,0.060220849692145584,157,143,170,055,058,082
1574,6,0.014810140524578519,098,052,198,035,188,045
1575,6,0.008608077055491714,177,118,037,090,008,043
1576,6,0.04004615038357906,056,123,052,185,146,174
1577,6,0.020412796332259675,074,098,183,090,094,110
1578,6,0.029687606991466997,131,022,132,194,163,189
1579,6,0.009674702828511794,087,083,067,167,108,049
1580,6,0.04178259368623283,118,084,029,025,134,195
1581,6,0.017885823432269188,026,000,087,068,029,096
1582,6,0.031107810046583917,119,012,065,129,033,170
1583,6,0.010758111318189156,059,004,036,168,021,190
1584,6,0.011149676414038856,104,076,065,084,048,188
1585,6,0.013294230282387964,072,177,016,064,182,092
1586,6,0.024818946212465276,148,044,167,077,084,054
1587,6,0.009013627396228685,165,160,018,012,027,169
1588,6,0.014707215827116649,084,167,105,174,176,083
1589,6,0.02365315889430719,160,022,104,152,131,191
1590,6,0.022610778382917474,142,024,060,038,098,042
1591,6,0.007630155096440494,012,184,130,140,161,174
1592,6,0.026749398998627605,138,074,130,017,124,082
1593,6,0.019115689394887503,144,192,107,098,132,158
1594,6,0.036253138308784516,151,053,092,106,025,049
1595,6,0.006884563523223419,138,175,131,043,156,110
1596,6,0.047016667250819655,101,054,017,083,025,130
1597,6,0.04813173223557332,064,182,088,166,157,127
1598,6,0.021219785298715377,192,051,132,092,147,102
1599,6,0.01588645707249503,001,080,159,078,031,192
1600,6,0.04774801713363541,012,079,155,184,131,118
1601,6,0.019554044200730147,131,024,160,059,008,021
1602,6,0.04466499572216964,047,136,034,000,024,123
1603,6,0.02158829686510466,078,018,136,102,187,127
1604,6,0.05251864700953901,152,051,155,074,063,083
1605,6,0.02474610049421344,094,131,092,091,137,076
1606,6,0.014350592902316106,076,021,132,084,056,013
1607,6,0.006298513599102384,050,071,167,140,161,192
1608,6,0.017759083913020612,019,027,076,185,015,129
1609,6,0.03305018086726663,035,097,008,055,121,073
1610,6,0.025538916434363457,189,080,029,119,158,060
1611,6,0.010045458521981576,011,174,012,003,056,087
1612,6,0.03485611662288024,078,132,035,101,117,143
1613,6,0.015891312178800687,088,056,172,102,023,021
1614,6,0.009092347458488637,041,058,190,116,191,042
1615,6,0.01942658970165878,056,077,132,096,082,023
1616,6,0.018327542825462895,105,137,083,117,014,035
1617,6,0.02716379862494145,083,004,146,042,160,131
1618,6,0.01373478819734586,007,054,039,078,191,177
1619,6,0.04449682959635737,072,053,012,157,148,046
1620,6,0.009260705833596394,149,176,014,110,194,167
1621,6,0.012810287891553696,090,063,163,160,138,089
1622,6,0.018146538744089558,014,092,099,015,119,054
1623,6,0.02862255810083436,089,083,107,171,149,101
1624,6,0.017119194700946694,174,106,151,003,189,050
1625,6,0.005739743230869343,125,089,190,045,040,036
1626,6,0.031181010648990704,175,164,059,016,074,022
1627,6,0.023460897476013765,130,075,198,181,116,011
1628,6,0.01830972289545596,158,167,075,080,181,006
1629,6,0.00240298497002156,165,080,090,068,016,084
1630,6,0.010874171262399757,045,082,187,161,058,016
1631,6,0.02475805183847002,097,056,140,055,070,032
1632,6,0.02450197052160219,033,108,076,047,041,059
1633,6,0.019485893365095985,066,104,174,196,122,103
1634,6,0.0498019138436957,104,142,084,075,157,018
1635,6,0.02602511998166246,070,042,087,164,075,090
1636,6,0.027694387819438226,064,141,193,056,097,074
1637,6,0.03806163710791943,029,060,150,089,066,190
1638,6,0.019484965619222416,181,031,192,052,092,170
1639,6,0.025723353495651136,151,019,092,053,003,133
1640,6,0.02665929733071637,107,190,022,059,096,017
1641,6,0.021228808234880936,164,159,199,106,060,039
1642,6,0.004313387155085446,089,004,192,171,118,063
1643,6,0.025328750186531912,021,141,106,026,090,195
1644,6,0.04800077691255611,062,164,123,078,023,043
1645,6,0.04197876746228468,120,075,195,029,137,076
1646,6,0.02437784261933773,188,084,168,073,066,049
1647,6,0.02923600741340182,108,015,025,166,167,132
1648,6,0.013609250126771055,069,031,147,113,124,011
1649,6,0.028681418953542925,150,152,195,038,182,099
1650,6,0.030856823850818893,016,072,088,166,097,017
1651,6,0.017763168568719956,001,076,169,114,108,106
1652,6,0.020139329634368486,143,136,019,005,058,090
1653,6,0.030017076340013826,108,195,161,096,106,181
1654,6,0.02019442042049746,085,143,069,103,124,199
1655,6,0.008858311405905428,184,198,021,177,099,077
1656,6,0.015174181468024517,152,064,106,000,061,017
1657,6,0.032484310271660766,037,168,008,101,147,120
1658,6,0.023801910865109743,060,104,137,140,181,070
1659,6,0.022796666545192523,039,190,191,146,167,049
1660,6,0.006241929942721103,071,172,130,122,056,108
1661,6,0.02934708912658246,073,169,014,079,124,059
1662,6,0.009525275942349531,167,121,108,085,023,168
1663,6,0.015319087307425483,057,132,178,096,078,007
1664,6,0.02833617917120901,076,153,199,103,150,044
1665,6,0.05531434238907906,082,049,129,123,194,120
1666,6,0.01425596088622072,031,153,099,019,141,058
1667,6,0.028736259746272808,109,189,198,176,146,085
1668,6,0.028437569893276282,070,131,164,151,156,176
1669,6,0.05865069883450491,122,005,175,075,157,054
1670,6,0.025573641822433157,164,133,053,113,131,026
1671,6,0.027199495678093433,000,053,106,085,156,115
1672,6,0.016876248203624766,031,054,072,076,142,004
1673,6,0.018074394508129088,166,125,152,043,070,196
1674,6,0.024206417557858018,148,062,178,088,181,108
1675,6,0.02737084093594344,053,149,195,097,099,016
1676,6,0.010916568277186567,041,004,167,023,172,096
1677,6,0.02647852207774115,008,056,079,097,082,153
1678,6,0.026343455161776164,078,118,105,022,013,117
1679,6,0.021268872555815777,102,076,132,097,189,130
1680,6,0.011842242326839503,087,156,076,102,122,109
1681,6,0.019450068796881603,047,064,088,022,161,192
1682,6,0.022405281674207078,082,118,193,129,159,166
1683,6,0.016549707119650536,013,045,124,161,170,053
1684,6,0.012140865203302043,117,092,156,076,171,152
1685,6,0.0461853847454583,016,062,066,115,120,092
1686,6,0.030962317898287184,067,171,113,120,083,129
1687,6,0.01738028176369788,085,165,137,047,175,079
1688,6,0.02055830798123004,019,059,003,075,124,005
1689,6,0.036523060734471535,029,142,105,078,120,000
1690,6,0.04020329856472471,114,173,094,055,103,089
1691,6,0.05577573978034023,153,101,173,084,050,105
1692,6,0.010369468704251927,060,072,035,165,108,092
1693,6,0.027915376059835184,072,187,158,191,088,033
1694,6,0.02804126247035199,042,191,037,071,123,058
1695,6,0.042840860479378406,037,043,091,146,157,148
1696,6,0.01894614781980397,005,175,046,142,110,091
1697,6,0.031247365908079416,144,092,124,130,022,105
1698,6,0.005566752910748818,183,027,035,077,190,099
1699,6,0.06146803116356003,173,079,115,070,027,196
1700,6,0.012143848644711186,049,107,099,097,171,089
1701,6,0.016764266192201505,094,119,084,001,052,121
1702,6,0.007667936040156698,190,147,019,196,160,183
1703,6,0.012313452604111985,132,049,177,018,048,066
1704,6,0.023449203354172776,117,198,105,050,107,051
1705,6,0.023398014309745196,143,185,170,159,097,129
1706,6,0.04790483241002663,144,133,163,157,046,172
1707,6,0.009427787695775347,191,085,142,122,036,006
1708,6,0.016692194003165017,060,056,029,099,188,094
1709,6,0.011651057258238229,097,177,140,131,018,196
1710,6,0.008219488674078401,040,057,035,007,131,065
1711,6,0.034278810281553995,054,153,059,034,050,055
1712,6,0.037022719822270345,080,129,038,123,191,074
1713,6,0.01801341930562772,083,127,120,183,007,137
1714,6,0.028411886572004996,141,004,077,164,012,108
1715,6,0.045594029416978876,019,041,097,132,155,138
1716,6,0.030832570382585134,052,096,191,043,115,192
1717,6,0.04954529978983857,091,094,156,101,148,157
1718,6,0.010301795603225528,176,050,019,106,087,172
1719,6,0.01161558792037598,038,170,080,198,160,105
1720,6,0.02781351634909557,196,131,163,041,187,053
1721,6,0.02431502877847247,034,014,113,198,189,124
1722,6,0.010503171539415268,160,031,021,171,196,050
1723,6,0.01825097054741076,038,043,018,012,040,029
1724,6,0.05297947415035442,190,037,155,096,104,136
1725,6,0.01071102321662143,043,059,065,018,015,102
1726,6,0.01953273937654665,077,195,036,170,080,103
1727,6,0.01871988794094681,072,011,082,053,171,161
1728,6,0.03765810092628574,034,144,118,121,098,115
1729,6,0.010361086546441522,148,048,039,124,031,127
1730,6,0.016812536727582983,166,040,133,153,188,057
1731,6,0.0176721242687522,159,131,039,034,106,065
1732,6,0.029196740389315745,058,136,017,107,175,105
1733,6,0.02950377315291608,043,004,148,151,120,034
1734,6,0.03442167712330779,033,011,062,182,159,088
1735,6,0.0175697708455822,153,133,116,083,171,064
1736,6,0.0182452065746177,067,007,192,040,136,023
1737,6,0.024168310762607725,118,017,064,084,103,034
1738,6,0.016910722371043407,081,172,188,137,141,050
1739,6,0.006897257599808304,127,045,169,185,041,032
1740,6,0.03276296419489422,133,104,067,017,102,034
1741,6,0.02511006938631588,082,198,178,183,025,168
1742,6,0.029722939345832478,025,105,082,017,032,193
1743,6,0.029516148707604883,195,147,151,175,143,189
1744,6,0.02889712761165064,106,033,083,069,052,070
1745,6,0.001261259212531618,090,081,183,160,049,177
1746,6,0.026716521432816998,151,133,189,114,048,062
1747,6,0.02568373115980227,054,085,121,119,012,114
1748,6,0.01385759951877008,147,026,140,188,129,199
1749,6,0.029127782882188646,012,055,143,092,198,151
1750,6,0.027765375373717927,079,102,068,072,163,133
1751,6,0.020250677964067654,195,016,077,148,015,194
1752,6,0.021999517052874618,050,141,088,026,172,151
1753,6,0.036489333300048665,069,123,029,081,109,107
1754,6,0.014928109338830597,076,105,037,057,043,090
1755,6,0.05368489986935787,079,049,155,190,198,070
1756,6,0.030536494539781023,073,098,190,019,046,138
1757,6,0.010435933424193022,094,026,059,114,199,052
1758,6,0.019717062027129417,191,141,168,087,084,143
1759,6,0.025841790857516034,026,097,003,183,017,079
1760,6,0.010104485305202693,011,003,077,165,023,132
1761,6,0.014831512393389756,171,089,046,109,166,153
1762,6,0.02434163698788261,008,087,117,141,098,188
1763,6,0.04970447460965999,068,157,103,050,013,177
1764,6,0.025668128571795568,001,107,005,189,024,047
1765,6,0.03611101820214879,019,176,165,074,017,025
1766,6,0.03982035708295262,066,073,001,102,166,058
1767,6,0.05974411520483591,032,163,146,091,155,076
1768,6,0.025814265414428772,007,088,182,172,091,021
1769,6,0.025592239919614568,195,005,190,163,077,144
1770,6,0.021619486992620396,048,113,056,061,164,159
1771,6,0.03624010048680815,076,118,053,054,136,055
1772,6,0.014849114976052458,091,198,192,152,052,081
1773,6,0.01872807895957096,094,039,041,189,073,182
1774,6,0.023710897499929162,014,074,049,064,163,040
1775,6,0.02335779339510824,117,046,146,190,174,156
1776,6,0.04577972069093694,063,045,173,005,196,199
1777,6,0.01790184633130909,083,064,054,196,122,036
1778,6,0.04921999432587976,067,058,153,096,101,123
1779,6,0.022234386674711892,159,034,169,078,035,012
1780,6,0.019011490445400403,014,051,132,166,108,000
1781,6,0.01988481193122471,063,085,169,073,015,046
1782,6,0.011196767219941783,193,167,089,051,125,036
1783,6,0.015375416988096635,168,080,014,074,082,117
1784,6,0.024025048563140583,117,199,136,065,074,088
1785,6,0.02810033136631973,044,163,175,124,052,099
1786,6,0.029696226325451547,107,184,141,134,101,088
1787,6,0.02548302860636409,185,036,021,026,194,134
1788,6,0.04073552306303774,088,134,090,025,047,008
1789,6,0.0064847263513923,185,131,161,084,061,068
1790,6,0.027534341297955067,099,142,058,118,032,123
1791,6,0.026638855538860695,092,079,133,199,057,064
1792,6,0.02999755544125937,185,164,114,159,161,001
1793,6,0.024029776404244862,075,176,196,195,106,036
1794,6,0.02522371500117193,168,133,159,025,196,138
1795,6,0.012346372595614219,138,061,194,190,067,092
1796,6,0.015783943124457744,136,015,007,194,080,131
1797,6,0.025432261636883058,184,073,061,143,175,108
1798,6,0.035744783512855594,039,075,189,123,076,071
1799,6,0.02346891911985638,125,113,082,143,079,058
1800,6,0.02106411901995553,062,016,194,114,041,191
1801,6,0.003772013753255754,087,032,080,106,125,192
1802,6,0.011408732507607433,184,119,188,108,006,114
1803,6,0.043540338792898314,071,107,173,120,172,191
1804,6,0.048635829699060995,081,004,005,164,123,044
1805,6,0.018459135430735962,064,058,051,092,183,003
1806,6,0.031850049450661055,012,070,072,101,062,159
1807,6,0.04461944910557736,058,085,108,004,157,087
1808,6,0.024944726098043657,019,064,046,038,044,000
1809,6,0.020938355923060037,175,159,083,032,073,188
1810,6,0.01759351593114089,041,062,117,138,183,148
1811,6,0.05734871051820578,178,094,025,141,188,155
1812,6,0.0064587461885466935,038,192,161,060,165,045
1813,6,0.014783798403294357,169,061,052,118,022,039
1814,6,0.019829793815045238,131,090,049,166,076,050
1815,6,0.06316077479917781,004,015,074,194,157,029
1816,6,0.00610642273555817,171,036,198,196,043,156
1817,6,0.023747410392304213,149,185,076,034,067,071
1818,6,0.035082588404139026,072,105,050,022,151,025
1819,6,0.012590460456086583,129,006,178,037,142,167
1820,6,0.012217057610614424,182,088,081,148,027,189
1821,6,0.028299176532374126,044,076,006,106,032,141
1822,6,0.020140118246771754,044,050,065,081,026,125
1823,6,0.06022396514993267,155,013,023,025,097,134
1824,6,0.01499742147273686,036,050,175,096,056,167
1825,6,0.033877522581272745,036,124,053,050,195,163
1826,6,0.010224542820313376,058,011,043,092,184,083
1827,6,0.016308477433599977,012,122,167,085,041,151
1828,6,0.020315981024470187,008,125,050,097,088,005
1829,6,0.01156951228035219,189,037,018,106,188,176
1830,6,0.02095264021710752,114,106,133,119,109,131
1831,6,0.01967641733862746,130,163,171,021,054,048
1832,6,0.03432116606607072,199,102,075,158,164,120
1833,6,0.03515330531331662,105,025,077,101,188,152
1834,6,0.013553584118668471,038,077,051,060,168,177
1835,6,0.03260286233642151,101,124,063,076,050,174
1836,6,0.028049252045046935,024,122,118,064,101,046
1837,6,0.028697016385855534,150,133,077,141,172,053
1838,6,0.023078067145361647,001,085,024,121,011,026
1839,6,0.03229899003825831,050,013,195,096,102,104
1840,6,0.007955468907095087,014,064,047,147,121,084
1841,6,0.025293895720053916,003,151,088,165,074,096
1842,6,0.07437367713728738,191,173,155,160,043,149
1843,6,0.025717130732815785,107,034,071,151,019,083
1844,6,0.03650978735890409,004,101,196,011,073,171
1845,6,0.019406893239378165,052,024,036,190,172,133
1846,6,0.007169820669751026,165,015,056,023,080,045
1847,6,0.021492344866150148,114,185,048,037,015,164
1848,6,0.03466708890725545,022,146,006,163,144,036
1849,6,0.04075987448014495,065,155,050,015,087,194
1850,6,0.01633958870175911,068,196,052,096,129,041
1851,6,0.026443967004483926,189,047,018,146,092,039
1852,6,0.03316292024653522,048,175,156,033,079,043
1853,6,0.02905386900986362,050,042,029,187,113,017
1854,6,0.01793812344260748,074,098,026,042,007,014
1855,6,0.023880604363625935,087,054,166,103,026,038
1856,6,0.01925046847867795,049,018,092,008,165,129
1857,6,0.010840501838157324,048,006,161,046,055,176
1858,6,0.020604826135050547,058,195,038,172,110,018
1859,6,0.055187072920493074,173,025,190,053,148,045
1860,6,0.01651170091613574,113,046,051,085,008,182
1861,6,0.03393681979929353,062,124,099,049,061,120
1862,6,0.02673997604977063,013,083,017,164,047,106
1863,6,0.017335603709629943,159,042,083,069,041,066
1864,6,0.06072213004226168,150,034,164,157,079,032
1865,6,0.055899736668650446,065,039,109,157,192,123
1866,6,0.008003347704640729,165,107,056,182,167,000
1867,6,0.032469394751852176,150,140,134,006,016,062
1868,6,0.04974137464285322,141,182,051,157,142,066
1869,6,0.006543437005989361,184,199,037,138,161,152
1870,6,0.021608848538201997,074,024,117,068,006,130
1871,6,0.02848234779942116,062,106,119,195,003,071
1872,6,0.012221107532675801,019,185,182,057,049,104
1873,6,0.015851437549198488,170,142,189,085,191,165
1874,6,0.028946600325637895,015,085,036,124,164,097
1875,6,0.05283528401862758,015,114,034,155,042,023
1876,6,0.013442381353402477,027,165,083,053,081,014
1877,6,0.015152377883846713,134,148,106,127,118,022
1878,6,0.035923990107838755,103,189,181,195,134,037
1879,6,0.031049934506173216,060,103,078,044,116,195
1880,6,0.013227482911791655,007,041,121,165,063,129
1881,6,0.010304074135466412,037,117,130,032,026,056
1882,6,0.032594960727769906,150,185,047,124,033,078
1883,6,0.010589715798430377,070,148,160,188,015,116
1884,6,0.02317959158422478,114,072,053,190,021,151
1885,6,0.016326080480487004,117,193,170,035,029,192
1886,6,0.020724222568777595,098,023,140,130,018,062
1887,6,0.017462913865650576,087,199,192,059,114,054
1888,6,0.01702571575440215,125,064,089,053,114,087
1889,6,0.023305067722189543,156,150,137,074,152,058
1890,6,0.01876350238060187,054,070,064,060,121,089
1891,6,0.016634723061506373,074,090,088,036,049,075
1892,6,0.014556321329760813,189,077,184,060,185,050
1893,6,0.02378478963807973,108,178,144,078,152,025
1894,6,0.016427092893979922,000,177,008,189,199,104
1895,6,0.04900300819385284,019,094,084,131,022,157
1896,6,0.02959477596823401,005,189,084,075,082,120
1897,6,0.013903478532571678,121,148,127,103,105,070
1898,6,0.015065936005713154,045,068,193,136,138,149
1899,6,0.027848478808517485,080,167,120,116,104,090
1900,6,0.015974730765780376,064,131,174,083,026,057
1901,6,0.010326547591209545,174,106,127,007,097,087
1902,6,0.023933949168572943,121,133,159,195,137,108
