,num_topics,scenario_r2,2,3,4,5
1088,4,0.010638216223385566,152,006,037,051
1089,4,0.015657841805229777,074,085,109,187
1090,4,0.006876951490060845,083,090,019,084
1091,4,0.01585959824347083,136,040,080,117
1092,4,0.013198075014704935,159,129,152,055
1093,4,0.011970945751235806,172,076,064,056
1094,4,0.004841667094721225,031,046,080,016
1095,4,0.014551270012254092,089,056,066,130
1096,4,0.005372602910864943,147,191,039,056
1097,4,0.026042302810523332,005,098,033,090
1098,4,0.05619735878143772,157,123,152,121
1099,4,0.022952910508519664,099,167,195,083
1100,4,0.009362098864185042,106,170,178,189
1101,4,0.002998371351061513,118,057,099,046
1102,4,0.0035730278754900757,043,138,153,188
1103,4,0.017337623868312724,131,060,022,058
1104,4,0.016771899456032968,119,089,151,170
1105,4,0.04697835773865677,157,117,075,109
1106,4,0.017950956882855196,181,104,172,168
1107,4,0.021129975777282928,079,016,014,136
1108,4,0.02455974453172516,181,153,097,151
1109,4,0.006123259277349247,137,076,080,038
1110,4,0.022011246394577078,087,079,067,151
1111,4,0.01545603457831779,107,102,129,153
1112,4,0.006951877243386861,122,108,048,124
1113,4,0.016133868689181097,098,070,185,161
1114,4,0.03109538479481544,123,158,081,124
1115,4,0.01958534013937996,198,193,107,073
1116,4,0.00956979442428385,000,064,165,137
1117,4,0.002393303580339512,081,107,184,127
1118,4,0.0031678435532710436,160,167,193,090
1119,4,0.008464636450470908,137,045,187,158
1120,4,0.02121697955244417,125,107,025,152
1121,4,0.019399562824197192,091,017,168,036
1122,4,0.025431560808876985,156,008,024,195
1123,4,0.01198122717013439,023,177,184,166
1124,4,0.03902515561628139,157,006,182,003
1125,4,0.004531873925468499,175,185,000,148
1126,4,0.025619874769910567,088,059,091,098
1127,4,0.0035870715283239374,149,196,006,171
1128,4,0.015662122435058268,094,133,054,184
1129,4,0.00893946712700433,131,160,102,149
1130,4,0.02072155718405133,034,130,072,158
1131,4,0.007120080091772341,191,011,148,056
1132,4,0.04273412515451225,157,182,040,110
1133,4,0.02297493782478066,101,007,153,067
1134,4,0.010539484916768926,140,124,068,050
1135,4,0.03195783615188086,156,055,101,163
1136,4,0.0006712822452952238,182,015,122,108
1137,4,0.019060391673599075,084,166,104,114
1138,4,0.039635082005855415,157,037,006,170
1139,4,0.007898425034151058,176,089,052,075
1140,4,0.0006312304984100736,006,049,140,036
1141,4,0.013979041854653818,134,047,037,116
1142,4,0.028663573816439913,115,121,132,091
1143,4,0.021839379779801216,084,131,106,025
1144,4,0.009257796355820136,184,051,165,038
1145,4,0.009941342709074652,057,089,176,119
1146,4,0.027057717341691045,053,077,136,096
1147,4,0.006809924128072575,049,103,192,021
1148,4,0.004077561529433171,094,013,174,023
1149,4,0.024823290428341527,120,088,158,141
1150,4,0.006232812487753758,077,092,063,153
1151,4,0.01585558854990199,153,001,189,018
1152,4,0.013045809379315654,059,052,134,087
1153,4,0.0039701056221760345,169,039,016,170
1154,4,0.020715065177749903,151,194,076,074
1155,4,0.01065084591082488,134,114,003,052
1156,4,0.0273162308352205,106,050,017,146
1157,4,0.011453110741139638,134,108,184,091
1158,4,0.015547034210505961,098,165,199,107
1159,4,0.016252635131594584,136,170,172,069
1160,4,0.011101593484141081,031,187,014,142
1161,4,0.018517220161125558,016,195,169,018
1162,4,0.024893245713351053,053,167,150,050
1163,4,0.01605824617664775,144,097,193,088
1164,4,0.006233658049473512,027,188,023,132
1165,4,0.025422251798379536,191,195,189,133
1166,4,0.021272700324088456,006,021,015,164
1167,4,0.009773845944776482,096,057,192,118
1168,4,0.029147018962228488,116,150,045,120
1169,4,0.027292732335133518,025,092,012,059
1170,4,0.015737727523753353,091,018,159,120
1171,4,0.002784561391746987,047,018,192,014
1172,4,0.017335792944948025,108,081,044,007
1173,4,0.012874970812468134,163,041,184,061
1174,4,0.019176522144201624,166,035,022,011
1175,4,0.011194997513524263,069,072,091,071
1176,4,0.01610451637825394,171,119,114,097
1177,4,0.04844843550419009,172,166,157,176
1178,4,0.011059153179163173,151,042,103,190
1179,4,0.02191428155486219,078,169,033,021
1180,4,0.02986395367677741,101,104,137,098
1181,4,0.02702600739473937,044,040,140,055
1182,4,0.028400641182771524,117,102,062,079
1183,4,0.008961303799189801,007,129,043,068
1184,4,0.00841660415156964,069,153,156,064
1185,4,0.014680002996636854,167,029,188,031
1186,4,0.025760106121492043,195,022,016,090
1187,4,0.024829438234430734,021,101,052,041
1188,4,0.01657659144114898,102,083,190,075
1189,4,0.025219208358881917,024,117,031,022
1190,4,0.00835596122658655,038,012,113,005
1191,4,0.011963666447946886,122,185,087,181
1192,4,0.037284833164579534,066,185,001,150
1193,4,0.005789234257287057,037,069,138,169
1194,4,0.025968445239662463,004,115,087,131
1195,4,0.020432414315914915,073,084,039,091
1196,4,0.004423670501621735,178,036,138,193
1197,4,0.004003541101968655,069,174,072,049
1198,4,0.023750837573649375,188,115,072,156
1199,4,0.03271899632728337,151,115,059,026
1200,4,0.025176570077262594,098,005,031,034
1201,4,0.01416859318076591,143,113,196,124
1202,4,0.027197403595670577,067,098,055,124
1203,4,0.05925585858213156,136,108,155,194
1204,4,0.01788238064330283,022,060,003,056
1205,4,0.028777160320213047,044,025,064,082
1206,4,0.014048375676829594,054,144,114,149
1207,4,0.036462232418848606,143,195,055,066
1208,4,0.018615683794853566,171,105,151,062
1209,4,0.02554856849158571,117,025,158,137
1210,4,0.019559149602192294,097,137,098,003
1211,4,0.007135236214653284,107,142,108,175
1212,4,0.02034022702577265,025,161,000,193
1213,4,0.013388509447536334,182,138,051,076
1214,4,0.023854396276531076,018,073,055,068
1215,4,0.04044286942363218,187,152,160,157
1216,4,0.0065738632623316695,063,187,058,175
1217,4,0.027331671709053706,166,066,044,099
1218,4,0.015186562616755883,003,129,158,152
1219,4,0.01732811028470438,034,125,059,016
1220,4,0.006750524634591137,124,015,065,071
1221,4,0.0319050384803079,123,114,015,082
1222,4,0.02308517317838754,029,144,042,181
1223,4,0.007518466345840413,092,122,127,144
1224,4,0.00223760583943422,192,049,153,147
1225,4,0.00390654459409101,057,167,046,003
1226,4,0.005267131582031959,084,188,092,004
1227,4,0.05031463321607421,133,173,113,001
1228,4,0.018171025356338966,029,159,039,062
1229,4,0.013933802884030566,159,120,140,045
1230,4,0.026800540072523082,195,024,124,018
1231,4,0.008434865020291893,021,190,103,182
1232,4,0.04944148787218827,073,076,003,173
1233,4,0.01429389986743368,060,133,082,000
1234,4,0.012819270481434386,085,117,105,106
1235,4,0.03216203098220616,066,123,053,071
1236,4,0.013758707420888916,075,067,011,185
1237,4,0.00832418072242802,183,121,105,004
1238,4,0.014203957953761281,142,122,000,079
1239,4,0.031744449253299334,099,123,097,056
1240,4,0.019063215518188126,033,000,072,169
1241,4,0.005655622506332558,144,140,138,107
1242,4,0.015447202192790277,103,054,132,050
1243,4,0.03636960274717882,120,115,051,036
1244,4,0.0015289008022028039,103,188,084,080
1245,4,0.014482320507132829,042,181,137,011
1246,4,0.0032386520805270935,087,035,121,152
1247,4,0.0214836961582906,096,034,187,147
1248,4,0.019217523937492098,156,090,073,070
1249,4,0.07113339286784393,160,173,155,118
1250,4,0.02642302288432874,052,098,120,190
1251,4,0.00945597391721309,046,064,140,172
1252,4,0.017216560289661564,150,165,121,125
1253,4,0.03187103706965533,075,025,191,132
1254,4,0.0037350798877777702,065,137,187,099
1255,4,0.013197644869869296,122,129,026,055
1256,4,0.013204776914635064,015,119,166,048
1257,4,0.017087498727292205,056,141,088,171
1258,4,0.008505937557926613,134,137,045,026
1259,4,0.02304967857337259,074,070,024,106
1260,4,0.03618163407599306,176,173,167,118
1261,4,0.012831267691917225,133,125,061,088
1262,4,0.0072581953728877435,042,147,119,184
1263,4,0.0245282596745251,056,171,070,033
1264,4,0.01320002140481269,012,096,069,013
1265,4,0.015200126733062258,070,133,063,005
1266,4,0.019602185549947193,035,153,150,142
1267,4,0.02130646343404352,026,138,078,044
1268,4,0.024002662648062167,123,072,039,006
1269,4,0.02391985062816082,076,039,146,160
1270,4,0.009856616004294216,065,026,116,055
1271,4,0.01155108666026472,097,078,039,018
1272,4,0.014939692953641281,127,013,151,096
1273,4,0.01174114162171791,117,078,047,137
1274,4,0.007215042383634684,084,175,046,067
1275,4,0.03318773212516546,057,115,119,051
1276,4,0.0036554568957396505,089,046,175,121
1277,4,0.045213901809727064,074,088,157,140
1278,4,0.00856089164779672,074,182,013,032
1279,4,0.011532625120373119,190,040,085,189
1280,4,0.007206123416969801,064,188,058,038
1281,4,0.015613767715421445,045,199,166,142
1282,4,0.010527408846574327,158,160,102,059
1283,4,0.011285324756621584,167,144,134,148
1284,4,0.004705279622569947,168,196,090,087
1285,4,0.01891060403624345,120,079,175,083
1286,4,0.0029565155284282385,003,023,006,045
1287,4,0.020288749409976048,097,067,198,024
1288,4,0.007476178480714579,096,046,081,125
1289,4,0.024171267317412815,024,050,022,108
1290,4,0.004460776779184772,160,176,042,045
1291,4,0.013773993278867414,142,117,054,152
1292,4,0.008655380987902861,018,124,167,175
1293,4,0.02524559555350614,076,119,195,035
1294,4,0.0031018074456973244,043,081,113,138
1295,4,0.0017451515638842174,118,046,014,127
1296,4,0.03716136504915901,173,077,113,103
1297,4,0.014346240140347799,092,152,098,084
1298,4,0.0237196232335265,012,166,029,107
1299,4,0.0025622521758983385,052,178,081,057
1300,4,0.015120853777953913,008,137,105,043
1301,4,0.048780622988649824,078,157,008,056
1302,4,0.0069040419684536225,102,149,065,182
1303,4,0.0475829968396162,008,073,149,155
1304,4,0.0072699923070475014,170,040,188,137
1305,4,0.0047419282167564525,071,084,015,076
1306,4,0.007310258520598412,182,156,171,070
1307,4,0.004027342883673346,036,019,149,003
1308,4,0.017689962285609817,066,156,037,064
1309,4,0.028825959161608794,195,054,187,040
1310,4,0.010354863540112502,158,042,117,057
1311,4,0.002779539534749187,113,178,003,147
1312,4,0.004315899818184588,121,191,094,042
1313,4,0.012775920906769933,072,175,169,098
1314,4,0.020959807816018916,131,156,101,168
1315,4,0.010063060103011834,052,023,151,177
1316,4,0.04390978490373054,043,157,045,087
1317,4,0.02309183009639948,121,181,051,102
1318,4,0.012581996503378878,178,144,110,053
1319,4,0.04754285486038701,175,097,155,134
1320,4,0.006308789156731498,196,041,060,122
1321,4,0.014388791734762707,064,055,015,193
1322,4,0.0075058056612760105,199,192,188,059
1323,4,0.006690997053836245,116,110,045,013
1324,4,0.026418813473933267,151,062,181,037
1325,4,0.04334067340602432,161,171,046,155
1326,4,0.017356689728127983,141,175,008,109
1327,4,0.004705793577127304,153,023,087,019
1328,4,0.054699211245104906,144,074,001,157
1329,4,0.00503030756725642,043,050,184,159
1330,4,0.009918313846555393,194,133,068,011
1331,4,0.011153513820537753,013,046,143,153
1332,4,0.022251786403546414,025,070,015,149
1333,4,0.02010616635135709,119,056,029,169
1334,4,0.008670488680703858,160,153,168,189
1335,4,0.04707053585597587,000,129,157,024
1336,4,0.0226329424558247,164,151,152,148
1337,4,0.022128260317142545,019,146,036,122
1338,4,0.025991776315722026,085,143,132,141
1339,4,0.006861466751181822,167,050,058,037
1340,4,0.005231181436611498,174,122,199,042
1341,4,0.00827774203285181,076,140,094,092
1342,4,0.009707592252577224,089,070,065,158
1343,4,0.010035274787112636,069,071,192,143
1344,4,0.018802995424872515,069,078,066,196
1345,4,0.019506150114052545,034,084,144,053
1346,4,0.010722574452748601,049,078,070,094
1347,4,0.006785385900807794,042,152,080,102
1348,4,0.029137306202927538,012,150,136,043
1349,4,0.015209296994673105,120,168,099,134
1350,4,0.013413455510245531,137,188,022,014
1351,4,0.01106000179665867,041,003,124,060
1352,4,0.00950996350285449,003,132,076,165
1353,4,0.008860041259127427,118,078,158,153
1354,4,0.007792338023731027,189,048,077,043
1355,4,0.024609916001246956,024,181,142,132
1356,4,0.049597930041373695,164,023,117,173
1357,4,0.006978467964780188,104,183,178,080
1358,4,0.020135041651982433,142,073,049,099
1359,4,0.0183795693532689,064,166,099,131
1360,4,0.007961458602085747,038,159,055,023
1361,4,0.005908819260953546,192,016,199,011
1362,4,0.013544575538711245,172,091,037,118
1363,4,0.015762620078954792,164,068,140,107
1364,4,0.017135853245137223,150,036,170,006
1365,4,0.00468869814735573,032,060,122,127
1366,4,0.030763188350108384,092,150,025,015
1367,4,0.027175248095449356,149,033,054,109
1368,4,0.0045824470033449805,077,107,087,018
1369,4,0.010577982683168674,057,023,190,021
1370,4,0.002422235278737195,149,072,099,084
1371,4,0.009532109352507923,076,121,161,158
1372,4,0.006806390445236898,149,113,092,099
1373,4,0.003055423560978987,127,118,184,176
1374,4,0.006208235135405027,133,159,156,006
1375,4,0.008265891105990186,114,191,032,039
1376,4,0.027584241656745112,043,146,171,105
1377,4,0.008713735520823662,011,088,000,035
1378,4,0.04317916610620087,080,064,155,092
1379,4,0.008277148773700671,107,005,109,159
1380,4,0.002761072711959578,065,148,069,094
1381,4,0.03452221327122573,089,184,195,115
1382,4,0.014968446138164726,194,006,152,136
1383,4,0.014844670551954264,013,119,074,056
1384,4,0.001828131335376848,094,027,072,081
1385,4,0.012052506246603478,050,003,083,060
1386,4,0.02596186592581662,159,123,170,016
1387,4,0.020092938575101416,023,071,097,136
1388,4,0.004363128562699381,006,040,046,038
1389,4,0.027307027909413306,146,015,193,104
1390,4,0.021015178819864144,025,004,117,171
1391,4,0.015342592510902864,064,062,049,089
1392,4,0.013434738021041115,127,091,068,014
1393,4,0.01836065643593099,004,082,066,185
1394,4,0.044226108753146476,157,091,083,141
1395,4,0.023105199457435388,045,078,055,136
1396,4,0.018089799817239238,071,082,140,079
1397,4,0.010636584851743458,006,017,065,039
1398,4,0.012874088074178003,001,174,049,014
1399,4,0.01773383455267674,073,038,092,081
1400,4,0.002608034635856793,072,065,069,015
1401,4,0.02033645337084622,036,167,092,150
1402,4,0.011350010648568443,171,122,151,170
1403,4,0.009998314259913932,053,170,125,153
1404,4,0.044351947835812644,059,052,070,155
1405,4,0.016508861521178697,074,008,082,047
1406,4,0.033390962604730734,034,146,143,015
1407,4,0.007200084067717105,153,090,019,088
1408,4,0.01768485416489618,019,150,048,099
1409,4,0.02262928753715565,147,172,053,101
1410,4,0.013679044943939123,053,166,006,081
1411,4,0.03346675103563446,045,173,103,177
1412,4,0.04832897553115423,155,017,011,079
1413,4,0.020826007063824314,132,040,001,075
1414,4,0.01848966075570957,044,063,003,036
1415,4,0.018316916360359814,171,059,187,098
1416,4,0.014579361067259655,054,105,031,063
1417,4,0.024916801391799748,098,182,172,025
1418,4,0.004660557587694902,169,108,059,183
1419,4,0.018942691188680083,096,085,054,185
1420,4,0.01526980692768587,054,185,151,172
1421,4,0.027570613132048116,130,079,048,164
1422,4,0.0075709456144026355,148,070,052,106
1423,4,0.08020336773666048,120,155,187,177
1424,4,0.015668056490829807,091,196,006,004
1425,4,0.0095990551117755,124,191,089,035
1426,4,0.025274032582384143,029,124,189,062
1427,4,0.009794859213124507,069,015,196,133
1428,4,0.046252146170443154,118,155,144,091
1429,4,0.050045651685330705,157,088,136,052
1430,4,0.012260544254330541,007,053,036,133
1431,4,0.017019769445771105,133,102,074,118
1432,4,0.005452119392982735,090,147,011,056
1433,4,0.04693278671534773,142,151,039,155
1434,4,0.016298742405001065,012,065,117,051
1435,4,0.007575518731568698,172,199,131,072
1436,4,0.010391878499921958,092,059,193,057
1437,4,0.03983958104838636,172,138,155,185
1438,4,0.0039753270550324515,039,090,130,175
1439,4,0.008060194067296966,084,185,158,191
1440,4,0.016323244108786605,161,076,079,000
1441,4,0.01571521684907029,083,119,124,108
1442,4,0.012185301268096804,143,102,036,188
1443,4,0.02517286386861206,109,189,027,044
1444,4,0.006951776275798793,159,036,014,124
1445,4,0.010074042598892774,092,172,014,187
1446,4,0.02621807283351041,123,071,063,196
1447,4,0.008698318038313557,061,158,116,004
1448,4,0.029967534465771162,123,067,031,156
1449,4,0.020678996942387062,071,140,104,034
1450,4,0.015193929637914327,160,023,024,027
1451,4,0.003994306857951213,052,018,057,127
1452,4,0.012799504569460662,177,196,106,181
1453,4,0.03530726645192317,078,115,146,075
1454,4,0.05211139835416034,025,000,173,160
1455,4,0.017687466402729446,188,091,166,053
1456,4,0.013145541300615182,176,075,199,132
1457,4,0.013706998164302653,079,063,122,144
1458,4,0.015136715036613069,053,190,177,158
1459,4,0.027050472931832048,114,044,062,019
1460,4,0.007779246747972368,032,133,015,065
1461,4,0.017950612216713235,151,124,050,110
1462,4,0.016687180056847994,037,096,016,054
1463,4,0.020068909060844686,117,063,091,037
1464,4,0.003342420990556705,057,182,072,137
1465,4,0.024409154280164325,025,070,063,041
1466,4,0.010290397861118405,057,148,189,011
1467,4,0.011016554770994502,064,130,046,185
1468,4,0.012171831011756895,089,075,185,076
1469,4,0.022274683508237914,161,136,172,166
1470,4,0.027095694496365952,109,032,123,107
1471,4,0.005784165828982779,187,003,168,007
1472,4,0.024655884731124456,123,046,140,174
1473,4,0.011461878476666354,118,105,035,114
1474,4,0.015087712703896639,152,131,013,091
1475,4,0.008184845978212785,057,158,072,013
1476,4,0.026215955748788544,034,064,104,076
1477,4,0.02845590737578907,021,085,101,083
1478,4,0.01780292668721528,156,166,189,050
1479,4,0.014025660141346208,119,061,102,068
1480,4,0.02252071051468263,051,176,109,001
1481,4,0.024016190761953826,051,120,072,189
1482,4,0.0013836611872873883,068,035,147,006
1483,4,0.01198766128383022,058,041,091,168
1484,4,0.022462116535209797,012,000,163,134
1485,4,0.011739453268864719,089,031,079,160
1486,4,0.0008483495961705279,081,026,015,090
1487,4,0.014332996499788586,062,087,158,065
1488,4,0.01479198887840183,182,073,122,174
1489,4,0.02239097704799442,183,012,049,025
1490,4,0.011123913110149708,153,005,117,105
1491,4,0.02901364013319141,181,025,147,182
1492,4,0.00521504339882628,184,103,174,109
1493,4,0.002000024810149159,160,018,140,052
1494,4,0.028866073255500058,041,123,076,006
1495,4,0.0043174302739957815,004,137,121,113
1496,4,0.026829016018004692,195,071,130,055
1497,4,0.0066380869821874855,113,070,007,118
1498,4,0.006488904124797079,190,144,043,127
1499,4,0.03335842648458909,115,134,151,046
1500,4,0.01619144964916419,150,081,026,118
1501,4,0.030504184008100066,029,073,064,097
1502,4,0.041091276857029624,110,017,003,173
1503,4,0.014910773165684454,184,074,188,129
1504,4,0.007444739414516732,032,027,012,175
1505,4,0.019697148024939604,071,178,090,025
1506,4,0.006854319352754046,182,109,085,137
1507,4,0.011010018565621005,050,142,063,187
1508,4,0.01542808363879089,140,066,068,117
1509,4,0.025220764740859325,067,142,001,150
1510,4,0.01339164384633662,021,075,182,194
1511,4,0.013166350540166127,075,147,190,104
1512,4,0.004121063947173931,159,069,016,174
1513,4,0.014687949987440718,143,165,151,194
1514,4,0.00395192913417286,177,148,170,013
1515,4,0.002571216670483545,087,090,183,188
1516,4,0.013240099149589346,091,149,047,003
1517,4,0.02052354936731471,125,159,081,025
1518,4,0.024395834351168544,125,163,075,141
1519,4,0.012057256919342119,011,014,051,019
1520,4,0.023157428526546453,125,195,151,088
1521,4,0.038249720380406194,061,032,173,088
1522,4,0.027267123316207065,124,076,121,120
1523,4,0.0074337006687533735,087,156,049,105
1524,4,0.008527141738140953,109,191,047,085
1525,4,0.01162368659948776,053,184,011,045
1526,4,0.0111429081265082,167,087,143,078
1527,4,0.005361372783958207,191,013,081,190
1528,4,0.011499456665825858,096,045,000,067
1529,4,0.007800839742646004,187,108,153,018
1530,4,0.0089512462043978,006,013,166,182
1531,4,0.0284489444522813,004,101,005,096
1532,4,0.030284460789592682,016,120,136,005
1533,4,0.017342085820419406,021,052,160,079
1534,4,0.005331030544989845,018,148,013,168
1535,4,0.00642863278428174,149,032,068,050
1536,4,0.0018355940128156334,042,007,006,147
1537,4,0.020240547786299024,178,074,121,024
1538,4,0.01841976404078982,143,167,141,196
1539,4,0.00873661098993117,068,059,011,083
1540,4,0.028497779954725355,036,070,146,011
1541,4,0.008516921055699678,168,021,045,018
1542,4,0.011633120457563262,061,176,133,130
1543,4,0.018710880918581307,024,109,078,102
1544,4,0.015718425828507576,065,024,013,040
1545,4,0.016563103315493377,075,049,192,141
1546,4,0.03916619444245295,025,011,034,120
1547,4,0.027755126811851882,102,014,062,091
1548,4,0.030780863117204182,140,029,195,150
1549,4,0.01418165465665644,171,163,178,050
1550,4,0.03741622969457725,079,118,175,173
1551,4,0.016448579942438757,053,090,198,055
1552,4,0.028272775870183064,034,147,113,146
1553,4,0.014850811598405733,085,141,110,045
1554,4,0.018404001615918264,007,067,066,189
1555,4,0.038275276927551505,090,142,173,189
1556,4,0.022716857608419128,073,082,160,170
1557,4,0.019877498659106374,124,061,070,054
1558,4,0.0032774378503696022,107,167,045,000
1559,4,0.009528293188360015,129,094,065,072
1560,4,0.01160460100573324,059,114,075,108
1561,4,0.010936127216720215,121,041,021,012
1562,4,0.009198691463955466,144,052,167,096
1563,4,0.02303509643488899,171,193,091,077
1564,4,0.015988699442985643,088,005,015,066
1565,4,0.05181948762089983,155,044,159,124
1566,4,0.005917871065488245,161,078,099,052
1567,4,0.007102014449659522,077,199,113,067
1568,4,0.04043840858787073,192,044,172,123
1569,4,0.03406234085700233,060,056,123,098
1570,4,0.025936966479113588,133,032,101,131
1571,4,0.017007611747354656,102,064,024,081
1572,4,0.004745565840719612,061,011,178,183
1573,4,0.018225764574601455,074,181,193,057
1574,4,0.004376968467423414,188,006,193,058
1575,4,0.01851584990652755,087,181,027,166
1576,4,0.0031226044338750203,003,183,032,042
1577,4,0.018729687519821958,026,042,132,164
1578,4,0.008657372548434905,005,081,185,142
1579,4,0.005500696118160953,177,152,036,021
1580,4,0.006393896640893626,075,038,107,058
1581,4,0.013947187568628783,196,029,084,110
1582,4,0.009506469007565022,177,045,134,153
1583,4,0.01741226047049116,096,087,083,053
1584,4,0.016220833253175027,166,110,124,036
1585,4,0.017815019240995267,011,185,054,001
1586,4,0.009160755703099266,000,057,012,170
1587,4,0.0072958201952161295,121,125,083,041
1588,4,0.026525352585700657,064,195,050,098
1589,4,0.03150022807499375,121,044,176,101
1590,4,0.03451909981730528,042,195,196,120
1591,4,0.006848623160934264,050,018,015,061
1592,4,0.0411587064597001,148,146,017,101
1593,4,0.012396690619483453,191,119,132,107
1594,4,0.006642930232535038,185,014,108,076
1595,4,0.01750369420816522,091,198,037,056
1596,4,0.007754621300668174,187,118,137,088
1597,4,0.04313007258489299,155,163,104,039
1598,4,0.027660948109510253,023,003,129,101
1599,4,0.03166627123466059,082,021,063,101
1600,4,0.014359327543568168,190,104,183,151
1601,4,0.0038120364927093364,000,061,184,063
1602,4,0.03531535677443853,015,115,033,076
1603,4,0.016977038244469056,124,088,006,119
1604,4,0.027129509951116293,091,056,142,146
1605,4,0.01370364589334716,054,147,064,172
1606,4,0.020465568586434446,110,064,120,089
1607,4,0.008421517927804545,104,137,000,125
1608,4,0.01286882065419559,042,051,038,158
1609,4,0.02539236207265383,123,174,072,108
1610,4,0.0072962543145093095,072,161,147,070
1611,4,0.024151995897715106,192,133,101,167
1612,4,0.020211656944006395,070,066,005,196
1613,4,0.01313368034007234,014,063,062,090
1614,4,0.014546506628287048,018,024,072,110
1615,4,0.03271789173386341,114,123,188,022
1616,4,0.03383268988675536,024,136,146,023
1617,4,0.023812923706543088,033,152,187,175
1618,4,0.028122513595346565,048,115,104,183
1619,4,0.023998151833965364,021,134,053,085
1620,4,0.025291985182834265,101,167,190,011
1621,4,0.026429362533303524,091,090,050,076
1622,4,0.004958845487222807,048,174,165,196
1623,4,0.01200045462369237,151,049,131,027
1624,4,0.011327919213129922,170,117,199,085
1625,4,0.003334293248297704,161,081,147,176
1626,4,0.006661339326423321,011,040,094,185
1627,4,0.011874183668720173,163,140,147,018
1628,4,0.014978627468169248,194,027,001,006
1629,4,0.02607219630986346,081,098,136,066
1630,4,0.012129363706431473,102,045,056,190
1631,4,0.04387578701801953,038,183,090,157
1632,4,0.01738178268122037,081,104,066,149
1633,4,0.004030024871997329,177,089,116,125
1634,4,0.015234080509053172,047,105,189,012
1635,4,0.04340769359262142,173,190,167,021
1636,4,0.007370834895669698,087,124,084,065
1637,4,0.012502563636165642,181,072,043,114
1638,4,0.014905378587025231,129,122,036,064
1639,4,0.03736163674779136,025,078,101,016
1640,4,0.012468093249270229,048,185,163,058
1641,4,0.004405555297780195,018,080,174,041
1642,4,0.03649234450078909,034,073,085,146
1643,4,0.024046876165501274,107,124,133,073
1644,4,0.009909218975880929,107,077,085,012
1645,4,0.021096780511412394,079,148,143,094
1646,4,0.04682477628865789,046,075,155,083
1647,4,0.006283400835142339,023,004,194,185
1648,4,0.007103992778350499,192,110,116,087
1649,4,0.003529622650729536,125,187,052,127
1650,4,0.044657521104013775,132,158,155,184
1651,4,0.05010564136621298,067,038,157,059
1652,4,0.023361334083237373,187,015,148,146
1653,4,0.02530849337793173,131,164,022,087
1654,4,0.01052051414351629,053,184,077,015
1655,4,0.042420387744233845,166,157,041,156
1656,4,0.021179686846800272,102,083,029,005
1657,4,0.02856583492348186,088,123,171,167
1658,4,0.01917272639994294,091,067,147,132
1659,4,0.03826054820101521,039,015,155,082
1660,4,0.008699332232669721,050,137,032,168
1661,4,0.015901778397071853,140,034,018,035
1662,4,0.00253517078477572,013,046,077,036
1663,4,0.013856467600359412,122,136,058,174
1664,4,0.012108634890443781,053,118,199,084
1665,4,0.013861983508401732,097,171,085,189
1666,4,0.008709811829338387,151,183,118,004
1667,4,0.005797744248467351,176,003,174,196
1668,4,0.028910010460357793,164,062,096,058
1669,4,0.00961513051992613,161,003,152,097
1670,4,0.019624133983987324,131,092,066,008
1671,4,0.02524996204108587,146,113,061,175
1672,4,0.008798506282879925,023,198,194,137
1673,4,0.0023732279475627838,178,147,169,140
1674,4,0.020438034864575072,062,084,051,107
1675,4,0.010499840574469954,108,092,189,072
1676,4,0.04058423125361177,041,119,155,171
1677,4,0.022299379515810513,108,168,136,055
1678,4,0.024520312603032668,008,085,150,142
1679,4,0.005038525824037299,138,122,194,072
1680,4,0.03126792483834262,175,097,073,055
1681,4,0.01650981302441379,026,114,062,168
1682,4,0.006570777545513828,015,161,057,067
1683,4,0.012568185818415012,004,031,038,091
1684,4,0.031982122680178415,167,033,181,088
1685,4,0.042419347171158805,169,198,155,105
1686,4,0.016765513677468258,081,164,172,152
1687,4,0.024234864655822586,150,191,050,124
1688,4,0.026185410278621313,152,074,195,199
1689,4,0.043625890326163486,066,061,024,033
1690,4,0.0037338807224824855,161,184,168,106
1691,4,0.037351870631270656,014,115,041,025
1692,4,0.013077041102301012,124,077,092,031
1693,4,0.008166720014352258,047,170,113,012
1694,4,0.0039998190361847374,121,068,013,174
1695,4,0.006656742209017463,144,031,159,023
1696,4,0.020457618218269524,156,039,163,091
1697,4,0.019324490609318623,080,062,057,133
1698,4,0.01424499454579431,004,121,141,109
1699,4,0.0023678097029231626,183,089,032,026
1700,4,0.013051575927750192,064,108,097,118
1701,4,0.011889344883220132,084,017,121,052
1702,4,0.018800447392333663,026,032,150,018
1703,4,0.0199924930484755,079,153,132,151
1704,4,0.0249467125387125,024,051,092,072
1705,4,0.029491557122090284,123,147,169,096
1706,4,0.008633217540606641,107,198,032,176
1707,4,0.015644301804856875,125,022,142,185
1708,4,0.003339273690370792,015,006,168,026
1709,4,0.033416214390374566,195,136,080,091
1710,4,0.028370642514241373,074,101,108,149
1711,4,0.0075429596466498605,182,153,121,075
1712,4,0.05625925676105825,155,074,011,123
1713,4,0.032884143115158415,082,055,098,150
1714,4,0.0185367390950536,124,103,050,141
1715,4,0.02029897762463362,117,141,058,124
1716,4,0.022683967954663764,077,034,083,075
1717,4,0.01905761411832596,063,195,161,167
1718,4,0.005726118709780792,190,080,077,176
1719,4,0.008111947879642312,007,049,160,143
1720,4,0.00832564371761102,076,072,198,149
