subjectID,m,event,scenario,zstat,history,witness,physical,witness_weight,history_weight,physical_weight,weight_sum,witness_wc,history_wc,physical_wc,wc_sum
19947,avg_reading_evidence_mask,evidence,11,1.995958163,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,15,7,18,40
19947,avg_reading_evidence_mask,evidence,12,0.4531682957,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,7,7,10,24
19947,avg_reading_evidence_mask,evidence,13,1.5825105659999998,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,6,5,15,26
19947,avg_reading_evidence_mask,evidence,14,0.9439171324,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,15,7,13,35
19947,avg_reading_evidence_mask,evidence,15,1.45592843,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,18,10,10,38
19947,avg_reading_evidence_mask,evidence,16,2.1328743969999997,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,20,10,11,41
19947,avg_reading_evidence_mask,evidence,17,0.6950030697,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,14,13,13,40
19947,avg_reading_evidence_mask,evidence,18,-0.25237177239999997,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,13,7,12,32
19947,avg_reading_evidence_mask,evidence,19,-0.1582275758,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,11,8,17,36
19947,avg_reading_evidence_mask,evidence,20,1.430357954,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,19,11,15,45
19947,avg_reading_evidence_mask,evidence,21,1.703611501,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,21,7,10,38
19947,avg_reading_evidence_mask,evidence,22,0.5863786721,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,11,7,9,27
19947,avg_reading_evidence_mask,evidence,23,-0.6373834476,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,7,10,8,25
19947,avg_reading_evidence_mask,evidence,24,2.481910478,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,18,15,17,50
19947,avg_reading_evidence_mask,evidence,25,0.1057868884,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,16,11,9,36
19947,avg_reading_evidence_mask,evidence,26,0.5681280772,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,13,10,17,40
19947,avg_reading_evidence_mask,evidence,27,-0.2760452602,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,12,8,19,39
19947,avg_reading_evidence_mask,evidence,28,-0.43183601880000005,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,8,7,8,23
19947,avg_reading_evidence_mask,evidence,29,-0.3183627684,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,16,8,19,43
19947,avg_reading_evidence_mask,evidence,30,0.5085808335,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,13,7,11,31
19947,avg_reading_evidence_mask,evidence,31,1.364399876,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,12,6,8,26
19947,avg_reading_evidence_mask,evidence,32,1.625190457,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,12,6,10,28
19947,avg_reading_evidence_mask,evidence,33,1.771506025,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,8,7,12,27
19953,avg_reading_evidence_mask,evidence,1,0.61695427,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,12,5,13,30
19953,avg_reading_evidence_mask,evidence,2,0.049148335999999994,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,8,5,11,24
19953,avg_reading_evidence_mask,evidence,3,0.7432069218999999,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,8,8,10,26
19953,avg_reading_evidence_mask,evidence,4,0.1521727606,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,18,7,16,41
19953,avg_reading_evidence_mask,evidence,5,1.790741126,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,10,7,14,31
19953,avg_reading_evidence_mask,evidence,6,1.451666395,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,7,6,16,29
19953,avg_reading_evidence_mask,evidence,7,2.279437702,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,10,8,11,29
19953,avg_reading_evidence_mask,evidence,8,0.43820655560000005,relatedPrior,isWitness,noPhys,22.1853797,11.0251225,0.0,33.2105022,16,7,13,36
19953,avg_reading_evidence_mask,evidence,9,0.2679213732,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,8,8,9,25
19953,avg_reading_evidence_mask,evidence,10,0.03346125811,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,8,7,11,26
19953,avg_reading_evidence_mask,evidence,11,1.624609165,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,15,7,8,30
19953,avg_reading_evidence_mask,evidence,12,0.13669933550000002,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,12,7,14,33
19953,avg_reading_evidence_mask,evidence,13,0.664467138,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,7,6,15,28
19953,avg_reading_evidence_mask,evidence,14,1.6535575319999998,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,7,7,13,27
19953,avg_reading_evidence_mask,evidence,15,1.3633292019999999,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,18,5,21,44
19953,avg_reading_evidence_mask,evidence,16,-0.02059423752,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,10,5,8,23
19953,avg_reading_evidence_mask,evidence,17,0.5196150217000001,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,5,5,13,23
19953,avg_reading_evidence_mask,evidence,18,2.478210006,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,9,6,8,23
19953,avg_reading_evidence_mask,evidence,19,-1.003244365,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,11,14,8,33
19953,avg_reading_evidence_mask,evidence,20,1.6181827530000001,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,7,7,15,29
19953,avg_reading_evidence_mask,evidence,21,0.9668820719,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,14,7,8,29
19953,avg_reading_evidence_mask,evidence,22,0.5492022033,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,11,12,9,32
19953,avg_reading_evidence_mask,evidence,23,1.731181295,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,12,10,11,33
19953,avg_reading_evidence_mask,evidence,24,0.4945277143,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,15,15,10,40
19953,avg_reading_evidence_mask,evidence,25,1.201477741,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,8,11,10,29
19953,avg_reading_evidence_mask,evidence,26,-1.768679874,relatedPrior,isWitness,noPhys,22.1853797,11.0251225,0.0,33.2105022,26,15,10,51
19953,avg_reading_evidence_mask,evidence,27,0.6203122672,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,9,8,19,36
19953,avg_reading_evidence_mask,evidence,28,-1.8852924309999999,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,9,7,8,24
19953,avg_reading_evidence_mask,evidence,29,0.7949724747,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,16,5,19,40
19953,avg_reading_evidence_mask,evidence,30,1.4745910930000001,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,13,16,13,42
19953,avg_reading_evidence_mask,evidence,31,0.3062976816,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,20,5,7,32
19953,avg_reading_evidence_mask,evidence,32,-0.7944381534,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,12,5,11,28
19953,avg_reading_evidence_mask,evidence,33,1.44497197,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,16,5,10,31
19955,,,1,,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,12,8,9,29
19955,,,2,,relatedPrior,isWitness,noPhys,22.1853797,11.0251225,0.0,33.2105022,14,8,8,30
19955,,,3,,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,8,5,10,23
19955,,,4,,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,7,9,16,32
19955,,,5,,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,18,5,11,34
