subjectID,m,event,scenario,zstat,history,witness,physical,witness_weight,history_weight,physical_weight,weight_sum,witness_fk_grade,witness_wc,history_fk_grade,history_wc,physical_fk_grade,physical_wc,wc_sum,fk_grade_sum,fk_grade_avg
19933,juror_evidence_thresh_mask,evidence,24,0.3050490051,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,11.500000000000004,15,8.353333333333339,15,8.756666666666668,12,42,28.61000000000001,9.53666666666667
19933,juror_evidence_thresh_mask,evidence,25,1.852973976,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,11.3,16,5.240000000000002,5,13.860000000000003,15,36,30.400000000000006,10.133333333333335
19933,juror_evidence_thresh_mask,evidence,26,-0.1170397817,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,6.726153846153846,13,14.646666666666672,15,4.790909090909089,11,39,26.163729603729607,8.721243201243203
19933,juror_evidence_thresh_mask,evidence,27,1.400095745,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,11.706666666666667,12,9.655000000000001,8,12.605000000000004,8,28,33.96666666666667,11.322222222222223
19933,juror_evidence_thresh_mask,evidence,28,-0.9173767533,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,11.130000000000003,8,15.797142857142859,7,10.154545454545456,11,26,37.08168831168832,12.360562770562773
19933,juror_evidence_thresh_mask,evidence,29,0.26945322309999997,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,5.863636363636363,11,6.705000000000002,8,9.209473684210526,19,38,21.77811004784689,7.259370015948964
19933,juror_evidence_thresh_mask,evidence,30,-0.07037549457,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,12.172307692307694,13,9.087500000000002,16,11.22727272727273,11,40,32.48708041958042,10.829026806526807
19933,juror_evidence_thresh_mask,evidence,31,0.6162832316,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,9.740000000000002,12,8.383333333333333,6,9.655000000000001,8,26,27.778333333333336,9.259444444444446
19933,juror_evidence_thresh_mask,evidence,32,-0.01093629832,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,13.673333333333336,12,7.600000000000001,5,7.190000000000001,10,27,28.46333333333334,9.48777777777778
19933,juror_evidence_thresh_mask,evidence,33,1.10108021,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,6.705000000000002,8,7.600000000000001,5,7.570000000000004,14,27,21.875000000000007,7.291666666666669
19934,juror_evidence_thresh_mask,evidence,1,1.058784414,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,0.6257142857142846,7,5.240000000000002,5,4.420000000000002,15,27,10.285714285714288,3.4285714285714293
19934,juror_evidence_thresh_mask,evidence,2,0.8250248963,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,7.570000000000004,14,11.130000000000003,8,6.936363636363637,11,33,25.636363636363644,8.545454545454549
19934,juror_evidence_thresh_mask,evidence,3,-2.0893045690000003,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,6.705000000000002,8,15.555000000000003,8,10.73,10,26,32.99000000000001,10.99666666666667
19934,juror_evidence_thresh_mask,evidence,4,0.7297882781,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,9.054285714285715,7,9.96,5,17.482857142857146,7,19,36.49714285714286,12.165714285714287
19934,juror_evidence_thresh_mask,evidence,5,0.1082381018,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,10.73,10,12.425714285714289,7,13.470000000000002,14,31,36.625714285714295,12.208571428571432
19934,juror_evidence_thresh_mask,evidence,6,-0.5912678503000001,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,5.682857142857145,7,14.283333333333335,6,10.208888888888893,9,22,30.175079365079373,10.058359788359791
19934,juror_evidence_thresh_mask,evidence,7,1.5207900140000001,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,7.190000000000001,10,12.425714285714289,7,9.655000000000001,8,25,29.27071428571429,9.756904761904764
19934,juror_evidence_thresh_mask,evidence,8,1.468630563,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,8.350000000000005,16,7.368571428571428,7,9.785555555555558,18,41,25.50412698412699,8.501375661375663
19934,juror_evidence_thresh_mask,evidence,9,1.771058831,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,11.22727272727273,11,8.180000000000003,8,12.172307692307694,13,32,31.579580419580427,10.526526806526808
19934,juror_evidence_thresh_mask,evidence,10,0.5558168993,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,7.818888888888889,18,3.997142857142858,7,6.705000000000002,8,33,18.52103174603175,6.17367724867725
19934,juror_evidence_thresh_mask,evidence,11,1.2328611459999999,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,9.140000000000004,15,15.555000000000003,8,9.655000000000001,8,31,34.35000000000001,11.450000000000003
19934,juror_evidence_thresh_mask,evidence,12,0.3939114488,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,9.740000000000002,12,12.316666666666666,6,11.784285714285716,14,32,33.84095238095239,11.280317460317463
19934,juror_evidence_thresh_mask,evidence,13,0.9375950073999999,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,7.368571428571428,7,10.350000000000001,6,9.255714285714287,14,27,26.974285714285717,8.991428571428573
19934,juror_evidence_thresh_mask,evidence,14,-0.15240489869999999,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,9.140000000000004,15,11.520000000000003,9,8.89777777777778,9,33,29.557777777777787,9.852592592592595
19934,juror_evidence_thresh_mask,evidence,15,1.095724677,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,10.441111111111113,18,9.96,5,9.825,16,39,30.226111111111113,10.07537037037037
19934,juror_evidence_thresh_mask,evidence,16,0.6952731465,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,7.190000000000001,10,5.240000000000002,5,8.009090909090911,11,26,20.439090909090915,6.813030303030305
19934,juror_evidence_thresh_mask,evidence,17,0.05825703443,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,9.96,5,10.356923076923078,13,12.690000000000001,12,30,33.00692307692308,11.002307692307694
19934,juror_evidence_thresh_mask,evidence,18,0.2603601516,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,7.58666666666667,9,7.368571428571428,7,11.130000000000003,8,24,26.0852380952381,8.695079365079367
19934,juror_evidence_thresh_mask,evidence,19,0.9768979602,relatedPrior,isWitness,noPhys,22.1853797,11.0251225,0.0,33.2105022,11.142857142857142,21,10.941428571428574,14,9.655000000000001,8,43,31.739285714285717,10.579761904761906
19934,juror_evidence_thresh_mask,evidence,20,0.09899474642999999,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,7.368571428571428,7,17.663636363636368,11,10.73,10,28,35.762207792207796,11.920735930735932
19934,juror_evidence_thresh_mask,evidence,21,0.27940738379999996,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,8.541538461538462,14,7.368571428571428,7,10.208888888888893,9,30,26.118998778998783,8.706332926332928
19934,juror_evidence_thresh_mask,evidence,22,0.5297804741,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,9.081818181818182,11,7.773333333333333,12,10.73,10,33,27.585151515151516,9.195050505050505
19934,juror_evidence_thresh_mask,evidence,23,0.2373989184,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,3.997142857142858,7,5.682857142857145,7,8.180000000000003,8,22,17.860000000000007,5.953333333333336
19934,juror_evidence_thresh_mask,evidence,24,1.06560926,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,10.441111111111113,18,8.370000000000001,10,11.91,10,38,30.721111111111114,10.240370370370371
19934,juror_evidence_thresh_mask,evidence,25,0.7191513970000001,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,11.3,16,14.445454545454545,11,11.520000000000003,9,36,37.265454545454546,12.421818181818182
19934,juror_evidence_thresh_mask,evidence,26,1.1520987679999999,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,6.726153846153846,13,14.646666666666672,15,7.004705882352944,17,45,28.37752639517346,9.45917546505782
19934,juror_evidence_thresh_mask,evidence,27,1.105311224,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,7.58666666666667,9,5.682857142857145,7,8.588421052631581,19,35,21.857944862155396,7.285981620718466
19934,juror_evidence_thresh_mask,evidence,28,0.1327850941,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,10.208888888888893,9,15.797142857142859,7,7.566666666666666,15,31,33.572698412698415,11.190899470899472
19934,juror_evidence_thresh_mask,evidence,29,-0.7533502045999999,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,5.863636363636363,11,6.705000000000002,8,9.209473684210526,19,38,21.77811004784689,7.259370015948964
19934,juror_evidence_thresh_mask,evidence,30,0.5279548413,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,12.172307692307694,13,9.087500000000002,16,11.22727272727273,11,40,32.48708041958042,10.829026806526807
19934,juror_evidence_thresh_mask,evidence,31,1.095778658,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,12.270000000000003,20,5.240000000000002,5,9.655000000000001,8,33,27.165000000000006,9.055000000000001
19934,juror_evidence_thresh_mask,evidence,32,1.061235639,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,8.009090909090911,11,12.316666666666666,6,7.190000000000001,10,27,27.51575757575758,9.171919191919192
19934,juror_evidence_thresh_mask,evidence,33,-0.7294673842,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,8.350000000000005,16,9.781176470588235,17,7.570000000000004,14,47,25.701176470588244,8.567058823529415
19947,juror_evidence_thresh_mask,evidence,1,-0.2920304602,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,0.6257142857142846,7,5.230000000000004,8,5.818461538461541,13,28,11.67417582417583,3.891391941391943
19947,juror_evidence_thresh_mask,evidence,2,-0.09267368368,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,6.705000000000002,8,11.130000000000003,8,11.130000000000003,8,24,28.965000000000007,9.655000000000003
19947,juror_evidence_thresh_mask,evidence,3,2.107104908,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,7.368571428571428,7,7.600000000000001,5,6.705000000000002,8,20,21.67357142857143,7.22452380952381
19947,juror_evidence_thresh_mask,evidence,4,-0.28047392379999997,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,9.054285714285715,7,9.96,5,11.3,16,28,30.314285714285717,10.104761904761906
19947,juror_evidence_thresh_mask,evidence,5,-0.06753445236000001,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,10.441111111111113,18,5.240000000000002,5,15.518181818181823,11,34,31.199292929292938,10.399764309764313
19947,juror_evidence_thresh_mask,evidence,6,0.8819572342,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,9.44923076923077,13,14.283333333333335,6,8.350000000000005,16,35,32.082564102564106,10.694188034188036
19947,juror_evidence_thresh_mask,evidence,7,-1.60209474,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,7.190000000000001,10,12.605000000000004,8,8.541538461538462,13,31,28.336538461538467,9.445512820512823
19947,juror_evidence_thresh_mask,evidence,8,-0.2646995011,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,8.350000000000005,16,7.368571428571428,7,10.356923076923078,13,36,26.07549450549451,8.691831501831503
19947,juror_evidence_thresh_mask,evidence,9,0.8651715112999999,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,11.22727272727273,11,14.283333333333335,6,12.172307692307694,13,30,37.68291375291376,12.560971250971255
19947,juror_evidence_thresh_mask,evidence,10,0.8186399611,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,5.230000000000004,8,6.705000000000002,8,7.566666666666666,15,31,19.501666666666672,6.500555555555557
19947,juror_evidence_thresh_mask,evidence,11,1.146367695,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,9.140000000000004,15,5.682857142857145,7,7.818888888888889,18,40,22.641746031746038,7.547248677248679
19947,juror_evidence_thresh_mask,evidence,12,-0.18847645870000002,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,9.054285714285715,7,7.368571428571428,7,14.270000000000007,10,24,30.69285714285715,10.230952380952383
19947,juror_evidence_thresh_mask,evidence,13,0.5053547116,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,4.450000000000003,6,7.600000000000001,5,5.993333333333336,15,26,18.04333333333334,6.014444444444447
19947,juror_evidence_thresh_mask,evidence,14,-0.08945565806,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,9.140000000000004,15,10.740000000000002,7,11.264615384615386,13,35,31.144615384615392,10.381538461538463
19947,juror_evidence_thresh_mask,evidence,15,0.5722959903,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,10.441111111111113,18,15.45,10,11.91,10,38,37.80111111111111,12.60037037037037
19947,juror_evidence_thresh_mask,evidence,16,1.287755282,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,9.910000000000004,20,9.55,10,8.009090909090911,11,41,27.469090909090916,9.156363636363638
19947,juror_evidence_thresh_mask,evidence,17,0.3980819203,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,10.941428571428574,14,10.356923076923078,13,10.356923076923078,13,40,31.65527472527473,10.551758241758243
19947,juror_evidence_thresh_mask,evidence,18,-1.197597098,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,10.356923076923078,13,14.111428571428572,7,6.790000000000003,12,32,31.258351648351653,10.41945054945055
19947,juror_evidence_thresh_mask,evidence,19,-0.6087681354,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,9.081818181818182,11,11.130000000000003,8,8.39294117647059,17,36,28.604759358288774,9.534919786096259
19947,juror_evidence_thresh_mask,evidence,20,0.6899843259999999,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,11.693684210526317,19,17.663636363636368,11,6.780000000000001,15,45,36.137320574162686,12.045773524720895
19947,juror_evidence_thresh_mask,evidence,21,0.9624859189,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,9.457142857142859,21,5.682857142857145,7,3.650000000000002,10,38,18.790000000000006,6.263333333333335
19947,juror_evidence_thresh_mask,evidence,22,0.1886172811,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,9.081818181818182,11,5.682857142857145,7,8.89777777777778,9,27,23.662453102453107,7.887484367484369
19947,juror_evidence_thresh_mask,evidence,23,-0.7696296840000001,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,3.997142857142858,7,7.190000000000001,10,8.180000000000003,8,25,19.367142857142863,6.455714285714287
19947,juror_evidence_thresh_mask,evidence,24,1.504474928,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,10.441111111111113,18,8.353333333333339,15,7.698823529411765,17,50,26.493267973856216,8.83108932461874
19947,juror_evidence_thresh_mask,evidence,25,-0.2174301277,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,11.3,16,14.445454545454545,11,11.520000000000003,9,36,37.265454545454546,12.421818181818182
19947,juror_evidence_thresh_mask,evidence,26,0.4416660477,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,6.726153846153846,13,6.010000000000002,10,7.004705882352944,17,40,19.74085972850679,6.58028657616893
19947,juror_evidence_thresh_mask,evidence,27,-1.05506615,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,11.706666666666667,12,18.505,8,8.588421052631581,19,39,38.80008771929825,12.933362573099416
19947,juror_evidence_thresh_mask,evidence,28,-1.206034773,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,11.130000000000003,8,17.482857142857146,7,11.130000000000003,8,23,39.74285714285715,13.247619047619049
19947,juror_evidence_thresh_mask,evidence,29,-1.0012882490000001,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,9.825,16,6.705000000000002,8,9.209473684210526,19,43,25.739473684210527,8.579824561403509
19947,juror_evidence_thresh_mask,evidence,30,-0.1639224237,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,12.172307692307694,13,12.425714285714289,7,11.22727272727273,11,31,35.82529470529471,11.941764901764904
19947,juror_evidence_thresh_mask,evidence,31,0.8053034529,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,9.740000000000002,12,8.383333333333333,6,9.655000000000001,8,26,27.778333333333336,9.259444444444446
19947,juror_evidence_thresh_mask,evidence,32,1.1295340729999999,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,13.673333333333336,12,12.316666666666666,6,7.190000000000001,10,28,33.18000000000001,11.060000000000002
19947,juror_evidence_thresh_mask,evidence,33,0.6141849079,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,6.705000000000002,8,10.740000000000002,7,7.773333333333333,12,27,25.218333333333337,8.406111111111112
19953,juror_evidence_thresh_mask,evidence,1,0.2376962189,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,5.806666666666668,12,5.240000000000002,5,5.818461538461541,13,30,16.86512820512821,5.621709401709404
19953,juror_evidence_thresh_mask,evidence,2,-0.05559751623,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,6.705000000000002,8,7.600000000000001,5,6.936363636363637,11,24,21.24136363636364,7.080454545454547
19953,juror_evidence_thresh_mask,evidence,3,0.7090425953,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,6.705000000000002,8,15.555000000000003,8,10.73,10,26,32.99000000000001,10.99666666666667
19953,juror_evidence_thresh_mask,evidence,4,-0.021858695930000005,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,11.096666666666668,18,15.797142857142859,7,11.3,16,41,38.19380952380953,12.731269841269842
19953,juror_evidence_thresh_mask,evidence,5,1.5154686640000001,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,10.73,10,12.425714285714289,7,13.470000000000002,14,31,36.625714285714295,12.208571428571432
19953,juror_evidence_thresh_mask,evidence,6,1.3646048169999998,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,5.682857142857145,7,14.283333333333335,6,8.350000000000005,16,29,28.316190476190485,9.438730158730161
19953,juror_evidence_thresh_mask,evidence,7,1.86488274,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,7.190000000000001,10,12.605000000000004,8,8.009090909090911,11,29,27.804090909090917,9.268030303030306
19953,juror_evidence_thresh_mask,evidence,8,0.05843441197000001,relatedPrior,isWitness,noPhys,22.1853797,11.0251225,0.0,33.2105022,8.350000000000005,16,10.740000000000002,7,10.356923076923078,13,36,29.446923076923085,9.815641025641028
19953,juror_evidence_thresh_mask,evidence,9,0.2250658653,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,6.705000000000002,8,8.180000000000003,8,14.142222222222227,9,25,29.027222222222232,9.675740740740745
19953,juror_evidence_thresh_mask,evidence,10,-0.3245852122,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,5.230000000000004,8,3.997142857142858,7,4.790909090909089,11,26,14.018051948051951,4.672683982683984
19953,juror_evidence_thresh_mask,evidence,11,0.9630537364,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,9.140000000000004,15,5.682857142857145,7,9.655000000000001,8,30,24.47785714285715,8.159285714285717
19953,juror_evidence_thresh_mask,evidence,12,-0.08316994125,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,9.740000000000002,12,7.368571428571428,7,11.784285714285716,14,33,28.892857142857146,9.630952380952381
19953,juror_evidence_thresh_mask,evidence,13,0.3094037555,relatedPrior,noWitness,nonDNA,0.0,11.0251225,34.964065999999995,45.9891885,7.368571428571428,7,10.350000000000001,6,5.993333333333336,15,28,23.711904761904766,7.903968253968255
19953,juror_evidence_thresh_mask,evidence,14,1.544031428,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,5.682857142857145,7,10.740000000000002,7,11.264615384615386,13,27,27.687472527472533,9.229157509157512
19953,juror_evidence_thresh_mask,evidence,15,0.7775948061,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,10.441111111111113,18,9.96,5,10.019047619047623,21,44,30.420158730158736,10.140052910052912
19953,juror_evidence_thresh_mask,evidence,16,-0.3931717687,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,7.190000000000001,10,5.240000000000002,5,11.130000000000003,8,23,23.560000000000006,7.853333333333335
19953,juror_evidence_thresh_mask,evidence,17,-0.03131001034,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,9.96,5,5.240000000000002,5,10.356923076923078,13,23,25.55692307692308,8.51897435897436
19953,juror_evidence_thresh_mask,evidence,18,2.0839178240000003,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,7.58666666666667,9,12.316666666666666,6,11.130000000000003,8,23,31.03333333333334,10.344444444444447
